scenario,phase,time_s,channel,prn,step,index,delay_chips,doppler_hz,actual_real,actual_imag,mu_real,mu_imag,var_real,var_imag,innovation_real,innovation_imag,sequential_surprise,pre_observation
ds3,established_pull_off,433.99274568,9,20,15,118,1.0,50.0,-0.018868278712034225,-0.024914301931858063,0.42926785349845886,-0.031160850077867508,0.08380573987960815,0.019030803814530373,-0.4481361322104931,0.006246548146009445,-4.0425726403025894,True
ds3,established_pull_off,433.99274568,9,20,16,48,0.75,-150.0,0.30826911330223083,0.13287821412086487,0.4172937572002411,0.2178090214729309,0.08279316127300262,0.019887221977114677,-0.10902464389801025,-0.08493080735206604,-5.902813198160328,True
ds3,established_pull_off,444.99044068,0,23,1,93,0.0,0.0,1.0,-1.1068410305162845e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157037,0.3281499601042579,True
ds3,established_pull_off,444.99044068,0,23,2,16,1.0,-250.0,0.0032987312879413366,0.024260329082608223,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.4256361706648022,-0.32076974026858807,6.071330329572039,True
ds3,established_pull_off,444.99044068,0,23,3,33,1.0,-200.0,0.01617579162120819,0.03420814126729965,0.4259280562400818,0.2860580086708069,0.07030640542507172,0.015102127566933632,-0.4097522646188736,-0.25184986740350723,-0.2597763077663249,True
ds3,established_pull_off,444.99044068,0,23,4,15,0.875,-250.0,0.06708066165447235,0.11348587274551392,0.4179641306400299,0.3481113612651825,0.07636450976133347,0.017696969211101532,-0.35088346898555756,-0.23462548851966858,-1.8836895341498643,True
ds3,established_pull_off,444.99044068,0,23,5,50,1.0,-150.0,0.02189726009964943,0.04276396334171295,0.4234928488731384,0.22428612411022186,0.07925481349229813,0.01827646605670452,-0.401595588773489,-0.1815221607685089,-2.699404167074868,True
ds3,established_pull_off,444.99044068,0,23,6,32,0.875,-200.0,0.08893473446369171,0.10659190267324448,0.4175776243209839,0.2854055166244507,0.08138787746429443,0.019470766186714172,-0.3286428898572922,-0.1788136139512062,-3.4781455302494235,True
ds3,established_pull_off,444.99044068,0,23,7,67,1.0,-100.0,0.027334759011864662,0.04842938482761383,0.42319098114967346,0.16085879504680634,0.0832391306757927,0.019606048241257668,-0.3958562221378088,-0.1124294102191925,-3.8906830358318047,True
ds3,established_pull_off,444.99044068,0,23,8,14,0.75,-250.0,0.15759286284446716,0.19209878146648407,0.4116925895214081,0.3457837700843811,0.0833103284239769,0.020611098036170006,-0.2540997266769409,-0.15368498861789703,-4.446154631364804,True
ds3,established_pull_off,444.99044068,0,23,9,84,1.0,-50.0,0.037783149629831314,0.045400470495224,0.4244820773601532,0.09749890118837357,0.08457737416028976,0.01987920142710209,-0.3866989277303219,-0.05209843069314957,-4.483594185381422,True
ds3,established_pull_off,444.99044068,0,23,10,49,0.875,-150.0,0.1120462641119957,0.10560059547424316,0.4179215133190155,0.22080035507678986,0.08477625250816345,0.020588811486959457,-0.3058752492070198,-0.11519975960254669,-4.602567438597051,True
ds3,established_pull_off,444.99044068,0,23,11,101,1.0,0.0,0.04002329707145691,0.03943181410431862,0.4251667261123657,0.03340962156653404,0.08645624667406082,0.020353345200419426,-0.3851434290409088,0.006022192537784576,-4.625116044233631,True
ds3,established_pull_off,444.99044068,0,23,12,31,0.75,-200.0,0.1930403858423233,0.1793186515569687,0.41307857632637024,0.28096067905426025,0.08526790142059326,0.021163227036595345,-0.22003819048404694,-0.10164202749729156,-5.261464957593143,True
ds3,established_pull_off,444.99044068,0,23,13,66,0.875,-100.0,0.13139520585536957,0.09147123247385025,0.41953781247138977,0.1569424420595169,0.08576566725969315,0.020726103335618973,-0.2881426066160202,-0.06547120958566666,-5.157623853602619,True
ds3,established_pull_off,444.99044068,0,23,14,118,1.0,50.0,0.03465168923139572,0.028738660737872124,0.42636123299598694,-0.030862856656312943,0.08747457712888718,0.02047029696404934,-0.3917095437645912,0.059601517394185066,-4.397583204842605,True
ds3,established_pull_off,444.99044068,0,23,15,13,0.625,-250.0,0.23869727551937103,0.2645986080169678,0.40857377648353577,0.3409876823425293,0.08503051847219467,0.02143026515841484,-0.16987650096416473,-0.07638907432556152,-5.696019969280425,True
ds3,established_pull_off,444.99044068,0,23,16,135,1.0,100.0,0.046150658279657364,0.02078365720808506,0.42814746499061584,-0.09483646601438522,0.08757028728723526,0.020216934382915497,-0.3819968067109585,0.11562012322247028,-4.008982931449268,True
ds3,established_pull_off,444.9909272,1,10,1,93,0.0,0.0,1.0,-2.5626358124996992e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.056318353861570386,0.3281499601042579,True
ds3,established_pull_off,444.9909272,1,10,2,16,1.0,-250.0,0.02701377682387829,-0.03467794135212898,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.40192112512886524,-0.37970801070332527,9.835835029853612,True
ds3,established_pull_off,444.9909272,1,10,3,33,1.0,-200.0,-0.0017635866533964872,-0.029003271833062172,0.4257867932319641,0.2865529954433441,0.07028882205486298,0.015105577185750008,-0.4275503798853606,-0.3155562672764063,2.344841108755439,True
ds3,established_pull_off,444.9909272,1,10,4,15,0.875,-250.0,0.043866079300642014,0.03498712554574013,0.4172666370868683,0.3486731946468353,0.07708334177732468,0.0179968923330307,-0.3734005577862263,-0.3136860691010952,0.6959231579263552,True
ds3,established_pull_off,444.9909272,1,10,5,50,1.0,-150.0,-0.0023117500822991133,0.018635159358382225,0.42230185866355896,0.22509624063968658,0.08054747432470322,0.01880759745836258,-0.4246136087458581,-0.20646108128130436,-1.987578352655241,True
ds3,established_pull_off,444.9909272,1,10,6,32,0.875,-200.0,0.06687509268522263,0.06488555669784546,0.41629618406295776,0.286041796207428,0.08282743394374847,0.02007889375090599,-0.34942109137773514,-0.22115623950958252,-2.489096831379653,True
ds3,established_pull_off,444.9909272,1,10,7,67,1.0,-100.0,0.026296479627490044,0.048525016754865646,0.4217371642589569,0.16168731451034546,0.08484051376581192,0.02027292549610138,-0.39544068463146687,-0.11316229775547981,-3.890640854081941,True
ds3,established_pull_off,444.9909272,1,10,8,14,0.75,-250.0,0.15377512574195862,0.1521424800157547,0.4104916453361511,0.3462251126766205,0.08468272536993027,0.021206608042120934,-0.2567165195941925,-0.19408263266086578,-3.767805440808411,True
ds3,established_pull_off,444.9909272,1,10,9,84,1.0,-50.0,0.06541210412979126,0.061411865055561066,0.42320773005485535,0.09831763058900833,0.0859457403421402,0.020448312163352966,-0.3577956259250641,-0.036905765533447266,-4.787767504564236,True
ds3,established_pull_off,444.9909272,1,10,10,49,0.875,-150.0,0.08600696921348572,0.11157622188329697,0.41700515151023865,0.22133168578147888,0.08576822280883789,0.02101445570588112,-0.33099818229675293,-0.10975546389818192,-4.468020472406238,True
ds3,established_pull_off,444.9909272,1,10,11,101,1.0,0.0,-0.019193166866898537,0.0026230784133076668,0.42415961623191833,0.034089308232069016,0.08752252906560898,0.020796870812773705,-0.44335278309881687,-0.03146622981876135,-4.015361335602713,True
ds3,established_pull_off,444.9909272,1,10,12,31,0.75,-200.0,0.19258111715316772,0.1519201397895813,0.4119102656841278,0.28138720989227295,0.08660329878330231,0.02174222841858864,-0.21932914853096008,-0.12946707010269165,-4.948519802385162,True
ds3,established_pull_off,444.9909272,1,10,13,66,0.875,-100.0,0.11838492006063461,0.14320802688598633,0.4183734357357025,0.15754269063472748,0.08705401420593262,0.021272672340273857,-0.2999885156750679,-0.01433466374874115,-5.248137059119947,True
ds3,established_pull_off,444.9909272,1,10,14,118,1.0,50.0,-0.06845611333847046,-0.018244676291942596,0.4252435863018036,-0.030148673802614212,0.08867412060499191,0.020963652059435844,-0.49369969964027405,0.011903997510671616,-3.53228313539806,True
ds3,established_pull_off,444.9909272,1,10,15,135,1.0,100.0,-0.048602256923913956,-0.027127781882882118,0.4258521795272827,-0.09394539147615433,0.09013020992279053,0.021248726174235344,-0.47445443645119667,0.06681760959327221,-3.5502717347855923,True
ds3,established_pull_off,444.9909272,1,10,16,13,0.625,-250.0,0.26952335238456726,0.2849087715148926,0.40689143538475037,0.3395220935344696,0.08732741326093674,0.022417016327381134,-0.1373680830001831,-0.054613322019577026,-5.886891192906965,True
ds3,established_pull_off,444.99007132,2,3,1,93,0.0,0.0,1.0,5.947630849916038e-18,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157035,0.3281499601042579,True
ds3,established_pull_off,444.99007132,2,3,2,16,1.0,-250.0,-0.06221603974699974,0.06221797317266464,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.49115094169974327,-0.28281209617853165,4.879129440974083,True
ds3,established_pull_off,444.99007132,2,3,3,33,1.0,-200.0,-0.04735226556658745,0.06213884428143501,0.42525026202201843,0.28563782572746277,0.07151808589696884,0.01554136909544468,-0.4726025275886059,-0.22349898144602776,-0.46490654885307947,True
ds3,established_pull_off,444.99007132,2,3,4,15,0.875,-250.0,0.007827331312000751,0.15215057134628296,0.41683101654052734,0.3475244641304016,0.07818162441253662,0.01840840093791485,-0.4090036852285266,-0.19537389278411865,-2.3304223340396,True
ds3,established_pull_off,444.99007132,2,3,5,50,1.0,-150.0,-0.020581375807523727,0.06753268837928772,0.422139436006546,0.22378447651863098,0.08129552006721497,0.019073503091931343,-0.44272081181406975,-0.15625178813934326,-2.778113292732108,True
ds3,established_pull_off,444.99007132,2,3,6,32,0.875,-200.0,0.03848994895815849,0.1427200436592102,0.4161936044692993,0.28483492136001587,0.08344826847314835,0.020303118973970413,-0.3777036555111408,-0.14211487770080566,-3.676191165424033,True
ds3,established_pull_off,444.99007132,2,3,7,67,1.0,-100.0,0.00556477066129446,0.05640034005045891,0.42169734835624695,0.1604802906513214,0.08536934852600098,0.02045593410730362,-0.4161325776949525,-0.1040799506008625,-3.7922539216580593,True
ds3,established_pull_off,444.99007132,2,3,8,14,0.75,-250.0,0.09484808892011642,0.20767319202423096,0.410354882478714,0.3451427221298218,0.08528634160757065,0.021433444693684578,-0.31550679355859756,-0.13746953010559082,-4.255663042647141,True
ds3,established_pull_off,444.99007132,2,3,9,84,1.0,-50.0,0.026718968525528908,0.04982006922364235,0.42287376523017883,0.09731896966695786,0.08677314966917038,0.02075675129890442,-0.3961547967046499,-0.047498900443315506,-4.402039000697524,True
ds3,established_pull_off,444.99007132,2,3,10,49,0.875,-150.0,0.07592886686325073,0.1339503824710846,0.416489839553833,0.22042207419872284,0.08678779751062393,0.02141546830534935,-0.3405609726905823,-0.08647169172763824,-4.6023908530398785,True
ds3,established_pull_off,444.99007132,2,3,11,101,1.0,0.0,0.0339493602514267,0.03642343357205391,0.42364513874053955,0.0333763025701046,0.08847794681787491,0.021162737160921097,-0.38969577848911285,0.0030471310019493103,-4.563685383295025,True
ds3,established_pull_off,444.99007132,2,3,12,31,0.75,-200.0,0.12824730575084686,0.2046961784362793,0.4117828607559204,0.280529260635376,0.087102510035038,0.02193114347755909,-0.28353555500507355,-0.07583308219909668,-5.075339765799189,True
ds3,established_pull_off,444.99007132,2,3,13,66,0.875,-100.0,0.10662976652383804,0.12332242727279663,0.4180893003940582,0.1567084938287735,0.08774767071008682,0.02153821289539337,-0.3114595338702202,-0.03338606655597687,-5.113942449395488,True
ds3,established_pull_off,444.99007132,2,3,14,118,1.0,50.0,0.03587972745299339,0.028771353885531425,0.42486417293548584,-0.030774030834436417,0.08942089974880219,0.021245736628770828,-0.38898444548249245,0.05954538471996784,-4.40701435974532,True
ds3,established_pull_off,444.99007132,2,3,15,135,1.0,100.0,0.040856290608644485,0.011122041381895542,0.4259713590145111,-0.09475225955247879,0.09029760956764221,0.02129462920129299,-0.3851150684058666,0.10587430093437433,-4.08505257830692,True
ds3,established_pull_off,444.99007132,2,3,16,13,0.625,-250.0,0.17668357491493225,0.2688526511192322,0.4073372781276703,0.3387488126754761,0.08707516640424728,0.022284679114818573,-0.23065370321273804,-0.0698961615562439,-5.414630149102484,True
ds3,established_pull_off,444.99355608,3,19,1,93,0.0,0.0,1.0,-1.1857431421697576e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157037,0.3281499601042579,True
ds3,established_pull_off,444.99355608,3,19,2,16,1.0,-250.0,-0.01807733252644539,0.0466340072453022,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.4470122344791889,-0.2983960621058941,5.028284395214239,True
ds3,established_pull_off,444.99355608,3,19,3,33,1.0,-200.0,-0.004313191398978233,0.06675707548856735,0.42579391598701477,0.28584378957748413,0.07060890644788742,0.015209155157208443,-0.430107107385993,-0.21908671408891678,-1.060574931478488,True
ds3,established_pull_off,444.99355608,3,19,4,15,0.875,-250.0,0.03535609319806099,0.1303282380104065,0.4178098738193512,0.3477689027786255,0.07673025876283646,0.017833787947893143,-0.3824537806212902,-0.217440664768219,-2.0366473297910517,True
ds3,established_pull_off,444.99355608,3,19,5,50,1.0,-150.0,0.01253471989184618,0.07471291720867157,0.42312878370285034,0.22395803034305573,0.07988744229078293,0.01851804554462433,-0.41059406381100416,-0.14924511313438416,-3.2030011420414404,True
ds3,established_pull_off,444.99355608,3,19,6,32,0.875,-200.0,0.05368700250983238,0.14786690473556519,0.4173247516155243,0.28502312302589417,0.08188304305076599,0.019663140177726746,-0.3636377491056919,-0.13715621829032898,-3.859873863506711,True
ds3,established_pull_off,444.99355608,3,19,7,67,1.0,-100.0,0.03712298721075058,0.0811517983675003,0.4228459298610687,0.16046234965324402,0.08385878801345825,0.01984461210668087,-0.38572294265031815,-0.07931055128574371,-4.307273722973413,True
ds3,established_pull_off,444.99355608,3,19,8,14,0.75,-250.0,0.12448237836360931,0.2369169294834137,0.41156795620918274,0.3453167974948883,0.0836627408862114,0.020747005939483643,-0.2870855778455734,-0.10839986801147461,-4.8048188041467315,True
ds3,established_pull_off,444.99355608,3,19,9,84,1.0,-50.0,0.05750124901533127,0.0858091190457344,0.42428895831108093,0.09703513234853745,0.08501673489809036,0.020043108612298965,-0.36678770929574966,-0.01122601330280304,-4.7860569669629776,True
ds3,established_pull_off,444.99355608,3,19,10,49,0.875,-150.0,0.07457330822944641,0.16396929323673248,0.4179541766643524,0.22027236223220825,0.08494480699300766,0.02064455673098564,-0.343380868434906,-0.05630306899547577,-4.80442109897294,True
ds3,established_pull_off,444.99355608,3,19,11,101,1.0,0.0,0.07086048275232315,0.0765068382024765,0.42513999342918396,0.03285975381731987,0.08671356737613678,0.020441951230168343,-0.3542795106768608,0.04364708438515663,-4.794662070954109,True
ds3,established_pull_off,444.99355608,3,19,12,31,0.75,-200.0,0.16486124694347382,0.2365967035293579,0.41326436400413513,0.28037935495376587,0.08526363223791122,0.021145442500710487,-0.24840311706066132,-0.04378265142440796,-5.503998181375893,True
ds3,established_pull_off,444.99355608,3,19,13,66,0.875,-100.0,0.09822143614292145,0.1618250608444214,0.4197058379650116,0.1562999188899994,0.08580147475004196,0.020724257454276085,-0.32148440182209015,0.005525141954421997,-5.1261458835437175,True
ds3,established_pull_off,444.99355608,3,19,14,118,1.0,50.0,0.0731256976723671,0.06325307488441467,0.4265163242816925,-0.03155403211712837,0.08754906058311462,0.020482569932937622,-0.3533906266093254,0.09480710700154305,-4.458449504556363,True
ds3,established_pull_off,444.99355608,3,19,15,13,0.625,-250.0,0.20651251077651978,0.3172137141227722,0.40888911485671997,0.34034013748168945,0.08488979190587997,0.02135189063847065,-0.2023766040802002,-0.023126423358917236,-5.805503727939344,True
ds3,established_pull_off,444.99355608,3,19,16,135,1.0,100.0,0.07519129663705826,0.043546225875616074,0.42844730615615845,-0.09561663120985031,0.08748592436313629,0.020165666937828064,-0.3532560095191002,0.13916285708546638,-3.953292435868126,True
ds3,established_pull_off,444.99041464,4,7,1,93,0.0,0.0,1.0,2.5468315342801385e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157033,0.3281499601042579,True
ds3,established_pull_off,444.99041464,4,7,2,16,1.0,-250.0,0.009398091584444046,0.06570995599031448,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.4195368103682995,-0.2793201133608818,3.4935927572661925,True
ds3,established_pull_off,444.99041464,4,7,3,33,1.0,-200.0,0.021583296358585358,0.04112130030989647,0.42636677622795105,0.2857595384120941,0.06978479772806168,0.014904902316629887,-0.4047834798693657,-0.24463823810219765,-0.5051622944573495,True
ds3,established_pull_off,444.99041464,4,7,4,15,0.875,-250.0,0.07216557115316391,0.15835000574588776,0.4183960258960724,0.34792372584342957,0.07584547251462936,0.017487039789557457,-0.3462304547429085,-0.1895737200975418,-2.989696037032269,True
ds3,established_pull_off,444.99041464,4,7,5,50,1.0,-150.0,0.03555198758840561,0.04246567562222481,0.42411479353904724,0.22390678524971008,0.07855363190174103,0.017992714419960976,-0.38856280595064163,-0.18144110962748528,-2.810071320801484,True
ds3,established_pull_off,444.99041464,4,7,6,32,0.875,-200.0,0.09607857465744019,0.11644674837589264,0.41819968819618225,0.2851465940475464,0.08065909147262573,0.019167771562933922,-0.32212111353874207,-0.16869984567165375,-3.7008569405763474,True
ds3,established_pull_off,444.99041464,4,7,7,67,1.0,-100.0,0.05417267978191376,0.02332758717238903,0.4238317906856537,0.16053055226802826,0.08251035213470459,0.01930706948041916,-0.36965911090373993,-0.13720296509563923,-3.8109724069691757,True
ds3,established_pull_off,444.99041464,4,7,8,14,0.75,-250.0,0.17472174763679504,0.209882915019989,0.4123096764087677,0.3456883728504181,0.08254185318946838,0.020285317674279213,-0.23758792877197266,-0.13580545783042908,-4.7992504424443965,True
ds3,established_pull_off,444.99041464,4,7,9,84,1.0,-50.0,0.03908631205558777,0.005536251235753298,0.42521557211875916,0.09718836098909378,0.08371622860431671,0.019529858604073524,-0.3861292600631714,-0.09165210975334048,-4.205050111968219,True
ds3,established_pull_off,444.99041464,4,7,10,49,0.875,-150.0,0.11941145360469818,0.09337680786848068,0.41846606135368347,0.22069181501865387,0.08409393578767776,0.02030537836253643,-0.2990546077489853,-0.1273150071501732,-4.510926201400923,True
ds3,established_pull_off,444.99041464,4,7,11,101,1.0,0.0,0.04172408953309059,0.029090818017721176,0.42570850253105164,0.033211346715688705,0.08580593764781952,0.02009063959121704,-0.38398441299796104,-0.004120528697967529,-4.6439801654500945,True
ds3,established_pull_off,444.99041464,4,7,12,31,0.75,-200.0,0.2121148407459259,0.19660212099552155,0.41351765394210815,0.280936598777771,0.08469980210065842,0.020923560485243797,-0.20140281319618225,-0.08433447778224945,-5.516699027103144,True
ds3,established_pull_off,444.99041464,4,7,13,66,0.875,-100.0,0.14969204366207123,0.10119402408599854,0.420061320066452,0.15682315826416016,0.08511396497488022,0.020456982776522636,-0.2703692764043808,-0.05562913417816162,-5.343078484419015,True
ds3,established_pull_off,444.99041464,4,7,14,118,1.0,50.0,0.038218624889850616,0.03296002373099327,0.42697638273239136,-0.031128931790590286,0.08675244450569153,0.020179996266961098,-0.38875775784254074,0.06408895552158356,-4.402108913129319,True
ds3,established_pull_off,444.99041464,4,7,15,13,0.625,-250.0,0.24871480464935303,0.2974008619785309,0.40908876061439514,0.3409743010997772,0.08436708152294159,0.02114620991051197,-0.16037395596504211,-0.04357343912124634,-5.934230223030373,True
ds3,established_pull_off,444.99041464,4,7,16,135,1.0,100.0,0.057932380586862564,-0.003084980882704258,0.42879608273506165,-0.09518972784280777,0.08683422207832336,0.019923826679587364,-0.3708637021481991,0.09210474696010351,-4.349871089265658,True
ds3,established_pull_off,445.00150668,5,6,1,93,0.0,0.0,1.0,-4.024689870178303e-18,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.056318353861570365,0.3281499601042579,True
ds3,established_pull_off,445.00150668,5,6,2,16,1.0,-250.0,-0.013837805949151516,0.02497909776866436,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.44277270790189505,-0.32005097158253193,6.296764930486818,True
ds3,established_pull_off,445.00150668,5,6,3,33,1.0,-200.0,-0.020264875143766403,0.02342177927494049,0.4256742298603058,0.28601452708244324,0.07070761919021606,0.01524906512349844,-0.4459391050040722,-0.26259274780750275,0.5019249980119049,True
ds3,established_pull_off,445.00150668,5,6,4,15,0.875,-250.0,0.010263829492032528,0.10916485637426376,0.4172629415988922,0.34803465008735657,0.07736606895923615,0.018094057217240334,-0.4069991121068597,-0.2388697937130928,-1.2768273923742726,True
ds3,established_pull_off,445.00150668,5,6,5,50,1.0,-150.0,-0.01568998396396637,0.01713203825056553,0.42232272028923035,0.2242911458015442,0.08084181696176529,0.018905218690633774,-0.4380127042531967,-0.20715910755097866,-1.8403591509338693,True
ds3,established_pull_off,445.00150668,5,6,6,32,0.875,-200.0,-0.0006509197992272675,0.10140904784202576,0.41618219017982483,0.28539982438087463,0.08323073387145996,0.020228685811161995,-0.4168331099790521,-0.18399077653884888,-2.6257288196529873,True
ds3,established_pull_off,445.00150668,5,6,7,67,1.0,-100.0,-0.009129289537668228,0.02653477154672146,0.4212479889392853,0.16108788549900055,0.0857158899307251,0.020613688975572586,-0.4303772784769535,-0.1345531139522791,-3.2993263834822018,True
ds3,established_pull_off,445.00150668,5,6,8,14,0.75,-250.0,0.10589722543954849,0.17266543209552765,0.40979889035224915,0.345631867647171,0.08579542487859726,0.021666880697011948,-0.30390166491270065,-0.17296643555164337,-3.830500661842079,True
ds3,established_pull_off,445.00150668,5,6,9,84,1.0,-50.0,0.014894504100084305,0.020893823355436325,0.42231491208076477,0.09797357022762299,0.08724554628133774,0.02096601575613022,-0.40742040798068047,-0.07707974687218666,-4.1179269142144115,True
ds3,established_pull_off,445.00150668,5,6,10,49,0.875,-150.0,0.019145766273140907,0.0940394327044487,0.4158726632595062,0.22099809348583221,0.08735400438308716,0.02166982926428318,-0.3967268969863653,-0.12695866078138351,-3.7240239761679454,True
ds3,established_pull_off,445.00150668,5,6,11,101,1.0,0.0,0.009935368783771992,0.011971822939813137,0.422663152217865,0.034166377037763596,0.08944697678089142,0.021576888859272003,-0.412727783434093,-0.02219455409795046,-4.322996196816989,True
ds3,established_pull_off,445.00150668,5,6,12,118,1.0,50.0,0.013022474013268948,0.0060741109773516655,0.42361336946487427,-0.02967335656285286,0.09066072851419449,0.021771978586912155,-0.4105908954516053,0.035747467540204525,-4.309554479312894,True
ds3,established_pull_off,445.00150668,5,6,13,66,0.875,-100.0,0.052663691341876984,0.08225545287132263,0.4165056645870209,0.15545721352100372,0.08977855741977692,0.022391878068447113,-0.3638419732451439,-0.07320176064968109,-4.495632731111185,True
ds3,established_pull_off,445.00150668,5,6,14,31,0.75,-200.0,0.14250339567661285,0.15828238427639008,0.41027310490608215,0.27904194593429565,0.08912579715251923,0.022799503058195114,-0.2677697092294693,-0.12075956165790558,-4.754621453248683,True
ds3,established_pull_off,445.00150668,5,6,15,135,1.0,100.0,0.02046622894704342,0.0023932841140776873,0.42463791370391846,-0.09368870407342911,0.09162558615207672,0.02185109071433544,-0.40417168475687504,0.0960819881875068,-4.008213763784392,True
ds3,established_pull_off,445.00150668,5,6,16,13,0.625,-250.0,0.23415207862854004,0.24158430099487305,0.4061906933784485,0.3391878604888916,0.08834028989076614,0.02285175211727619,-0.17203861474990845,-0.09760355949401855,-5.4533685669954055,True
ds3,established_pull_off,445.02316708,6,30,1,93,0.0,0.0,1.0,3.270040837791171e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.056318353861570324,0.3281499601042579,True
ds3,established_pull_off,445.02316708,6,30,2,16,1.0,-250.0,0.02528586983680725,0.06441774219274521,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.4036490321159363,-0.2806123271584511,3.3272987710781585,True
ds3,established_pull_off,445.02316708,6,30,3,33,1.0,-200.0,0.026464490219950676,0.02038470096886158,0.4265912175178528,0.2858043313026428,0.06942229717969894,0.014773467555642128,-0.4001267272979021,-0.26541963033378124,0.19224628427117896,True
ds3,established_pull_off,445.02316708,6,30,4,15,0.875,-250.0,0.08274757862091064,0.16222505271434784,0.4185018241405487,0.34807443618774414,0.07563034445047379,0.017405806109309196,-0.33575424551963806,-0.1858493834733963,-3.15790292179859,True
ds3,established_pull_off,445.02316708,6,30,5,50,1.0,-150.0,0.04997500777244568,0.023770831525325775,0.4243253469467163,0.2239958494901657,0.07822418212890625,0.017866266891360283,-0.37435033917427063,-0.20022501796483994,-2.5376260919336557,True
ds3,established_pull_off,445.02316708,6,30,6,32,0.875,-200.0,0.09880412369966507,0.17385035753250122,0.41841766238212585,0.2852932810783386,0.08030299097299576,0.01902744174003601,-0.3196135386824608,-0.1114429235458374,-4.559012619951471,True
ds3,established_pull_off,445.02316708,6,30,7,67,1.0,-100.0,0.055880431085824966,0.04193564131855965,0.42424753308296204,0.160438671708107,0.08198226243257523,0.01909550279378891,-0.36836710199713707,-0.11850303038954735,-4.068980743619189,True
ds3,established_pull_off,445.02316708,6,30,8,14,0.75,-250.0,0.14757898449897766,0.21190670132637024,0.41271498799324036,0.34565162658691406,0.082023024559021,0.02006739005446434,-0.2651360034942627,-0.13374492526054382,-4.660991487608605,True
ds3,established_pull_off,445.02316708,6,30,9,84,1.0,-50.0,0.054344236850738525,-0.008284549228847027,0.4254595637321472,0.0970502719283104,0.08344189822673798,0.01941840350627899,-0.3711153268814087,-0.10533482115715742,-4.203182706109223,True
ds3,established_pull_off,445.02316708,6,30,10,49,0.875,-150.0,0.15201766788959503,0.13010919094085693,0.4187207818031311,0.22061967849731445,0.08378272503614426,0.02017630636692047,-0.26670311391353607,-0.09051048755645752,-5.12775840715283,True
ds3,established_pull_off,445.02316708,6,30,11,101,1.0,0.0,0.06129676476120949,0.02769625186920166,0.4261992871761322,0.032973866909742355,0.0852419063448906,0.019862405955791473,-0.3649025224149227,-0.005277615040540695,-4.81771577654619,True
ds3,established_pull_off,445.02316708,6,30,12,31,0.75,-200.0,0.1910703331232071,0.20821815729141235,0.41400545835494995,0.28084415197372437,0.08409696817398071,0.020668767392635345,-0.22293512523174286,-0.07262599468231201,-5.5087377946232285,True
ds3,established_pull_off,445.02316708,6,30,13,66,0.875,-100.0,0.16848187148571014,0.09870576113462448,0.42046743631362915,0.15665258467197418,0.08464009314775467,0.02026035264134407,-0.251985564827919,-0.0579468235373497,-5.452505788339625,True
ds3,established_pull_off,445.02316708,6,30,14,118,1.0,50.0,0.07684409618377686,0.01744658872485161,0.42745140194892883,-0.031390342861413956,0.08621763437986374,0.019964762032032013,-0.350607305765152,0.048836931586265564,-4.8194461527582355,True
ds3,established_pull_off,445.02316708,6,30,15,13,0.625,-250.0,0.24187594652175903,0.296318382024765,0.40957319736480713,0.34093013405799866,0.08375365287065506,0.02088448591530323,-0.1676972508430481,-0.04461175203323364,-5.917553385232397,True
ds3,established_pull_off,445.02316708,6,30,16,48,0.75,-150.0,0.23349454998970032,0.19487819075584412,0.4167037904262543,0.21728263795375824,0.08378622680902481,0.02028191275894642,-0.18320924043655396,-0.022404447197914124,-5.95215304288257,True
ds3,established_pull_off,445.00569132,7,16,1,93,0.0,0.0,1.0,3.064410354955389e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157033,0.3281499601042579,True
ds3,established_pull_off,445.00569132,7,16,2,16,1.0,-250.0,-0.012891968712210655,0.09792120009660721,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.4418268706649542,-0.24710886925458908,2.1505686611116133,True
ds3,established_pull_off,445.00569132,7,16,3,33,1.0,-200.0,0.007841205224394798,0.10025437921285629,0.4263026714324951,0.2854684889316559,0.07002139836549759,0.014985630288720131,-0.4184614662081003,-0.1852141097187996,-2.0696671990794187,True
