scenario,phase,time_s,channel,prn,step,index,delay_chips,doppler_hz,actual_real,actual_imag,mu_real,mu_imag,var_real,var_imag,innovation_real,innovation_imag,sequential_surprise,pre_observation
cleanStatic,train,10.02656428,2,3,3,33,1.0,-200.0,-0.00251323776319623,0.01357103418558836,0.42551589012145996,0.2860147953033447,0.07094389945268631,0.01533638034015894,-0.4280291278846562,-0.27244376111775637,0.5988931299120832,True
cleanStatic,train,10.02656428,2,3,4,15,0.875,-250.0,0.042299456894397736,0.10680624097585678,0.41729241609573364,0.34810516238212585,0.07729368656873703,0.018066978082060814,-0.3749929592013359,-0.24129892140626907,-1.5317815330773303,True
cleanStatic,train,10.02656428,2,3,5,50,1.0,-150.0,0.007204342633485794,0.02347039058804512,0.42265602946281433,0.22437147796154022,0.08035743236541748,0.018714427947998047,-0.41545168682932854,-0.2009010873734951,-2.195134937213057,True
cleanStatic,train,10.02656428,2,3,6,32,0.875,-200.0,0.06173756346106529,0.09043846279382706,0.41668209433555603,0.28547585010528564,0.08254265785217285,0.01994640752673149,-0.35494453087449074,-0.1950373873114586,-2.975747681211544,True
cleanStatic,train,10.02656428,2,3,7,67,1.0,-100.0,0.010217632167041302,0.030721480026841164,0.42212975025177,0.1610938012599945,0.0845525786280632,0.020140912383794785,-0.4119121180847287,-0.13037232123315334,-3.5247833405059463,True
cleanStatic,train,10.02656428,2,3,8,14,0.75,-250.0,0.10877136886119843,0.16518358886241913,0.41066065430641174,0.34580981731414795,0.08462636917829514,0.021170761436223984,-0.3018892854452133,-0.18062622845172882,-3.706628242461956,True
cleanStatic,train,10.02656428,2,3,9,84,1.0,-50.0,0.01114389393478632,0.03356708213686943,0.4231390058994293,0.09790144115686417,0.08619371056556702,0.02053791470825672,-0.411995111964643,-0.06433435901999474,-4.16583014676719,True
cleanStatic,train,10.02656428,2,3,10,49,0.875,-150.0,0.09446794539690018,0.07582593709230423,0.4165956377983093,0.22102013230323792,0.08641501516103745,0.021276090294122696,-0.32212769240140915,-0.14519419521093369,-4.107128405357603,True
cleanStatic,train,10.02656428,2,3,11,101,1.0,0.0,0.014565572142601013,0.03452122211456299,0.42371290922164917,0.033976923674345016,0.08814834803342819,0.021045781672000885,-0.40914733707904816,0.0005442984402179718,-4.390686289393909,True
cleanStatic,train,10.02656428,2,3,12,31,0.75,-200.0,0.16023042798042297,0.14410001039505005,0.4117458760738373,0.28111791610717773,0.08691767603158951,0.02186901494860649,-0.2515154480934143,-0.13701790571212769,-4.67919215849286,True
cleanStatic,train,10.02656428,2,3,13,66,0.875,-100.0,0.1195497065782547,0.05646124854683876,0.4180718660354614,0.15734030306339264,0.08752436935901642,0.02146245911717415,-0.2985221594572067,-0.10087905451655388,-4.7849515130468605,True
cleanStatic,train,10.02656428,2,3,14,118,1.0,50.0,0.01046923827379942,0.02741874009370804,0.424782395362854,-0.03010498359799385,0.08926194161176682,0.021199500188231468,-0.4143131570890546,0.05752372369170189,-4.190817545197337,True
cleanStatic,train,10.02656428,2,3,15,135,1.0,100.0,0.007271992042660713,0.01765507645905018,0.42579445242881775,-0.09408948570489883,0.09026455134153366,0.02129853330552578,-0.41852246038615704,0.11174456216394901,-3.7273203967498425,True
cleanStatic,train,10.02656428,2,3,16,13,0.625,-250.0,0.23624181747436523,0.2360994815826416,0.4070885479450226,0.33931994438171387,0.08716701716184616,0.02234114520251751,-0.17084673047065735,-0.10322046279907227,-5.429497698739704,True
cleanStatic,train,10.01426452,3,20,1,93,0.0,0.0,1.0,3.868061980420468e-18,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157035,0.3281499601042579,True
cleanStatic,train,10.01426452,3,20,2,16,1.0,-250.0,-0.015541395172476768,0.05547173321247101,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.4444762971252203,-0.2895583361387253,4.468191478772244,True
cleanStatic,train,10.01426452,3,20,3,33,1.0,-200.0,0.03195646032691002,0.0797715038061142,0.425907164812088,0.28578317165374756,0.07046772539615631,0.01515590026974678,-0.393950704485178,-0.20601166784763336,-1.839296481254694,True
cleanStatic,train,10.01426452,3,20,4,15,0.875,-250.0,0.07391037046909332,0.1435239017009735,0.4184013605117798,0.3477524518966675,0.07591400295495987,0.017510028555989265,-0.34449099004268646,-0.20422855019569397,-2.6778425401056545,True
cleanStatic,train,10.01426452,3,20,5,50,1.0,-150.0,0.06245122104883194,0.0789826288819313,0.42406028509140015,0.2238454967737198,0.07865757495164871,0.0180317685008049,-0.3616090640425682,-0.14486286789178848,-3.732068461417378,True
cleanStatic,train,10.01426452,3,20,6,32,0.875,-200.0,0.13220886886119843,0.15276801586151123,0.41851890087127686,0.28499549627304077,0.08029677718877792,0.019017169252038002,-0.28631003201007843,-0.13222748041152954,-4.5441728045539165,True
cleanStatic,train,10.01426452,3,20,7,67,1.0,-100.0,0.04963080212473869,0.07631789892911911,0.4244994819164276,0.1602388322353363,0.08173073828220367,0.01899074949324131,-0.3748686797916889,-0.0839209333062172,-4.377893973582946,True
cleanStatic,train,10.01426452,3,20,8,14,0.75,-250.0,0.15921251475811005,0.19274380803108215,0.41298338770866394,0.34545135498046875,0.08176078647375107,0.01995212957262993,-0.2537708729505539,-0.1527075469493866,-4.461940236350923,True
cleanStatic,train,10.01426452,3,20,9,84,1.0,-50.0,0.02822483517229557,0.08018969744443893,0.425728440284729,0.0968555435538292,0.08317166566848755,0.019306497648358345,-0.39750360511243343,-0.01666584610939026,-4.519980751460279,True
cleanStatic,train,10.01426452,3,20,10,49,0.875,-150.0,0.13922743499279022,0.13947102427482605,0.419032484292984,0.22032088041305542,0.08351034671068192,0.020055999979376793,-0.2798050493001938,-0.08084985613822937,-5.128590273885182,True
cleanStatic,train,10.01426452,3,20,11,101,1.0,0.0,0.029800618067383766,0.08759963512420654,0.42645910382270813,0.03264620527625084,0.08504685759544373,0.019776571542024612,-0.39665848575532436,0.054953429847955704,-4.385095476357874,True
cleanStatic,train,10.01426452,3,20,12,31,0.75,-200.0,0.20804394781589508,0.16697929799556732,0.4142116606235504,0.2805160880088806,0.08398227393627167,0.02061055228114128,-0.20616771280765533,-0.1135367900133133,-5.227544055303273,True
cleanStatic,train,10.01426452,3,20,13,66,0.875,-100.0,0.12877534329891205,0.11355655640363693,0.42065390944480896,0.15640005469322205,0.08452089130878448,0.02020397037267685,-0.2918785661458969,-0.042843498289585114,-5.273828130873126,True
cleanStatic,train,10.01426452,3,20,14,118,1.0,50.0,0.056612528860569,0.08198890835046768,0.42750629782676697,-0.03162473812699318,0.08626696467399597,0.01997687667608261,-0.37089376896619797,0.11361364647746086,-4.122727836825859,True
cleanStatic,train,10.01426452,3,20,15,13,0.625,-250.0,0.22750425338745117,0.20231273770332336,0.40965452790260315,0.34063971042633057,0.08379281312227249,0.02089129574596882,-0.18215027451515198,-0.1383269727230072,-5.035968686227578,True
cleanStatic,train,10.01426452,3,20,16,135,1.0,100.0,0.04365338012576103,0.05944312736392021,0.4291912019252777,-0.09556456655263901,0.08649224787950516,0.019781658425927162,-0.3855378217995167,0.15500769391655922,-3.437542652063883,True
cleanStatic,train,10.03956432,4,30,1,93,0.0,0.0,1.0,2.929204044238901e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157033,0.3281499601042579,True
cleanStatic,train,10.03956432,4,30,2,16,1.0,-250.0,-0.007258222904056311,0.016349324956536293,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.43619312485679984,-0.32868074439466,6.750305669912358,True
cleanStatic,train,10.03956432,4,30,3,33,1.0,-200.0,0.0054733348079025745,0.013365007936954498,0.425700843334198,0.286093145608902,0.07063072174787521,0.01522230077534914,-0.4202275085262954,-0.2727281376719475,0.5512134863319851,True
cleanStatic,train,10.03956432,4,30,4,15,0.875,-250.0,0.05991271883249283,0.05370708182454109,0.4175335764884949,0.34818923473358154,0.07692546397447586,0.01792200282216072,-0.35762085765600204,-0.29448215290904045,-0.0853606365075823,True
cleanStatic,train,10.03956432,4,30,5,50,1.0,-150.0,2.6709465601015836e-05,-0.007143668830394745,0.42276719212532043,0.2246425747871399,0.08010315150022507,0.01861981675028801,-0.4227404826597194,-0.23178624361753464,-1.3916172140355076,True
cleanStatic,train,10.03956432,4,30,6,32,0.875,-200.0,0.07816947251558304,0.040650874376297,0.4165889620780945,0.2857844829559326,0.0825437605381012,0.019954830408096313,-0.33841948956251144,-0.24513360857963562,-2.0099059592225936,True
cleanStatic,train,10.03956432,4,30,7,67,1.0,-100.0,-0.046515561640262604,-0.0006783318240195513,0.4219922721385956,0.16150879859924316,0.08457443118095398,0.02016020566225052,-0.4685078337788582,-0.16218713042326272,-2.4740441250565137,True
cleanStatic,train,10.03956432,4,30,8,14,0.75,-250.0,0.1421917825937271,0.11720826476812363,0.4100933074951172,0.34616512060165405,0.08521232008934021,0.021431220695376396,-0.2679015249013901,-0.22895685583353043,-3.0172300540100445,True
cleanStatic,train,10.03956432,4,30,9,84,1.0,-50.0,-0.07442620396614075,0.007339117582887411,0.42266106605529785,0.09847324341535568,0.08660474419593811,0.0207181628793478,-0.4970872700214386,-0.09113412583246827,-3.0691248100269664,True
cleanStatic,train,10.03956432,4,30,10,49,0.875,-150.0,0.09382345527410507,0.018822163343429565,0.41566622257232666,0.22155576944351196,0.08741027116775513,0.02170788310468197,-0.3218427672982216,-0.2027336061000824,-3.188840581606688,True
cleanStatic,train,10.03956432,4,30,11,101,1.0,0.0,-0.05760255828499794,0.011928927153348923,0.4226709306240082,0.03477483615279198,0.08920532464981079,0.02149379253387451,-0.4802734889090061,-0.022845908999443054,-3.6467728304263107,True
cleanStatic,train,10.03956432,4,30,12,118,1.0,50.0,-0.024285221472382545,0.013980455696582794,0.4232945144176483,-0.02900398150086403,0.090822733938694,0.0218540970236063,-0.44757973589003086,0.04298443719744682,-3.931968389446914,True
cleanStatic,train,10.03956432,4,30,13,66,0.875,-100.0,0.10568000376224518,-0.013544482178986073,0.4160842001438141,0.1560419499874115,0.0901016816496849,0.022543607279658318,-0.3104041963815689,-0.16958643216639757,-3.8540345361588617,True
cleanStatic,train,10.03956432,4,30,14,31,0.75,-200.0,0.17360709607601166,0.0959988608956337,0.4099276661872864,0.2796540856361389,0.08933104574680328,0.022905632853507996,-0.23632057011127472,-0.18365522474050522,-4.0940746175556475,True
cleanStatic,train,10.03956432,4,30,15,135,1.0,100.0,0.008039562962949276,0.020790552720427513,0.4242924451828003,-0.0929248109459877,0.09178683906793594,0.0219345111399889,-0.416252882219851,0.11371536366641521,-3.7307392996876025,True
cleanStatic,train,10.03956432,4,30,16,13,0.625,-250.0,0.2059704065322876,0.19899937510490417,0.40588879585266113,0.33976030349731445,0.08850503712892532,0.02293997071683407,-0.19991838932037354,-0.14076092839241028,-4.884270429453435,True
cleanStatic,train,10.01064496,5,6,1,93,0.0,0.0,1.0,3.18158148134026e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.056318353861570324,0.3281499601042579,True
cleanStatic,train,10.01064496,5,6,2,16,1.0,-250.0,-0.04995649680495262,-0.004277628380805254,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.47889139875769615,-0.34930769773200154,8.859397764307825,True
cleanStatic,train,10.01064496,5,6,3,33,1.0,-200.0,-0.03378293290734291,0.00029974678182043135,0.4248623549938202,0.28615134954452515,0.0718483030796051,0.015675364062190056,-0.4586452879011631,-0.2858516027627047,1.351620268235381,True
cleanStatic,train,10.01064496,5,6,4,15,0.875,-250.0,0.017683930695056915,0.08067623525857925,0.4163229465484619,0.34813785552978516,0.07860016077756882,0.018593527376651764,-0.398639015853405,-0.2674616202712059,-0.6591873887499098,True
cleanStatic,train,10.01064496,5,6,5,50,1.0,-150.0,-0.02321244589984417,0.009530378505587578,0.42146602272987366,0.22460302710533142,0.08186446130275726,0.01932256482541561,-0.4446784686297178,-0.21507264859974384,-1.639831279037236,True
cleanStatic,train,10.01064496,5,6,6,32,0.875,-200.0,0.045913808047771454,0.07414008677005768,0.4153759777545929,0.285616010427475,0.08419393002986908,0.02063547633588314,-0.36946216970682144,-0.2114759236574173,-2.566850196810174,True
cleanStatic,train,10.01064496,5,6,7,67,1.0,-100.0,-0.029973501339554787,0.007214989513158798,0.42078134417533875,0.1614377796649933,0.0861874669790268,0.020816028118133545,-0.45075484551489353,-0.1542227901518345,-2.823230948420253,True
cleanStatic,train,10.01064496,5,6,8,84,1.0,-50.0,-0.030577925965189934,0.003184107830747962,0.4212406873703003,0.09804756194353104,0.08842778205871582,0.021460289135575294,-0.4518186133354902,-0.09486345411278307,-3.539233050134164,True
cleanStatic,train,10.01064496,5,6,9,14,0.75,-250.0,0.11367963254451752,0.15499502420425415,0.40827450156211853,0.3442038893699646,0.08798728883266449,0.022605841979384422,-0.294594869017601,-0.18920886516571045,-3.65010017369689,True
cleanStatic,train,10.01064496,5,6,10,49,0.875,-150.0,0.06505531072616577,0.07287763059139252,0.415103942155838,0.2213394194841385,0.0882047563791275,0.022039026021957397,-0.35004863142967224,-0.14846178889274597,-3.853749720592136,True
cleanStatic,train,10.01064496,5,6,11,101,1.0,0.0,-0.02245650440454483,0.009481602348387241,0.422101229429245,0.03462330624461174,0.08999781310558319,0.021813832223415375,-0.4445577338337898,-0.0251417038962245,-4.008243941815472,True
cleanStatic,train,10.01064496,5,6,12,118,1.0,50.0,-0.008995004929602146,0.011162962764501572,0.4229184091091156,-0.029153097420930862,0.09136281907558441,0.022070180624723434,-0.43191341403871775,0.040316060185432434,-4.090948275904059,True
cleanStatic,train,10.01064496,5,6,13,66,0.875,-100.0,0.09679976850748062,0.05465551093220711,0.4158213436603546,0.1558154970407486,0.09051580727100372,0.022713951766490936,-0.319021575152874,-0.10115998610854149,-4.612089150155706,True
cleanStatic,train,10.01064496,5,6,14,31,0.75,-200.0,0.1509411484003067,0.13457828760147095,0.4097834527492523,0.27932071685791016,0.0896325632929802,0.023028312250971794,-0.2588423043489456,-0.1447424292564392,-4.525812710718431,True
cleanStatic,train,10.01064496,5,6,15,135,1.0,100.0,-0.013564513064920902,-0.0021015629172325134,0.42411330342292786,-0.09319225698709488,0.0921182930469513,0.022061454132199287,-0.43767781648784876,0.09109069406986237,-3.7429755046905964,True
cleanStatic,train,10.01064496,5,6,16,152,1.0,150.0,-0.011172022670507431,-0.001037800800986588,0.42506125569343567,-0.15726879239082336,0.09301413595676422,0.022099915891885757,-0.4362332783639431,0.15623099158983678,-3.0368212262759466,True
cleanStatic,train,10.01024576,6,7,1,93,0.0,0.0,1.0,1.593566427933613e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.056318353861570344,0.3281499601042579,True
cleanStatic,train,10.01024576,6,7,2,16,1.0,-250.0,0.03510186821222305,-0.02612076885998249,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.3938330337405205,-0.3711508382111788,9.076861304591972,True
cleanStatic,train,10.01024576,6,7,3,33,1.0,-200.0,0.027472667396068573,-0.026873605325818062,0.4259815514087677,0.2865093946456909,0.07001624256372452,0.015004520304501057,-0.3985088840126991,-0.313382999971509,1.9550344719496717,True
cleanStatic,train,10.01024576,6,7,4,15,0.875,-250.0,0.11096609383821487,0.019937889650464058,0.41777923703193665,0.34871476888656616,0.07635749876499176,0.017708830535411835,-0.30681314319372177,-0.3287768792361021,0.7307630191625414,True
cleanStatic,train,10.01024576,6,7,5,50,1.0,-150.0,0.009763631038367748,-0.028932636603713036,0.4233172833919525,0.22518770396709442,0.07913567870855331,0.01825042814016342,-0.41355365235358477,-0.25412034057080746,-0.8405852063357484,True
cleanStatic,train,10.01024576,6,7,6,32,0.875,-200.0,0.11686761677265167,-0.006046166643500328,0.4170471429824829,0.28631988167762756,0.08172428607940674,0.01963178813457489,-0.30017952620983124,-0.2923660483211279,-0.9783706778928751,True
cleanStatic,train,10.01024576,6,7,7,67,1.0,-100.0,0.0028715766966342926,-0.026374388486146927,0.4225301146507263,0.1620233654975891,0.08366397768259048,0.019805429503321648,-0.419658537954092,-0.18839775398373604,-2.505618471419787,True
cleanStatic,train,10.01024576,6,7,8,14,0.75,-250.0,0.18950794637203217,0.1203651875257492,0.4107709527015686,0.3467937111854553,0.08409752696752548,0.020972736179828644,-0.22126300632953644,-0.22642852365970612,-3.3135643328028324,True
cleanStatic,train,10.01024576,6,7,9,84,1.0,-50.0,0.011590732261538506,-0.02317074127495289,0.42360052466392517,0.09878987818956375,0.08524381369352341,0.02017747424542904,-0.41200979240238667,-0.12196061946451664,-3.6368787191092133,True
cleanStatic,train,10.01024576,6,7,10,49,0.875,-150.0,0.11572597920894623,-0.018497401848435402,0.4168565273284912,0.22198617458343506,0.08569978922605515,0.021003199741244316,-0.301130548119545,-0.24048357643187046,-2.508375781389545,True
cleanStatic,train,10.01024576,6,7,11,101,1.0,0.0,0.02213272638618946,-0.00547587126493454,0.4238649904727936,0.03494056686758995,0.08756955713033676,0.020837321877479553,-0.4017322640866041,-0.04041643813252449,-4.384960685149463,True
cleanStatic,train,10.01024576,6,7,12,31,0.75,-200.0,0.20306141674518585,0.07976165413856506,0.41181430220603943,0.28211885690689087,0.08643520623445511,0.021691013127565384,-0.20875288546085358,-0.2023572027683258,-3.8872442629435278,True
cleanStatic,train,10.01024576,6,7,13,66,0.875,-100.0,0.12373550981283188,-0.017403649166226387,0.41819289326667786,0.15833477675914764,0.08697891235351562,0.021262429654598236,-0.294457383453846,-0.17573842592537403,-3.843535567660566,True
cleanStatic,train,10.01024576,6,7,14,118,1.0,50.0,0.01950513757765293,0.0026603564620018005,0.4247952699661255,-0.02912237122654915,0.08885453641414642,0.02106167934834957,-0.40529013238847256,0.03178272768855095,-4.384452910607067,True
cleanStatic,train,10.01024576,6,7,15,135,1.0,100.0,0.007252972107380629,0.004199152812361717,0.4258042573928833,-0.09317328780889511,0.089879110455513,0.02116934210062027,-0.41855128528550267,0.09737244062125683,-3.867487830443737,True
cleanStatic,train,10.01024576,6,7,16,13,0.625,-250.0,0.26438412070274353,0.2130044847726822,0.40705418586730957,0.3402588963508606,0.08683878183364868,0.022225379943847656,-0.14267006516456604,-0.1272544115781784,-5.287212931337328,True
cleanStatic,train,10.01039164,7,10,1,93,0.0,0.0,1.0,5.345127794573745e-18,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157035,0.3281499601042579,True
cleanStatic,train,10.01039164,7,10,2,16,1.0,-250.0,0.10146581381559372,-0.034786440432071686,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.3274690881371498,-0.379816509783268,8.853590005067343,True
cleanStatic,train,10.01039164,7,10,3,33,1.0,-200.0,0.09617557376623154,-0.049879297614097595,0.4268905818462372,0.2867468595504761,0.06852629780769348,0.014466095715761185,-0.33071500808000565,-0.33662615716457367,2.512872793557566,True
cleanStatic,train,10.01039164,7,10,4,15,0.875,-250.0,0.1560724824666977,0.0656827911734581,0.4191446602344513,0.3492000699043274,0.07423281669616699,0.0168842151761055,-0.2630721777677536,-0.2835172787308693,-0.9888478552568722,True
cleanStatic,train,10.01039164,7,10,5,50,1.0,-150.0,0.0839710384607315,-0.06069156154990196,0.42511188983917236,0.22522960603237152,0.07663358747959137,0.017277345061302185,-0.34114085137844086,-0.2859211675822735,-0.37677919454982867,True
cleanStatic,train,10.01039164,7,10,6,32,0.875,-200.0,0.16211125254631042,0.05759336054325104,0.41902148723602295,0.28659430146217346,0.07895838469266891,0.018518054857850075,-0.2569102346897125,-0.22900094091892242,-2.860015607135049,True
cleanStatic,train,10.01039164,7,10,7,67,1.0,-100.0,0.0873849093914032,-0.06563465297222137,0.42485710978507996,0.16177935898303986,0.08063061535358429,0.018593963235616684,-0.33747220039367676,-0.22741401195526123,-2.308941893759668,True
cleanStatic,train,10.01039164,7,10,8,14,0.75,-250.0,0.2655341327190399,0.14534758031368256,0.41308727860450745,0.3471601605415344,0.0809226706624031,0.019649114459753036,-0.14755314588546753,-0.20181258022785187,-4.1021565812904175,True
cleanStatic,train,10.01039164,7,10,9,49,0.875,-150.0,0.16875720024108887,0.0393139123916626,0.42035743594169617,0.2233741581439972,0.0808221623301506,0.019022278487682343,-0.2516002357006073,-0.1840602457523346,-3.913441063838728,True
cleanStatic,train,10.01039164,7,10,10,84,1.0,-50.0,0.07388858497142792,-0.04916566610336304,0.4259091317653656,0.09805718809366226,0.08237769454717636,0.019027182832360268,-0.3520205467939377,-0.1472228541970253,-3.814918176650507,True
cleanStatic,train,10.01039164,7,10,11,101,1.0,0.0,0.027413351461291313,-0.060075122863054276,0.42681726813316345,0.03417975828051567,0.08393972367048264,0.019379956647753716,-0.39940391667187214,-0.09425488114356995,-4.062308411937133,True
cleanStatic,train,10.01039164,7,10,12,31,0.75,-200.0,0.2862103283405304,0.11473996192216873,0.4141983091831207,0.2822657525539398,0.083271823823452,0.02036180905997753,-0.12798798084259033,-0.1675257906317711,-4.804712737374098,True
cleanStatic,train,10.01039164,7,10,13,66,0.875,-100.0,0.1754446029663086,-0.0027546887286007404,0.4208541810512543,0.15805569291114807,0.0835704356431961,0.019861795008182526,-0.24540957808494568,-0.1608103816397488,-4.37836696048201,True
cleanStatic,train,10.01039164,7,10,14,13,0.625,-250.0,0.3841148614883423,0.22835862636566162,0.4099520146846771,0.3439759612083435,0.08239459991455078,0.02036297507584095,-0.02583715319633484,-0.11561733484268188,-5.725715598233634,True
cleanStatic,train,10.01039164,7,10,15,118,1.0,50.0,-0.003487569047138095,-0.07339082658290863,0.4287586510181427,-0.03004169836640358,0.0840461403131485,0.019148526713252068,-0.4322462200652808,-0.04334912821650505,-4.11075729989785,True
cleanStatic,train,10.01039164,7,10,16,48,0.75,-150.0,0.28516048192977905,0.061688195914030075,0.41682153940200806,0.21880637109279633,0.0830170139670372,0.020003704354166985,-0.131661057472229,-0.15711817517876625,-4.957661819228714,True
cleanStatic,train,10.01072192,8,13,1,93,0.0,0.0,1.0,-1.3531842677671304e-17,0.06959429383277893,0.05631835386157036,0.6989383101463318,0.572509765625,0.9304057061672211,-0.05631835386157037,0.3281499601042579,True
cleanStatic,train,10.01072192,8,13,2,16,1.0,-250.0,0.0010152804898098111,0.00667049502953887,0.42893490195274353,0.3450300693511963,0.05482688173651695,0.010014639236032963,-0.4279196214629337,-0.3383595743216574,7.264582283402197,True
cleanStatic,train,10.01072192,8,13,3,33,1.0,-200.0,-0.0018502786988392472,0.01691766455769539,0.4257442355155945,0.2861838936805725,0.07052328437566757,0.015184531919658184,-0.42759451421443373,-0.2692662291228771,0.5281656859227635,True
cleanStatic,train,10.01072192,8,13,4,15,0.875,-250.0,0.08088723570108414,0.07637563347816467,0.4175054132938385,0.3482210040092468,0.07695113122463226,0.01793297939002514,-0.33661817759275436,-0.27184537053108215,-0.992288367003427,True
cleanStatic,train,10.01072192,8,13,5,50,1.0,-150.0,0.002098777797073126,0.010183249600231647,0.4230647385120392,0.22459056973457336,0.07971759885549545,0.01846594177186489,-0.42096596071496606,-0.21440732013434172,-1.8086160161798936,True
cleanStatic,train,10.01072192,8,13,6,32,0.875,-200.0,0.09589976072311401,0.06899076700210571,0.41692620515823364,0.2857106924057007,0.08212830126285553,0.01978176273405552,-0.32102644443511963,-0.21671992540359497,-2.7933418408082513,True
