scenario,family,phase,time_s,method,budget,tracked_prn_count,used_prn_count,prn_scores_json,pooled_score,calibrated_score
cleanStatic,cleanStatic,selection,54.012986728,analytic_two_source_glrt,187,10,10,"{""10"": 1.0347896326847748, ""13"": 0.03075507213029581, ""16"": 0.33041469441457005, ""19"": 0.04315004245490539, ""20"": 0.1877295279872626, ""23"": 0.014854528794057062, ""3"": 0.08966875282880662, ""30"": 0.26664350095982603, ""6"": 0.19617070206354276, ""7"": 0.2558567559377024}",0.19195011502540268,-0.1786868113657662
cleanStatic,cleanStatic,selection,54.012986728,dense_nf,187,10,10,"{""10"": -3.780301570892334, ""13"": -4.20599889755249, ""16"": -4.0517578125, ""19"": -4.248348236083984, ""20"": -4.383139133453369, ""23"": -4.309006690979004, ""3"": -4.232829570770264, ""30"": -4.13157320022583, ""6"": -4.163158893585205, ""7"": -4.51181173324585}",-4.219414234161377,0.019626421223605847
cleanStatic,cleanStatic,selection,54.012986728,dense_one_source_residual,187,10,10,"{""10"": 3.5173871793388605, ""13"": 0.13730084020275396, ""16"": 0.6390886743551628, ""19"": 0.25335765439868246, ""20"": 1.1649479694305456, ""23"": 0.09295269358421601, ""3"": 0.24601396859911404, ""30"": 1.5683989151017723, ""6"": 0.48274035102899915, ""7"": 0.6348794613384686}",0.5588099061837339,0.3656200027020358
cleanStatic,cleanStatic,selection,54.012986728,epl_3,3,10,10,"{""10"": -4.6548126001887775, ""13"": -4.748670941189412, ""16"": -4.7223387853951895, ""19"": -4.736374714394322, ""20"": -4.794338534633418, ""23"": -4.731767848550614, ""3"": -4.722817347073547, ""30"": -4.676795653401337, ""6"": -4.685459570246118, ""7"": -4.651563986689691}",-4.722578066234368,-1.3179659381866902
cleanStatic,cleanStatic,selection,54.012986728,epl_3_complex,3,10,10,"{""10"": 0.003196469299275518, ""13"": 0.00024291062477823017, ""16"": 0.00036522102790303746, ""19"": 0.0002368482208842211, ""20"": 0.0012812864080545075, ""23"": 2.9716677804775415e-05, ""3"": 0.00022804060685697178, ""30"": 0.0013012790767349472, ""6"": 0.0007483786227325814, ""7"": 0.000642576249821353}",0.0005038986388621953,-0.5707907352659009
cleanStatic,cleanStatic,selection,54.012986728,fixed_9_delay_tap_complex,9,10,10,"{""10"": 0.0029139550291665444, ""13"": 0.00012043833237350378, ""16"": 0.0005482971207118948, ""19"": 0.0002326827220480936, ""20"": 0.001072004961030828, ""23"": 7.660358055920325e-05, ""3"": 0.00015851548331038897, ""30"": 0.0013728076701348176, ""6"": 0.0006675428310782752, ""7"": 0.00046576501631358843}",0.0005070310685127416,0.8347148713080219
cleanStatic,cleanStatic,selection,54.012986728,fixed_delay_9,9,10,10,"{""10"": -5.033733449369465, ""13"": -4.964236274334256, ""16"": -5.018998646818667, ""19"": -5.027176282410149, ""20"": -5.136571966047984, ""23"": -4.9653017415471545, ""3"": -5.056340896140973, ""30"": -4.791268143399362, ""6"": -4.954037340973786, ""7"": -4.915968304591207}",-4.99215019418291,-0.16285873941468315
cleanStatic,cleanStatic,selection,54.012986728,learned_fixed,3,10,10,"{""10"": 6.03623372537357, ""13"": 2.6294603115958775, ""16"": 4.713199375012578, ""19"": 1.9000310092631816, ""20"": 1.747217211538722, ""23"": 2.877721047146394, ""3"": 3.4740660392818694, ""30"": 2.59670055069045, ""6"": 2.878123431831355, ""7"": 1.4574873651334885}",2.7535906793711358,-0.8676280617265978
cleanStatic,cleanStatic,selection,54.012986728,learned_fixed,5,10,10,"{""10"": 3.7969541504142668, ""13"": 0.9413984065750494, ""16"": 2.764678093372442, ""19"": 0.2990935604087488, ""20"": -0.08684634903922799, ""23"": 1.1258109428296095, ""3"": 1.5208039619585834, ""30"": 0.9193354164672464, ""6"": 1.2729673878613421, ""7"": 0.10789995657602755}",1.0336046747023295,-0.8779426718321506
cleanStatic,cleanStatic,selection,54.012986728,learned_fixed,9,10,10,"{""10"": 1.3652817789957234, ""13"": -1.0590291698812584, ""16"": 0.3347502464713916, ""19"": -1.4600141015771309, ""20"": -1.9768822961954495, ""23"": -0.9404969789905654, ""3"": -0.6574296287406286, ""30"": -1.222737007684238, ""6"": -0.5710846673670124, ""7"": -1.6048619056171876}",-0.9997630744359118,-0.9636996301961396
cleanStatic,cleanStatic,selection,54.012986728,learned_fixed,16,10,10,"{""10"": -0.7120039458349915, ""13"": -2.617905335339655, ""16"": -1.5790368972506479, ""19"": -2.800690162232906, ""20"": -3.2380710138398094, ""23"": -2.4788532065995796, ""3"": -2.2986256402128715, ""30"": -2.8517869592823692, ""6"": -2.1402414483665475, ""7"": -2.9860292743842205}",-2.548379270969617,-0.9268745174711982
cleanStatic,cleanStatic,selection,54.012986728,previous_acaf_r1_proxy,187,10,10,"{""10"": 0.005565732717514038, ""13"": 0.00031992304138839245, ""16"": 0.0010591844329610467, ""19"": 0.00043366849422454834, ""20"": 0.0019907858222723007, ""23"": 0.00016374643018934876, ""3"": 0.00046141413622535765, ""30"": 0.0033548336941748857, ""6"": 0.0008062355918809772, ""7"": 0.001146529451943934}",0.0009327100124210119,-0.21028323242369829
cleanStatic,cleanStatic,selection,54.012986728,prompt_magnitude_only,0,10,10,"{""10"": 2090537.0006936681, ""13"": 6440850.556412221, ""16"": 5187988.43692861, ""19"": 4726211.571710434, ""20"": 2106995.426043789, ""23"": 6700127.285418943, ""3"": 5887386.890271873, ""30"": 2363974.5562160746, ""6"": 4603004.901734756, ""7"": 4572424.739113741}",4664608.236722595,1.16579781845726
cleanStatic,cleanStatic,selection,54.012986728,random_fixed,3,10,10,"{""10"": -2.1390047434348376, ""13"": -2.155700038490496, ""16"": -2.213793265686589, ""19"": -2.202338579972525, ""20"": -2.385439806712899, ""23"": -2.1188626192858995, ""3"": -2.2345072758838316, ""30"": -2.103410490024234, ""6"": -2.1629272105227453, ""7"": -2.333708130202656}",-2.182632895247635,-0.5498687855435966
cleanStatic,cleanStatic,selection,54.012986728,random_fixed,5,10,10,"{""10"": -3.6561103304929525, ""13"": -3.7751332844209244, ""16"": -3.8083702819100296, ""19"": -3.912594366299299, ""20"": -3.8814119865149004, ""23"": -3.811305242925826, ""3"": -3.774244403487626, ""30"": -3.835775180052503, ""6"": -3.8118150589834556, ""7"": -3.99808239459623}",-3.811560150954641,0.27632603349983825
cleanStatic,cleanStatic,selection,54.012986728,random_fixed,9,10,10,"{""10"": -3.569985946627135, ""13"": -3.8162316537439995, ""16"": -3.806196463430813, ""19"": -3.8068838116115273, ""20"": -4.047682247668216, ""23"": -3.861433945139543, ""3"": -3.89425665243687, ""30"": -3.733491994995314, ""6"": -3.7336088463819745, ""7"": -3.901230670854869}",-3.8115577326777634,0.5378370764857296
cleanStatic,cleanStatic,selection,54.012986728,random_fixed,16,10,10,"{""10"": -4.515253805918724, ""13"": -4.7035379585031825, ""16"": -4.707279377370462, ""19"": -4.772532619067379, ""20"": -4.868818102477583, ""23"": -4.749255092260201, ""3"": -4.802009519141961, ""30"": -4.614452885993982, ""6"": -4.719899803280098, ""7"": -4.81555780141138}",-4.73457744777015,-0.06625209101041937
cleanStatic,cleanStatic,selection,54.012986728,raw_power_only,0,10,10,"{""10"": 5543428.008684, ""13"": 5539032.734424001, ""16"": 5540916.605086, ""19"": 5534892.712512, ""20"": 5540234.665886002, ""23"": 5544552.602467999, ""3"": 5544270.161870001, ""30"": 5590857.014366001, ""6"": 5544979.691226, ""7"": 5540201.312348}",5542172.306885,-0.00048125548366377747
cleanStatic,cleanStatic,selection,54.012986728,uniform_fixed,3,10,10,"{""10"": 5.629838395587382, ""13"": 3.234813016055282, ""16"": 4.983759338954966, ""19"": 3.041343133599858, ""20"": 1.7013499131074725, ""23"": 3.538247139315947, ""3"": 4.571178069622147, ""30"": 2.40719221488925, ""6"": 2.863325114768769, ""7"": 1.9932308508359482}",3.13807807482757,-1.2413799543322517
cleanStatic,cleanStatic,selection,54.012986728,uniform_fixed,5,10,10,"{""10"": 4.8217556913637925, ""13"": 2.647426264355554, ""16"": 3.612712390384952, ""19"": 2.150735708169462, ""20"": 1.7233652762486478, ""23"": 2.614973217758127, ""3"": 3.008546173400931, ""30"": 1.768421289228396, ""6"": 2.2293690787855396, ""7"": 1.0369725076498995}",2.4221711482718336,-0.8827604588857745
cleanStatic,cleanStatic,selection,54.012986728,uniform_fixed,9,10,10,"{""10"": 1.6965557877728012, ""13"": 0.5436980936220713, ""16"": 1.0574732785690322, ""19"": 0.30439967447523775, ""20"": -0.14749360814157106, ""23"": 0.4286783098999342, ""3"": 0.6933504324641548, ""30"": -0.00656029466206931, ""6"": 0.33851646865057283, ""7"": -0.46899089301270863}",0.38359738927525355,-1.1127810969675587
cleanStatic,cleanStatic,selection,54.012986728,uniform_fixed,16,10,10,"{""10"": -1.8384479704945804, ""13"": -2.571348994113132, ""16"": -2.280399636413554, ""19"": -2.6831879612345553, ""20"": -2.931523148865073, ""23"": -2.6362837706649973, ""3"": -2.4596481430651114, ""30"": -2.847346242201288, ""6"": -2.6898069729307212, ""7"": -3.1414803700089755}",-2.6597358659497763,-1.4451320529460228
cleanStatic,cleanStatic,selection,55.020386904,active_adaptive,3,10,10,"{""10"": 3.941976897938941, ""13"": 3.395133914498236, ""16"": 2.9674042243974896, ""19"": 1.9760176129140827, ""20"": 2.3531035467344514, ""23"": 3.432456691384654, ""3"": 2.3344664706715634, ""30"": 2.8639829075051666, ""6"": 2.6324297984710494, ""7"": 1.981198743755342}",2.748206352988108,-0.8895426918681302
cleanStatic,cleanStatic,selection,55.020386904,active_adaptive,5,10,10,"{""10"": 1.5442414093573762, ""13"": 1.6084595630677712, ""16"": 1.1233483109514872, ""19"": 0.29953709997366823, ""20"": 0.5632744589698162, ""23"": 1.6364983916536169, ""3"": 0.6650649414061256, ""30"": 0.9436526630130248, ""6"": 0.8672008776995923, ""7"": 0.38692218667052547}",0.9054267703563086,-1.3940681684337284
cleanStatic,cleanStatic,selection,55.020386904,active_adaptive,9,10,10,"{""10"": -0.6591072051786775, ""13"": -0.5290308423106107, ""16"": -0.9120445556045171, ""19"": -1.5232970766382077, ""20"": -1.210570940346414, ""23"": -0.5016910991714563, ""3"": -1.2906098257671579, ""30"": -1.2262589269720874, ""6"": -1.0896700798936871, ""7"": -1.5151648930829544}",-1.1501205101200505,-1.716493042449744
cleanStatic,cleanStatic,selection,55.020386904,active_adaptive,16,10,10,"{""10"": -2.30476233540087, ""13"": -2.1520056144584654, ""16"": -2.5069507206038946, ""19"": -2.878915375709382, ""20"": -2.410202946274042, ""23"": -2.1893706221602947, ""3"": -2.755987895460257, ""30"": -2.712690823101719, ""6"": -2.5342438850485545, ""7"": -2.945846221889051}",-2.5205973028262245,-0.5922268638175029
cleanStatic,cleanStatic,selection,55.020386904,active_context,9,10,10,"{""10"": -1.1547081653918307, ""13"": -1.492552326039579, ""16"": -2.1150511524666147, ""19"": -2.1403702139899066, ""20"": -2.303175807367394, ""23"": -1.7670624999967435, ""3"": -1.93770082316413, ""30"": -1.41857512733134, ""6"": -1.7156022022567976, ""7"": -2.558274243577531}",-1.8523816615804367,1.0772113926749214
cleanStatic,cleanStatic,selection,55.020386904,active_magnitude,3,10,10,"{""10"": 2.5249524734551407, ""13"": 2.598347149028245, ""16"": 2.602249820983723, ""19"": 2.4561706981463165, ""20"": 2.2160308928137677, ""23"": 2.6383672563884555, ""3"": 2.590786614047724, ""30"": 2.5812062124732935, ""6"": 2.566973478164965, ""7"": 2.4647881403946594}",2.574089845319129,1.5071270682292761
cleanStatic,cleanStatic,selection,55.020386904,active_magnitude,5,10,10,"{""10"": 2.2831219201898136, ""13"": 2.435778522739335, ""16"": 2.3654214683080212, ""19"": 2.217877509553979, ""20"": 2.0421381624826447, ""23"": 2.4475770225270184, ""3"": 2.354083773021278, ""30"": 2.3179922543501013, ""6"": 2.337857401136044, ""7"": 2.2208146073038746}",2.3279248277430726,0.7479521515476006
cleanStatic,cleanStatic,selection,55.020386904,active_magnitude,9,10,10,"{""10"": 1.913372722254937, ""13"": 2.030773438755808, ""16"": 1.930930474802538, ""19"": 1.841471056317904, ""20"": 1.7333534309329799, ""23"": 2.027700801609753, ""3"": 1.9282362564957651, ""30"": 1.8716386261041735, ""6"": 1.9153378032840886, ""7"": 1.8050689784128098}",1.9143552627695128,0.13031847739759428
cleanStatic,cleanStatic,selection,55.020386904,active_no_context,9,10,10,"{""10"": -0.6591072051786775, ""13"": -0.5290308423106107, ""16"": -0.9120445556045171, ""19"": -1.5232970766382077, ""20"": -1.210570940346414, ""23"": -0.5016910991714563, ""3"": -1.2906098257671579, ""30"": -1.2262589269720874, ""6"": -1.0896700798936871, ""7"": -1.5151648930829544}",-1.1501205101200505,-1.716493042449744
cleanStatic,cleanStatic,selection,55.020386904,analytic_two_source_glrt,187,10,10,"{""10"": 1.7255918599457734, ""13"": 0.09511662570939425, ""16"": 0.06889651795973506, ""19"": 0.02869687965924017, ""20"": 0.9297375087004693, ""23"": 0.05926389324466766, ""3"": 0.01797262418621759, ""30"": 0.20751348059178398, ""6"": 0.21903567468694052, ""7"": 0.7391290893239238}",0.15131505315058913,-0.5231628149985582
cleanStatic,cleanStatic,selection,55.020386904,dense_nf,187,10,10,"{""10"": -3.7686777114868164, ""13"": -4.2935404777526855, ""16"": -4.249903202056885, ""19"": -4.304812431335449, ""20"": -3.905167818069458, ""23"": -4.20370626449585, ""3"": -4.299742698669434, ""30"": -4.0083699226379395, ""6"": -4.200134754180908, ""7"": -4.371089935302734}",-4.226804733276367,-0.13577071928452544
cleanStatic,cleanStatic,selection,55.020386904,dense_one_source_residual,187,10,10,"{""10"": 2.508548934651677, ""13"": 0.2465580169933157, ""16"": 0.3497003300242254, ""19"": 0.17766694620912335, ""20"": 2.6970103234476603, ""23"": 0.18718400521268796, ""3"": 0.20157190178925646, ""30"": 1.4613953983309256, ""6"": 0.5040055405878576, ""7"": 1.2379201289430806}",0.4268529353060415,-0.40660596712767094
cleanStatic,cleanStatic,selection,55.020386904,epl_3,3,10,10,"{""10"": -4.522177884988737, ""13"": -4.745804276666196, ""16"": -4.751984013612499, ""19"": -4.715432973970778, ""20"": -4.5268880797262, ""23"": -4.742300549498862, ""3"": -4.727146120055958, ""30"": -4.557712140655575, ""6"": -4.721116873455559, ""7"": -4.5063969284223075}",-4.718274923713168,-1.1230649309658194
cleanStatic,cleanStatic,selection,55.020386904,epl_3_complex,3,10,10,"{""10"": 0.003115279153924375, ""13"": 0.00028832427461007466, ""16"": 0.00015284272185242545, ""19"": 0.00026211868429010325, ""20"": 0.002603004377460197, ""23"": 0.00013704524228383479, ""3"": 5.971816690341958e-05, ""30"": 0.002088531252000638, ""6"": 0.000631106620531542, ""7"": 0.0024225486814953203}",0.00045971544757080835,-0.7516270295284926
cleanStatic,cleanStatic,selection,55.020386904,fixed_9_delay_tap_complex,9,10,10,"{""10"": 0.0027473492401844973, ""13"": 0.00027165255285286217, ""16"": 0.00012747943156230938, ""19"": 0.00016590721334861652, ""20"": 0.0029196421254610136, ""23"": 0.00011783449343304068, ""3"": 8.165948827549668e-05, ""30"": 0.0013514112715469115, ""6"": 0.0003077479021863711, ""7"": 0.0017302365898012387}",0.00028970022751961664,-1.1042744357330045
cleanStatic,cleanStatic,selection,55.020386904,fixed_delay_9,9,10,10,"{""10"": -4.980743901327203, ""13"": -4.98299111259698, ""16"": -5.036958677475786, ""19"": -4.955436234654655, ""20"": -4.807282761011997, ""23"": -5.060065626902973, ""3"": -5.028311171831546, ""30"": -4.964280109964246, ""6"": -5.063402831656395, ""7"": -4.692807053964687}",-4.981867506962091,0.05486216312548973
cleanStatic,cleanStatic,selection,55.020386904,learned_fixed,3,10,10,"{""10"": 3.941976897938941, ""13"": 3.395133914498236, ""16"": 2.9674042243974896, ""19"": 1.9760176129140827, ""20"": 2.3531035467344514, ""23"": 3.432456691384654, ""3"": 2.3344664706715634, ""30"": 2.8639829075051666, ""6"": 2.6324297984710494, ""7"": 1.981198743755342}",2.748206352988108,-0.8895426918681302
cleanStatic,cleanStatic,selection,55.020386904,learned_fixed,5,10,10,"{""10"": 1.5442414093573762, ""13"": 1.6084595630677712, ""16"": 1.1233483109514872, ""19"": 0.29953709997366823, ""20"": 0.5632744589698162, ""23"": 1.6364983916536169, ""3"": 0.6650649414061256, ""30"": 0.9436526630130248, ""6"": 0.8672008776995923, ""7"": 0.38692218667052547}",0.9054267703563086,-1.3940681684337284
cleanStatic,cleanStatic,selection,55.020386904,learned_fixed,9,10,10,"{""10"": -0.6591072051786775, ""13"": -0.5290308423106107, ""16"": -0.9120445556045171, ""19"": -1.5232970766382077, ""20"": -1.210570940346414, ""23"": -0.5016910991714563, ""3"": -1.2906098257671579, ""30"": -1.2262589269720874, ""6"": -1.0896700798936871, ""7"": -1.5151648930829544}",-1.1501205101200505,-1.716493042449744
cleanStatic,cleanStatic,selection,55.020386904,learned_fixed,16,10,10,"{""10"": -2.30476233540087, ""13"": -2.1507063188263036, ""16"": -2.5069507206038946, ""19"": -2.878915375709382, ""20"": -2.582635082981205, ""23"": -2.188436228586781, ""3"": -2.755987895460257, ""30"": -2.712690823101719, ""6"": -2.5332848456576906, ""7"": -2.945846221889051}",-2.5579599643194477,-0.9954860486275552
cleanStatic,cleanStatic,selection,55.020386904,previous_acaf_r1_proxy,187,10,10,"{""10"": 0.005106003023684025, ""13"": 0.00036418664967641234, ""16"": 0.0007405190262943506, ""19"": 0.0003331240441184491, ""20"": 0.0046223122626543045, ""23"": 0.00037792042712680995, ""3"": 0.000383022561436519, ""30"": 0.002227460267022252, ""6"": 0.0010655878577381372, ""7"": 0.002506701974198222}",0.0009030534420162439,-0.2804218329617874
cleanStatic,cleanStatic,selection,55.020386904,prompt_magnitude_only,0,10,10,"{""10"": 1950836.3839321348, ""13"": 6224008.017437524, ""16"": 5327860.584286147, ""19"": 4719569.413705954, ""20"": 1995994.3478576145, ""23"": 6644967.363352835, ""3"": 5853254.705567732, ""30"": 2100894.9440086596, ""6"": 4591997.07507549, ""7"": 4525056.582797801}",4655783.244390722,1.0919980586357738
cleanStatic,cleanStatic,selection,55.020386904,random_fixed,3,10,10,"{""10"": -2.105859027023817, ""13"": -2.089172620647528, ""16"": -2.329031259201835, ""19"": -2.193333264283487, ""20"": -2.362314475033626, ""23"": -2.194443724505592, ""3"": -2.2293764838456496, ""30"": -2.2005175273907773, ""6"": -2.1288520295979363, ""7"": -2.1781816404558625}",-2.19388849439454,-0.8226882269516891
cleanStatic,cleanStatic,selection,55.020386904,random_fixed,5,10,10,"{""10"": -3.4411585623771948, ""13"": -3.8020469935225636, ""16"": -3.8965234728923237, ""19"": -3.8132994970168412, ""20"": -3.528607735557018, ""23"": -3.7960093265043433, ""3"": -3.744517236961161, ""30"": -3.7630059500588304, ""6"": -3.8203254098753376, ""7"": -4.025370677973017}",-3.7990281600134534,0.8094562911143178
cleanStatic,cleanStatic,selection,55.020386904,random_fixed,9,10,10,"{""10"": -3.337041678363133, ""13"": -3.8581124238706233, ""16"": -3.883510268051307, ""19"": -3.8925333454214712, ""20"": -3.3853521236598687, ""23"": -3.8581178152370796, ""3"": -3.8423337173751944, ""30"": -3.758951329784926, ""6"": -3.814839665482834, ""7"": -3.8480163074994227}",-3.8451750124373083,-0.5419974164706974
cleanStatic,cleanStatic,selection,55.020386904,random_fixed,16,10,10,"{""10"": -4.334506184762595, ""13"": -4.77921161025973, ""16"": -4.806866486448122, ""19"": -4.766487845819072, ""20"": -4.3113211337245785, ""23"": -4.767251003756671, ""3"": -4.741514611031529, ""30"": -4.59623153453154, ""6"": -4.72322114835115, ""7"": -4.766303764169782}",-4.753909187600655,-0.534153157776892
cleanStatic,cleanStatic,selection,55.020386904,raw_power_only,0,10,10,"{""10"": 5520842.392417999, ""13"": 5512280.7130539995, ""16"": 5518732.939951999, ""19"": 5520136.187072, ""20"": 5518494.961979999, ""23"": 5520411.125149999, ""3"": 5520310.83051, ""30"": 5538799.615162, ""6"": 5519801.71606, ""7"": 5517826.2430879995}",5519968.951566,-0.3553244049520886
cleanStatic,cleanStatic,selection,55.020386904,uniform_fixed,3,10,10,"{""10"": 4.830405528823024, ""13"": 3.5225396914399654, ""16"": 3.7576062172232247, ""19"": 3.7989891179403283, ""20"": 2.5080028005248804, ""23"": 3.905154876032961, ""3"": 3.3929105190132467, ""30"": 1.5522016519416377, ""6"": 3.4083756585404053, ""7"": 1.8451118029577833}",3.4654576749901853,-0.41696737713560006
cleanStatic,cleanStatic,selection,55.020386904,uniform_fixed,5,10,10,"{""10"": 4.66344688293837, ""13"": 2.4792228688695674, ""16"": 3.115732576126176, ""19"": 2.1689951106956, ""20"": 1.8880137681956757, ""23"": 2.9684504881756033, ""3"": 2.4251547712896455, ""30"": 2.682647105453045, ""6"": 3.0609165559187566, ""7"": 0.9813605207804091}",2.5809349871613065,-0.09579916478413107
cleanStatic,cleanStatic,selection,55.020386904,uniform_fixed,9,10,10,"{""10"": 1.701987240260654, ""13"": 0.3190743467752971, ""16"": 0.7066172594759427, ""19"": 0.23981112082361714, ""20"": 0.25622791778836856, ""23"": 0.6901889326796566, ""3"": 0.32585911528160655, ""30"": 0.8959344773544424, ""6"": 0.7624016227168005, ""7"": -0.5266212777741567}",0.5080240239806316,0.0169310834405464
cleanStatic,cleanStatic,selection,55.020386904,uniform_fixed,16,10,10,"{""10"": -1.7846708114307352, ""13"": -2.6872032948583002, ""16"": -2.500431170476342, ""19"": -2.737825636704663, ""20"": -2.639935874932565, ""23"": -2.490544139760071, ""3"": -2.6866990196863623, ""30"": -2.331205530424482, ""6"": -2.42747087019303, ""7"": -3.1102407613121033}",-2.570183522704453,-0.06667070924945862
cleanStatic,cleanStatic,selection,56.998187164,active_adaptive,3,10,10,"{""10"": 3.272193325752637, ""13"": 2.5104658403919564, ""16"": 3.595045226062302, ""19"": 4.066155682987266, ""20"": 1.9180219628355593, ""23"": 2.4077324128315825, ""3"": 2.3531298750306795, ""30"": 4.724014408789652, ""6"": 2.964260559922097, ""7"": 0.7857875660707808}",2.7373632001570267,-0.9336751732515521
cleanStatic,cleanStatic,selection,56.998187164,active_adaptive,5,10,10,"{""10"": 1.6500289977014913, ""13"": 0.8170061929175164, ""16"": 1.9146304433220167, ""19"": 2.4331596607406896, ""20"": 0.4214080884344268, ""23"": 0.7431437337616844, ""3"": 0.715349492941525, ""30"": 3.2610264732881062, ""6"": 1.0598141873704272, ""7"": -0.6121259281619803}",0.9384101901439719,-1.26125601173338
cleanStatic,cleanStatic,selection,56.998187164,active_adaptive,9,10,10,"{""10"": -0.2260910239790213, ""13"": -1.1482323703565944, ""16"": -0.17824657946181485, ""19"": 0.31401343838980744, ""20"": -1.4348734139861337, ""23"": -1.2603955032698926, ""3"": -1.2626457521991414, ""30"": 1.0814664418324123, ""6"": -1.0093327810614126, ""7"": -2.3525026877832698}",-1.0787825757090035,-1.3593259570704006
cleanStatic,cleanStatic,selection,56.998187164,active_adaptive,16,10,10,"{""10"": -1.7184917696375188, ""13"": -2.6046669017535478, ""16"": -1.9477735640858451, ""19"": -1.5579870037914194, ""20"": -2.7158334734326566, ""23"": -2.750357147830491, ""3"": -2.762083846804326, ""30"": -0.9854033976932497, ""6"": -2.568375787042437, ""7"": -3.647072485532582}",-2.586521344397992,-0.9784495897361899
cleanStatic,cleanStatic,selection,56.998187164,active_context,9,10,10,"{""10"": -2.034810120712975, ""13"": -1.2548363909481044, ""16"": -1.7035761506521423, ""19"": -1.686514564507229, ""20"": -0.6669030878440217, ""23"": -1.3191047594227416, ""3"": -2.1221438447331415, ""30"": -3.6311268443354816, ""6"": -2.570933699813205, ""7"": -2.9302131329812457}",-1.8691931356825586,0.9602653271820886
cleanStatic,cleanStatic,selection,56.998187164,active_magnitude,3,10,10,"{""10"": 2.4546818206269925, ""13"": 2.6464683099427413, ""16"": 2.4750405397207085, ""19"": 2.4951925997923188, ""20"": 2.0822819257361895, ""23"": 2.578464878806257, ""3"": 2.5830160565030087, ""30"": 1.918025037811761, ""6"": 2.754813746547527, ""7"": 2.123714989794957}",2.4851165697565136,0.07703893501485412
cleanStatic,cleanStatic,selection,56.998187164,active_magnitude,5,10,10,"{""10"": 2.2485519403397243, ""13"": 2.397146860155858, ""16"": 2.307468488534684, ""19"": 2.359551096592144, ""20"": 1.9347666815965607, ""23"": 2.3467232731489136, ""3"": 2.355375645447532, ""30"": 1.7257868826414327, ""6"": 2.4328828558030233, ""7"": 1.918392910526198}",2.3270958808417985,0.7357582230806968
cleanStatic,cleanStatic,selection,56.998187164,active_magnitude,9,10,10,"{""10"": 1.8557438923613456, ""13"": 1.9846114743016885, ""16"": 1.9065388663087133, ""19"": 2.0131714984382687, ""20"": 1.5892445477649824, ""23"": 1.920746151338138, ""3"": 1.9328567149469953, ""30"": 1.3342697410688926, ""6"": 1.9762011601893523, ""7"": 1.476160631464868}",1.9136425088234257,0.11826688368556018
cleanStatic,cleanStatic,selection,56.998187164,active_no_context,9,10,10,"{""10"": -0.2260910239790213, ""13"": -1.1482323703565944, ""16"": -0.17824657946181485, ""19"": 0.31401343838980744, ""20"": -1.4348734139861337, ""23"": -1.2603955032698926, ""3"": -1.2626457521991414, ""30"": 1.0814664418324123, ""6"": -1.0093327810614126, ""7"": -2.3525026877832698}",-1.0787825757090035,-1.3593259570704006
cleanStatic,cleanStatic,selection,56.998187164,analytic_two_source_glrt,187,10,10,"{""10"": 1.2238446590338936, ""13"": 0.07897140973810818, ""16"": 0.061754259740264245, ""19"": 0.6829780140067778, ""20"": 0.33488299517872333, ""23"": 0.035770545448850596, ""3"": 0.3089484838071756, ""30"": 3.721255957238983, ""6"": 0.08048627744351167, ""7"": 0.2828869489439791}",0.29591771637557734,0.7026787426164194
cleanStatic,cleanStatic,selection,56.998187164,dense_nf,187,10,10,"{""10"": -3.8832626342773438, ""13"": -4.12120246887207, ""16"": -4.143285274505615, ""19"": -3.9777274131774902, ""20"": -4.275366306304932, ""23"": -4.248209476470947, ""3"": -4.2853169441223145, ""30"": -3.2988438606262207, ""6"": -4.287574768066406, ""7"": -4.619655609130859}",-4.195747375488281,0.5172602217810663
cleanStatic,cleanStatic,selection,56.998187164,dense_one_source_residual,187,10,10,"{""10"": 2.2901045672704488, ""13"": 0.35557246385989, ""16"": 0.28433184445451226, ""19"": 1.0809696455506512, ""20"": 1.6525584154607091, ""23"": 0.15498872803923136, ""3"": 0.41840924653330613, ""30"": 6.414514257799143, ""6"": 0.5080874910218067, ""7"": 0.7193948108597561}",0.6137411509407814,0.6870833818196225
cleanStatic,cleanStatic,selection,56.998187164,epl_3,3,10,10,"{""10"": -4.703246325253702, ""13"": -4.727624437472808, ""16"": -4.741710488887456, ""19"": -4.6424271082522415, ""20"": -4.67759488222713, ""23"": -4.736464323052573, ""3"": -4.542911426629398, ""30"": -4.186303908966827, ""6"": -4.749966379476832, ""7"": -4.713062174401343}",-4.708154249827523,-0.6646721344575416
cleanStatic,cleanStatic,selection,56.998187164,epl_3_complex,3,10,10,"{""10"": 0.0009574086572352239, ""13"": 0.00017953681780779574, ""16"": 0.00022743241328848442, ""19"": 0.0016300805463411304, ""20"": 0.0011227448935874232, ""23"": 3.328298973694412e-05, ""3"": 0.0009714814433318238, ""30"": 0.006556961906260699, ""6"": 0.00025892883905472653, ""7"": 0.00047109523705569765}",0.0007142519471454608,0.2901591337680661
cleanStatic,cleanStatic,selection,56.998187164,fixed_9_delay_tap_complex,9,10,10,"{""10"": 0.002944783270749563, ""13"": 0.00018044900444209316, ""16"": 0.00022970362100048752, ""19"": 0.0015971720433244276, ""20"": 0.0008633477864096033, ""23"": 5.751702171625877e-05, ""3"": 0.0005047306824941144, ""30"": 0.00508496671323492, ""6"": 0.00036036058404158105, ""7"": 0.0002608245929120599}",0.0004325456332678477,0.17016831265961166
