pair_id,condition,bin_index,bin_start_s,phase,regime,truth_time_s,truth_prn_count,tu_oracle_prn_count,tu_oracle_input_available,median_abs_code_offset_m,maximum_abs_code_offset_m,median_abs_code_rate_difference_chips_s,maximum_abs_code_rate_difference_chips_s,median_abs_carrier_doppler_difference_hz,maximum_abs_carrier_doppler_difference_hz,median_abs_code_carrier_mismatch_equivalent_hz,maximum_abs_code_carrier_mismatch_equivalent_hz,cgc_prn_count,partial_f_p_value,raw_spoof_alarm,persistent_spoof_alarm
ccfs-s1-a-tokyo,carrier-coupled,0,0.0,baseline,carrier_coupled_baseline,0.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.19506789149152123,False,False
ccfs-s1-a-tokyo,carrier-coupled,1,1.0,baseline,carrier_coupled_baseline,1.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.06029385111143098,False,False
ccfs-s1-a-tokyo,carrier-coupled,2,2.0,baseline,carrier_coupled_baseline,2.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.5434468627196724,False,False
ccfs-s1-a-tokyo,carrier-coupled,3,3.0,baseline,carrier_coupled_baseline,3.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.03221784219963237,True,False
ccfs-s1-a-tokyo,carrier-coupled,4,4.0,baseline,carrier_coupled_baseline,4.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.627154684801107,False,False
ccfs-s1-a-tokyo,carrier-coupled,5,5.0,pull-off,consistent_pull_off,5.5,11,11,True,1.6127320006489754,2.6815019994974136,0.019307771930471063,0.03210358798969537,29.73396872400008,49.43952540600003,4.417761374497786e-07,1.0296547543475754e-06,11,0.7812134693350118,False,False
ccfs-s1-a-tokyo,carrier-coupled,6,6.0,pull-off,consistent_pull_off,6.5,11,11,True,12.440822001546621,20.686850000172853,0.048552307998761535,0.0807379640173167,74.77055457300003,124.33646470299982,2.549072632973548e-07,1.2918931133754086e-06,11,0.4155959405260174,False,False
ccfs-s1-a-tokyo,carrier-coupled,7,7.0,pull-off,consistent_pull_off,7.5,11,11,True,28.797191999852657,47.88790100067854,0.05892526393290609,0.09799894702155143,90.74490772400031,150.9183771439998,7.738681233604439e-07,1.3277385733090341e-06,11,0.0012022742848587088,True,False
ccfs-s1-a-tokyo,carrier-coupled,8,8.0,pull-off,consistent_pull_off,8.5,11,11,True,45.152375001460314,75.09062900021672,0.050430972944013774,0.08388549904339015,77.6636988790001,129.1836674350002,8.550805432605557e-07,1.299349150940543e-06,11,0.002084690605268375,True,False
ccfs-s1-a-tokyo,carrier-coupled,9,9.0,pull-off,consistent_pull_off,9.5,11,11,True,55.977796997874975,93.10009000077844,0.023073752992786467,0.03839659609366208,35.533579948999886,59.13075888399999,5.043411874794401e-07,1.0514036148379091e-06,11,2.0789279081796614e-07,True,True
ccfs-s1-a-tokyo,carrier-coupled,10,10.0,guard,carrier_coupled_guard,10.5,11,0,False,57.58816300332546,95.78508599847555,1.066399272531271e-05,3.424298483878374e-05,0.016422165999756544,0.05273428500004229,3.8279722502920777e-07,1.2649829841393512e-06,11,5.192611388570891e-06,True,True
ccfs-s1-a-tokyo,carrier-coupled,11,11.0,guard,carrier_coupled_guard,11.5,11,0,False,57.586075000464916,95.78820999711752,1.0658055543899536e-05,3.42449638992548e-05,0.016413551999903575,0.05273859099997935,2.950500856968574e-07,1.3465951269608922e-06,11,3.226159934112092e-05,True,True
ccfs-s1-a-tokyo,carrier-coupled,12,12.0,hold,coupled_position_hold,12.5,11,0,False,57.58398799970746,95.79133199900389,1.0652001947164536e-05,3.42479906976223e-05,0.01640493900004003,0.05274250699994809,4.879498192167375e-07,9.620401897336706e-07,11,4.6184482214819416e-05,True,True
ccfs-s1-a-tokyo,carrier-coupled,13,13.0,hold,coupled_position_hold,13.5,11,0,False,57.581901002675295,95.79445299878716,1.0646996088325977e-05,3.42510174959898e-05,0.016395933000239893,0.05274661799990099,4.4097578211221844e-07,1.2975169738638215e-06,11,4.987075088134372e-05,True,True
ccfs-s1-a-tokyo,carrier-coupled,14,14.0,hold,coupled_position_hold,14.5,11,0,False,57.57981399819255,95.79757199808955,1.0640942491590977e-05,3.425392787903547e-05,0.01638712400017539,0.05275092499994116,1.9156004782416858e-07,9.904460966936313e-07,11,0.00034656202391299004,True,True
ccfs-s1-a-tokyo,carrier-coupled,15,15.0,hold,coupled_position_hold,15.5,11,0,False,57.57772899791598,95.80068899691105,1.0635005310177803e-05,3.425602335482836e-05,0.016378706000068632,0.05275503600000775,6.197128641360905e-07,1.4397246559383348e-06,11,2.351364755075779e-05,True,True
ccfs-s1-a-tokyo,carrier-coupled,16,16.0,hold,coupled_position_hold,16.5,11,0,False,57.57564299926162,95.80380500108004,1.0629999451339245e-05,3.425905015319586e-05,0.01637009299975034,0.05275914699996065,3.459549589024391e-07,9.669925020716619e-07,11,0.0031347069591851893,True,True
ccfs-s1-a-tokyo,carrier-coupled,17,17.0,hold,coupled_position_hold,17.5,11,0,False,57.57355799898505,95.80691900104284,1.0623945854604244e-05,3.426196053624153e-05,0.016361086999950203,0.05276345400000082,3.8670214053126983e-07,5.756296559411567e-07,11,7.498147114849639e-05,True,True
ccfs-s1-a-tokyo,carrier-coupled,18,18.0,hold,coupled_position_hold,18.5,11,0,False,57.57147400081158,95.81003199890256,1.0618939995765686e-05,3.426498733460903e-05,0.016352473000097234,0.052767368999980135,2.6767770577862393e-07,8.686629371368326e-07,11,4.447513401899306e-05,True,True
ccfs-s1-a-tokyo,carrier-coupled,19,19.0,hold,coupled_position_hold,19.5,11,0,False,57.5693900026381,95.81314300000668,1.0613002814352512e-05,3.426696639508009e-05,0.016343859999778942,0.05277128399995945,3.264183305873303e-07,9.716204658616334e-07,10,6.904720402228656e-05,True,True
ccfs-s1-a-tokyo,carrier-coupled,20,20.0,hold,coupled_position_hold,20.5,11,0,False,57.567306999117136,95.8162520006299,1.0606949217617512e-05,3.426999319344759e-05,0.016335245999925974,0.05277559099999962,7.60982402425725e-07,1.2846071513195056e-06,10,0.0007505681980912211,True,True
ccfs-s1-a-tokyo,carrier-coupled,21,21.0,hold,coupled_position_hold,21.5,11,0,False,57.56522499769926,95.81935999915004,1.0601012036204338e-05,3.427301999181509e-05,0.01632643700031622,0.05277970200006621,6.536199634865625e-07,9.77854142547585e-07,10,0.003516844918761896,True,True
ccfs-s1-a-tokyo,carrier-coupled,22,22.0,hold,coupled_position_hold,22.5,11,0,False,57.563141997903585,95.82246599718928,1.059600617736578e-05,3.427499905228615e-05,0.016317823000008502,0.05278440100005355,4.336570782470517e-07,1.1721554074028973e-06,10,0.013153040975003484,True,True
ccfs-s1-a-tokyo,carrier-coupled,23,23.0,hold,coupled_position_hold,23.5,11,0,False,57.561060000211,95.82556999847293,1.0590068995952606e-05,3.427802585065365e-05,0.01630881800019779,0.052788316000032864,3.473282959021162e-07,1.1266488399996888e-06,10,0.0010695108995968055,True,True
ccfs-s1-a-tokyo,carrier-coupled,24,24.0,hold,coupled_position_hold,24.5,11,0,False,57.558978997170925,95.82867300137877,1.0584946721792221e-05,3.428105264902115e-05,0.01630059600029199,0.052792426999985764,4.0715076465858147e-07,9.051427696249448e-07,10,0.0014507865169473976,True,True
ccfs-s1-a-tokyo,carrier-coupled,25,25.0,hold,coupled_position_hold,25.5,11,0,False,57.55689800158143,95.83177300170064,1.0579009540379047e-05,3.4283031709492207e-05,0.016291786000238062,0.05279653899992809,3.867967279802542e-07,1.2163095561845694e-06,10,0.0011496454071416938,True,True
ccfs-s1-a-tokyo,carrier-coupled,26,26.0,hold,coupled_position_hold,26.5,11,0,False,57.554818000644445,95.83487299829721,1.0573072358965874e-05,3.428594209253788e-05,0.016282389000025432,0.052800453000031666,2.992242116306443e-07,1.1874842584802536e-06,10,0.009890353264788133,True,True
ccfs-s1-a-tokyo,carrier-coupled,27,27.0,hold,coupled_position_hold,27.5,11,0,False,57.55273800343275,95.83796999976039,1.0567018762230873e-05,3.428896889090538e-05,0.01627416799965431,0.05280476100006126,4.157084276812384e-07,1.1249146609770833e-06,10,0.00021363192973986213,True,True
ccfs-s1-a-tokyo,carrier-coupled,28,28.0,hold,coupled_position_hold,28.5,11,0,False,57.550659000873566,95.84106699749827,1.0562012903392315e-05,3.429199568927288e-05,0.01626535800005513,0.05280906799998775,3.9104224924813025e-07,1.60116144343192e-06,11,0.0018624940537729836,True,True
ccfs-s1-a-tokyo,carrier-coupled,29,29.0,hold,coupled_position_hold,29.5,11,0,False,57.54857999831438,95.84416100010276,1.0555959306657314e-05,3.4294091165065765e-05,0.016256548999990628,0.05281278600000405,7.243420441227499e-07,1.1339102456986438e-06,11,0.00016075741861163698,True,True
ccfs-s1-a-tokyo,doppler-locked,0,0.0,baseline,doppler_locked_baseline,0.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.843383101162499,False,False
ccfs-s1-a-tokyo,doppler-locked,1,1.0,baseline,doppler_locked_baseline,1.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.3212982795073424,False,False
ccfs-s1-a-tokyo,doppler-locked,2,2.0,baseline,doppler_locked_baseline,2.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.6183455645417631,False,False
ccfs-s1-a-tokyo,doppler-locked,3,3.0,baseline,doppler_locked_baseline,3.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.04285177417051567,True,False
ccfs-s1-a-tokyo,doppler-locked,4,4.0,baseline,doppler_locked_baseline,4.5,11,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9317326413521462,False,False
ccfs-s1-a-tokyo,doppler-locked,5,5.0,pull-off,locked_pull_off,5.5,11,0,False,1.6127320006489754,2.6815019994974136,0.019307771930471063,0.03210358798969537,0.0,0.0,29.733968772925436,49.43952550413087,11,0.8473198776870594,False,False
ccfs-s1-a-tokyo,doppler-locked,6,6.0,pull-off,locked_pull_off,6.5,11,0,False,12.440822001546621,20.686850000172853,0.048552307998761535,0.0807379640173167,0.0,0.0,74.77055431809276,124.33646458666772,11,0.2998895343076947,False,False
ccfs-s1-a-tokyo,doppler-locked,7,7.0,pull-off,locked_pull_off,7.5,11,0,False,28.797191999852657,47.88790100067854,0.05892526393290609,0.09799894702155143,0.0,0.0,90.74490645667538,150.9183784131892,11,0.5074555694896854,False,False
ccfs-s1-a-tokyo,doppler-locked,8,8.0,pull-off,locked_pull_off,8.5,11,0,False,45.152375001460314,75.09062900021672,0.050430972944013774,0.08388549904339015,0.0,0.0,77.66369833378121,129.18366852682084,11,0.8058646748363139,False,False
ccfs-s1-a-tokyo,doppler-locked,9,9.0,pull-off,locked_pull_off,9.5,11,0,False,55.977796997874975,93.10009000077844,0.023073752992786467,0.03839659609366208,0.0,0.0,35.53357960889116,59.13075798423961,11,0.06723809446976022,False,False
ccfs-s1-a-tokyo,doppler-locked,10,10.0,guard,doppler_locked_guard,10.5,11,0,False,57.58816300332546,95.78508599847555,1.066399272531271e-05,3.424298483878374e-05,0.0,0.0,0.016422548796981573,0.05273419665172696,11,0.3618868318159643,False,False
ccfs-s1-a-tokyo,doppler-locked,11,11.0,guard,doppler_locked_guard,11.5,11,0,False,57.586075000464916,95.78820999711752,1.0658055543899536e-05,3.42449638992548e-05,0.0,0.0,0.016413405537605286,0.05273724440485239,11,0.4014359917912805,False,False
ccfs-s1-a-tokyo,doppler-locked,12,12.0,hold,locked_position_hold,12.5,11,0,False,57.58398799970746,95.79133199900389,1.0652001947164536e-05,3.42479906976223e-05,0.0,0.0,0.016404082998633385,0.05274190567433834,11,0.07105831062652654,False,False
ccfs-s1-a-tokyo,doppler-locked,13,13.0,hold,locked_position_hold,13.5,11,0,False,57.581901002675295,95.79445299878716,1.0646996088325977e-05,3.42510174959898e-05,0.0,0.0,0.016396373976022005,0.05274656694382429,11,0.002948047339868646,True,False
ccfs-s1-a-tokyo,doppler-locked,14,14.0,hold,locked_position_hold,14.5,11,0,False,57.57981399819255,95.79757199808955,1.0640942491590977e-05,3.425392787903547e-05,0.0,0.0,0.016387051437050104,0.05275104893371463,11,0.0054050782495788825,True,False
ccfs-s1-a-tokyo,doppler-locked,15,15.0,hold,locked_position_hold,15.5,11,0,False,57.57772899791598,95.80068899691105,1.0635005310177803e-05,3.425602335482836e-05,0.0,0.0,0.016377908177673817,0.05275427596643567,11,0.9773821807234113,False,False
ccfs-s1-a-tokyo,doppler-locked,16,16.0,hold,locked_position_hold,16.5,11,0,False,57.57564299926162,95.80380500108004,1.0629999451339245e-05,3.425905015319586e-05,0.0,0.0,0.016370199155062437,0.05275893723592162,11,0.09359887539805747,False,False
ccfs-s1-a-tokyo,doppler-locked,17,17.0,hold,locked_position_hold,17.5,11,0,False,57.57355799898505,95.80691900104284,1.0623945854604244e-05,3.426196053624153e-05,0.0,0.0,0.016360876616090536,0.05276341922581196,11,0.33395185309984166,False,False
ccfs-s1-a-tokyo,doppler-locked,18,18.0,hold,locked_position_hold,18.5,11,0,False,57.57147400081158,95.81003199890256,1.0618939995765686e-05,3.426498733460903e-05,0.0,0.0,0.016353167593479156,0.05276808049529791,11,0.23648346317779007,False,False
ccfs-s1-a-tokyo,doppler-locked,19,19.0,hold,locked_position_hold,19.5,11,0,False,57.5693900026381,95.81314300000668,1.0613002814352512e-05,3.426696639508009e-05,0.0,0.0,0.01634402433410287,0.05277112824842334,11,0.2031036464917198,False,False
ccfs-s1-a-tokyo,doppler-locked,20,20.0,hold,locked_position_hold,20.5,11,0,False,57.567306999117136,95.8162520006299,1.0606949217617512e-05,3.426999319344759e-05,0.0,0.0,0.016334701795130968,0.05277578951790929,11,0.045758243546784684,True,False
ccfs-s1-a-tokyo,doppler-locked,21,21.0,hold,locked_position_hold,21.5,11,0,False,57.56522499769926,95.81935999915004,1.0601012036204338e-05,3.427301999181509e-05,0.0,0.0,0.01632555853575468,0.05278045078739524,11,0.01830617439831423,True,False
ccfs-s1-a-tokyo,doppler-locked,22,22.0,hold,locked_position_hold,22.5,11,0,False,57.563141997903585,95.82246599718928,1.059600617736578e-05,3.427499905228615e-05,0.0,0.0,0.0163178495131433,0.05278349854052067,11,0.2501099355059743,False,False
ccfs-s1-a-tokyo,doppler-locked,23,23.0,hold,locked_position_hold,23.5,11,0,False,57.561060000211,95.82556999847293,1.0590068995952606e-05,3.427802585065365e-05,0.0,0.0,0.016308706253767014,0.05278815981000662,11,0.04536446134189003,True,True
ccfs-s1-a-tokyo,doppler-locked,24,24.0,hold,locked_position_hold,24.5,11,0,False,57.558978997170925,95.82867300137877,1.0584946721792221e-05,3.428105264902115e-05,0.0,0.0,0.01630081795156002,0.05279282107949257,11,0.2046826969966349,False,True
ccfs-s1-a-tokyo,doppler-locked,25,25.0,hold,locked_position_hold,25.5,11,0,False,57.55689800158143,95.83177300170064,1.0579009540379047e-05,3.4283031709492207e-05,0.0,0.0,0.016291674692183733,0.052795868832618,11,0.026521626848611875,True,True
ccfs-s1-a-tokyo,doppler-locked,26,26.0,hold,locked_position_hold,26.5,11,0,False,57.554818000644445,95.83487299829721,1.0573072358965874e-05,3.428594209253788e-05,0.0,0.0,0.016282531432807446,0.052800350822508335,11,0.01851437011693093,True,True
ccfs-s1-a-tokyo,doppler-locked,27,27.0,hold,locked_position_hold,27.5,11,0,False,57.55273800343275,95.83796999976039,1.0567018762230873e-05,3.428896889090538e-05,0.0,0.0,0.016273208893835545,0.052805012091994286,11,0.6001631623104267,False,True
ccfs-s1-a-tokyo,doppler-locked,28,28.0,hold,locked_position_hold,28.5,11,0,False,57.550659000873566,95.84106699749827,1.0562012903392315e-05,3.429199568927288e-05,0.0,0.0,0.016265499871224165,0.052809673361480236,11,0.7658434377462124,False,False
ccfs-s1-a-tokyo,doppler-locked,29,29.0,hold,locked_position_hold,29.5,11,0,False,57.54857999831438,95.84416100010276,1.0555959306657314e-05,3.4294091165065765e-05,0.0,0.0,0.016256177332252264,0.05281290039420128,11,0.48094446037981786,False,False
ccfs-s2-a-london,carrier-coupled,0,0.0,baseline,carrier_coupled_baseline,0.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.3067758947183156,False,False
ccfs-s2-a-london,carrier-coupled,1,1.0,baseline,carrier_coupled_baseline,1.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.35600858972626387,False,False
ccfs-s2-a-london,carrier-coupled,2,2.0,baseline,carrier_coupled_baseline,2.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.019205814688783664,True,False
ccfs-s2-a-london,carrier-coupled,3,3.0,baseline,carrier_coupled_baseline,3.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9378108343062111,False,False
ccfs-s2-a-london,carrier-coupled,4,4.0,baseline,carrier_coupled_baseline,4.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.9634766627680136,False,False
ccfs-s2-a-london,carrier-coupled,5,5.0,pull-off,consistent_pull_off,5.5,14,13,True,1.8005489986389875,2.7941529974341393,0.021557111002039164,0.03345290198922157,33.19795052850009,51.517468437000005,4.164659799243964e-07,9.171010333375307e-07,11,0.7089930598128877,False,False
ccfs-s2-a-london,carrier-coupled,6,6.0,pull-off,consistent_pull_off,6.5,14,13,True,13.88993899896741,21.554387003183365,0.05420915043214336,0.08412022597622126,83.48209143849999,129.54514810999999,2.705533006519545e-07,1.2628418062377023e-06,11,0.006321423906603735,True,False
ccfs-s2-a-london,carrier-coupled,7,7.0,pull-off,consistent_pull_off,7.5,14,14,True,32.153272999450564,49.89427699893713,0.06579803844215348,0.10209949093405157,101.32897977450011,157.233215106,7.947003268782282e-07,1.3123594726494048e-06,11,9.882151248961122e-05,True,False
ccfs-s2-a-london,carrier-coupled,8,8.0,pull-off,consistent_pull_off,8.5,14,13,True,50.41714600101113,78.2337389998138,0.05631998198805377,0.08738765004090965,86.73277253100014,134.57698045,5.509730556241266e-07,1.3362719073484186e-06,11,0.0011645237398884786,True,True
ccfs-s2-a-london,carrier-coupled,9,9.0,pull-off,consistent_pull_off,9.5,14,13,True,62.50796899944544,96.99324000254273,0.025773638568352908,0.039985451963730156,39.69140291399981,61.57759641899999,4.1489988689136226e-07,1.4413076314667705e-06,11,1.6363304828932704e-05,True,True
ccfs-s2-a-london,carrier-coupled,10,10.0,guard,carrier_coupled_guard,10.5,14,0,False,64.30974899977446,99.7867729999125,2.1926010958850384e-05,4.55719418823719e-05,0.0337657020000961,0.07018049900011647,4.432364448803128e-07,1.1515417099872138e-06,11,0.00015181670610281466,True,True
ccfs-s2-a-london,carrier-coupled,11,11.0,guard,carrier_coupled_guard,11.5,14,0,False,64.31085499934852,99.78621399775147,2.1930551156401634e-05,4.556903149932623e-05,0.03377323849986169,0.07017678000011074,4.3926502257818356e-07,9.119517017097678e-07,11,0.0009202253610793173,True,True
ccfs-s2-a-london,carrier-coupled,12,12.0,hold,coupled_position_hold,12.5,14,0,False,64.31196000054479,99.78565299883485,2.193549880757928e-05,4.5566936023533344e-05,0.0337809710001693,0.07017266800016841,5.197593964112457e-07,1.4271009547428548e-06,11,0.0018778724150392864,True,True
ccfs-s2-a-london,carrier-coupled,13,13.0,hold,coupled_position_hold,13.5,14,0,False,64.31306299939752,99.78509100154042,2.194056287407875e-05,4.5563909225165844e-05,0.033788508000043294,0.07016836200000398,2.908728902184521e-07,7.482326509489212e-07,11,0.013774557868131893,True,True
ccfs-s2-a-london,carrier-coupled,14,14.0,hold,coupled_position_hold,14.5,14,0,False,64.3141644988209,99.78452799841762,2.1945510525256395e-05,4.556099884212017e-05,0.03379633850011032,0.07016444600003524,3.7792398188685183e-07,1.2115633580833673e-06,11,0.013770583626066465,True,True
ccfs-s2-a-london,carrier-coupled,15,15.0,hold,coupled_position_hold,15.5,14,0,False,64.31526450067759,99.7839640006423,2.1950516384094954e-05,4.555797204375267e-05,0.03380397399996582,0.07016013999987081,4.5136604143181103e-07,1.0402659427199978e-06,11,0.4549857840215414,False,True
ccfs-s2-a-london,carrier-coupled,16,16.0,hold,coupled_position_hold,16.5,14,0,False,64.31636250019073,99.7833979986608,2.1955522242933512e-05,4.555599298328161e-05,0.033811706000051345,0.07015602899991791,4.857964128746062e-07,1.4821848708379548e-06,12,0.001002718056916905,True,True
ccfs-s2-a-london,carrier-coupled,17,17.0,hold,coupled_position_hold,17.5,14,0,False,64.31745949946344,99.7828309983015,2.1960469894111156e-05,4.555296618491411e-05,0.03381924349992005,0.07015191699997558,3.6239032397133997e-07,1.1290162547084037e-06,11,0.0279793675499852,True,True
ccfs-s2-a-london,carrier-coupled,18,18.0,hold,coupled_position_hold,18.5,14,0,False,64.3185545001179,99.78226299956441,2.1965533960610628e-05,4.5550987124443054e-05,0.033826976000000286,0.07014819799996985,4.3358431867090985e-07,1.202132352773333e-06,11,2.2484419074189884e-05,True,True
ccfs-s2-a-london,carrier-coupled,19,19.0,hold,coupled_position_hold,19.5,14,0,False,64.31964750029147,99.78169500082731,2.1970481611788273e-05,4.554807674139738e-05,0.03383470899984786,0.07014369599983183,4.3913451008847915e-07,1.3629714885610156e-06,11,0.024717674685111,True,True
ccfs-s2-a-london,carrier-coupled,20,20.0,hold,coupled_position_hold,20.5,14,0,False,64.32073900103569,99.78112399950624,2.1976011339575052e-05,4.5545981265604496e-05,0.03384253949991489,0.07013997600006405,5.107247034175089e-07,1.4806887520535383e-06,11,0.00018335572705405982,True,True
ccfs-s2-a-london,carrier-coupled,21,21.0,hold,coupled_position_hold,21.5,14,0,False,64.32182900048792,99.78055299818516,2.198049332946539e-05,4.554307088255882e-05,0.03385007600013523,0.07013547299993661,4.4171429181005806e-07,1.116009570978349e-06,11,0.0008689231764120489,True,True
ccfs-s2-a-london,carrier-coupled,22,22.0,hold,coupled_position_hold,22.5,14,0,False,64.32291700132191,99.77998000010848,2.1985499188303947e-05,4.553899634629488e-05,0.033857710999996016,0.07013136199998371,1.9264905404270394e-07,1.307626689595054e-06,11,0.00040380749494429004,True,True
ccfs-s2-a-london,carrier-coupled,23,23.0,hold,coupled_position_hold,23.5,14,0,False,64.32400400005281,99.77940599992871,2.1990505047142506e-05,4.553701728582382e-05,0.033865639500163525,0.0701274470000044,4.1612622680986533e-07,1.2572836567414925e-06,11,3.883343291448878e-05,True,True
ccfs-s2-a-london,carrier-coupled,24,24.0,hold,coupled_position_hold,24.5,14,0,False,64.32508900016546,99.77883199974895,2.1995510905981064e-05,4.553492181003094e-05,0.0338733719999027,0.0701233360000515,5.302206318447134e-07,1.4220575934587032e-06,11,0.0002373613997477774,True,True
ccfs-s2-a-london,carrier-coupled,25,25.0,hold,coupled_position_hold,25.5,14,0,False,64.32617249898612,99.77825500071049,2.200098242610693e-05,4.5532011426985264e-05,0.03388081150001199,0.07011902899989764,2.5474196263530757e-07,9.365999176225159e-07,11,1.6196594904669806e-05,True,True
ccfs-s2-a-london,carrier-coupled,26,26.0,hold,coupled_position_hold,26.5,14,0,False,64.32725400105119,99.77767900004983,2.200499875470996e-05,4.5530032366514206e-05,0.03388854450008694,0.07011511300015627,5.694479341400438e-07,1.3507624316844158e-06,11,7.862756415094198e-05,True,True
ccfs-s2-a-london,carrier-coupled,27,27.0,hold,coupled_position_hold,27.5,14,0,False,64.32833450101316,99.77710100263357,2.201052848249674e-05,4.552595783025026e-05,0.03389588549987366,0.07011100299996542,4.0051486394077074e-07,1.0279413800162729e-06,11,0.0014122770893388872,True,True
ccfs-s2-a-london,carrier-coupled,28,28.0,hold,coupled_position_hold,28.5,14,0,False,64.32941250130534,99.77652100101113,2.201541792601347e-05,4.5523978769779205e-05,0.03390391199991427,0.07010669500004951,4.245973741490161e-07,1.3994695109431632e-06,11,0.0015447888128598162,True,True
ccfs-s2-a-london,carrier-coupled,29,29.0,hold,coupled_position_hold,29.5,14,0,False,64.33049000054598,99.77594100311399,2.202094765380025e-05,4.5520951971411705e-05,0.033911643999999797,0.0701027800000702,4.648184130928712e-07,1.0074559213535395e-06,11,0.0019871826648423297,True,True
ccfs-s2-a-london,doppler-locked,0,0.0,baseline,doppler_locked_baseline,0.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.26954197231220683,False,False
ccfs-s2-a-london,doppler-locked,1,1.0,baseline,doppler_locked_baseline,1.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.3967746062156077,False,False
ccfs-s2-a-london,doppler-locked,2,2.0,baseline,doppler_locked_baseline,2.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.027669224953601357,True,False
ccfs-s2-a-london,doppler-locked,3,3.0,baseline,doppler_locked_baseline,3.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.7713947934699906,False,False
ccfs-s2-a-london,doppler-locked,4,4.0,baseline,doppler_locked_baseline,4.5,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.451629174636327,False,False
ccfs-s2-a-london,doppler-locked,5,5.0,pull-off,locked_pull_off,5.5,14,0,False,1.8005489986389875,2.7941529974341393,0.021557111002039164,0.03345290198922157,0.0,0.0,33.19795094314031,51.51746906340122,11,0.42796607830705136,False,False
ccfs-s2-a-london,doppler-locked,6,6.0,pull-off,locked_pull_off,6.5,14,0,False,13.88993899896741,21.554387003183365,0.05420915043214336,0.08412022597622126,0.0,0.0,83.48209166550077,129.54514800338075,11,0.00917970240245963,True,False
ccfs-s2-a-london,doppler-locked,7,7.0,pull-off,locked_pull_off,7.5,14,0,False,32.153272999450564,49.89427699893713,0.06579803844215348,0.10209949093405157,0.0,0.0,101.32897920091636,157.23321603843942,11,0.7471834419103767,False,False
ccfs-s2-a-london,doppler-locked,8,8.0,pull-off,locked_pull_off,8.5,14,0,False,50.41714600101113,78.2337389998138,0.05631998198805377,0.08738765004090965,0.0,0.0,86.7327722616028,134.57698106300086,11,0.2968907961527335,False,False
ccfs-s2-a-london,doppler-locked,9,9.0,pull-off,locked_pull_off,9.5,14,0,False,62.50796899944544,96.99324000254273,0.025773638568352908,0.039985451963730156,0.0,0.0,39.69140339526348,61.57759602414444,11,0.652588841216247,False,False
ccfs-s2-a-london,doppler-locked,10,10.0,guard,doppler_locked_guard,10.5,14,0,False,64.30974899977446,99.7867729999125,2.1926010958850384e-05,4.55719418823719e-05,0.0,0.0,0.03376605687662959,0.07018079049885273,11,0.0075514640550524625,True,False
ccfs-s2-a-london,doppler-locked,11,11.0,guard,doppler_locked_guard,11.5,14,0,False,64.31085499934852,99.78621399775147,2.1930551156401634e-05,4.556903149932623e-05,0.0,0.0,0.03377304878085852,0.07017630850896239,11,0.03390391118142966,True,False
ccfs-s2-a-london,doppler-locked,12,12.0,hold,locked_position_hold,12.5,14,0,False,64.31196000054479,99.78565299883485,2.193549880757928e-05,4.5566936023533344e-05,0.0,0.0,0.03378066816367209,0.07017308147624135,11,0.06293081408546264,False,False
ccfs-s2-a-london,doppler-locked,13,13.0,hold,locked_position_hold,13.5,14,0,False,64.31306299939752,99.78509100154042,2.194056287407875e-05,4.5563909225165844e-05,0.0,0.0,0.033788466826081276,0.0701684202067554,11,0.176429984913566,False,False
ccfs-s2-a-london,doppler-locked,14,14.0,hold,locked_position_hold,14.5,14,0,False,64.3141644988209,99.78452799841762,2.1945510525256395e-05,4.556099884212017e-05,0.0,0.0,0.03379608620889485,0.07016393821686506,11,0.42142080796418574,False,False
