pair_id,condition,bin_index,prn,sampled_epoch_count,median_quadrature_fraction,median_cn0_db_hz
ccfs-s2-a-london,doppler-locked,16,G02,3,0.07851470378010221,43.327239990234375
ccfs-s2-a-london,doppler-locked,17,G02,2,0.09935192202207457,44.13043022155762
ccfs-s2-a-london,doppler-locked,18,G02,3,0.09792162293642434,43.56416702270508
ccfs-s2-a-london,doppler-locked,19,G02,2,0.0767804869888573,43.621395111083984
ccfs-s2-a-london,doppler-locked,20,G02,3,0.11772522119312233,43.20459747314453
ccfs-s2-a-london,doppler-locked,21,G02,2,0.10012158813364332,43.575984954833984
ccfs-s2-a-london,doppler-locked,22,G02,3,0.037622745176887705,44.506961822509766
ccfs-s2-a-london,doppler-locked,23,G02,2,0.04444556865789048,44.045955657958984
ccfs-s2-a-london,doppler-locked,24,G02,3,0.07898373352830211,44.41215515136719
ccfs-s2-a-london,doppler-locked,25,G02,2,0.06158471571171723,43.64219856262207
ccfs-s2-a-london,doppler-locked,26,G02,3,0.11411531089064142,44.28297805786133
ccfs-s2-a-london,doppler-locked,27,G02,2,0.06110188778188819,46.21442985534668
ccfs-s2-a-london,doppler-locked,28,G02,3,0.11175296314692257,44.53982925415039
ccfs-s2-a-london,doppler-locked,29,G02,2,0.05640143667688974,42.551626205444336
ccfs-s2-a-london,doppler-locked,12,G03,14,0.03325588323650212,53.52186393737793
ccfs-s2-a-london,doppler-locked,13,G03,2,0.027070554887366247,53.07003593444824
ccfs-s2-a-london,doppler-locked,14,G03,3,0.03873937834891056,55.22825622558594
ccfs-s2-a-london,doppler-locked,15,G03,2,0.01453107148958282,55.64282989501953
ccfs-s2-a-london,doppler-locked,16,G03,3,0.014539166098862362,53.92819595336914
ccfs-s2-a-london,doppler-locked,17,G03,2,0.042936948875106705,54.80850410461426
ccfs-s2-a-london,doppler-locked,18,G03,3,0.016386682642994022,53.864601135253906
ccfs-s2-a-london,doppler-locked,19,G03,2,0.026214717414625735,53.531463623046875
ccfs-s2-a-london,doppler-locked,20,G03,3,0.041123476093034086,52.792537689208984
ccfs-s2-a-london,doppler-locked,21,G03,2,0.04669193250582784,52.95259094238281
ccfs-s2-a-london,doppler-locked,22,G03,3,0.026380666077177373,51.89023971557617
ccfs-s2-a-london,doppler-locked,23,G03,2,0.020248287100675763,52.34491729736328
ccfs-s2-a-london,doppler-locked,24,G03,3,0.04559075180689752,52.005435943603516
ccfs-s2-a-london,doppler-locked,25,G03,2,0.031300199817728844,52.9497184753418
ccfs-s2-a-london,doppler-locked,26,G03,3,0.05447571481893095,53.252479553222656
ccfs-s2-a-london,doppler-locked,27,G03,2,0.049633576582484726,53.04299736022949
ccfs-s2-a-london,doppler-locked,28,G03,3,0.033897874522414224,52.829402923583984
ccfs-s2-a-london,doppler-locked,29,G03,2,0.030977092437214256,51.860504150390625
ccfs-s2-a-london,doppler-locked,12,G04,14,0.02269652284321696,54.37405586242676
ccfs-s2-a-london,doppler-locked,13,G04,2,0.01623133846417301,54.157073974609375
ccfs-s2-a-london,doppler-locked,14,G04,3,0.012389251213043535,54.65552520751953
ccfs-s2-a-london,doppler-locked,15,G04,2,0.024199790581194938,56.16253662109375
ccfs-s2-a-london,doppler-locked,16,G04,3,0.021262635044807847,54.01648712158203
ccfs-s2-a-london,doppler-locked,17,G04,2,0.037006765792561874,54.63703918457031
ccfs-s2-a-london,doppler-locked,18,G04,3,0.01969334628552967,55.27385330200195
ccfs-s2-a-london,doppler-locked,19,G04,2,0.016074755837947704,55.619483947753906
ccfs-s2-a-london,doppler-locked,20,G04,3,0.03027348290616187,55.882728576660156
ccfs-s2-a-london,doppler-locked,21,G04,2,0.023106671788915043,54.65875434875488
ccfs-s2-a-london,doppler-locked,22,G04,3,0.030518565034321998,55.62459945678711
ccfs-s2-a-london,doppler-locked,23,G04,2,0.02597860932167513,56.21774673461914
ccfs-s2-a-london,doppler-locked,24,G04,3,0.008152870778852489,55.000267028808594
ccfs-s2-a-london,doppler-locked,25,G04,2,0.04031563202090285,53.1184139251709
ccfs-s2-a-london,doppler-locked,26,G04,3,0.009921040697488417,53.84595489501953
ccfs-s2-a-london,doppler-locked,27,G04,2,0.03122132386158298,55.47857475280762
ccfs-s2-a-london,doppler-locked,28,G04,3,0.019872528462286983,55.128196716308594
ccfs-s2-a-london,doppler-locked,29,G04,2,0.01432231175498078,54.4720516204834
ccfs-s2-a-london,doppler-locked,12,G31,14,0.06919896775291076,47.57941246032715
ccfs-s2-a-london,doppler-locked,13,G31,3,0.03939993083524282,47.59458541870117
ccfs-s2-a-london,doppler-locked,14,G31,2,0.12052453634617555,46.30614471435547
ccfs-s2-a-london,doppler-locked,15,G31,3,0.09358405772033934,46.69072723388672
ccfs-s2-a-london,doppler-locked,16,G31,2,0.06354146666098648,46.954925537109375
ccfs-s2-a-london,doppler-locked,17,G31,3,0.04695509300380774,46.88613510131836
ccfs-s2-a-london,doppler-locked,18,G31,2,0.04307389808187859,45.78260040283203
ccfs-s2-a-london,doppler-locked,19,G31,3,0.049768518716487437,46.11349105834961
ccfs-s2-a-london,doppler-locked,20,G31,2,0.060705083999952586,46.27532196044922
ccfs-s2-a-london,doppler-locked,21,G31,3,0.05904886736233535,45.2599983215332
ccfs-s2-a-london,doppler-locked,22,G31,2,0.05687038475754457,44.76676940917969
ccfs-s2-a-london,doppler-locked,23,G31,3,0.059546051108337966,45.147953033447266
ccfs-s2-a-london,doppler-locked,24,G31,2,0.06686278564951799,45.09013366699219
ccfs-s2-a-london,doppler-locked,25,G31,3,0.06624622142928605,44.54357147216797
ccfs-s2-a-london,doppler-locked,26,G31,2,0.07973139952011586,45.01051330566406
ccfs-s2-a-london,doppler-locked,27,G31,3,0.05269467663185377,45.64773178100586
ccfs-s2-a-london,doppler-locked,28,G31,2,0.08894431573676008,46.25931358337402
ccfs-s2-a-london,doppler-locked,29,G31,2,0.14608638013004202,45.93272399902344
ccfs-s2-a-london,doppler-locked,12,G06,14,0.04230825559958913,52.91441345214844
ccfs-s2-a-london,doppler-locked,13,G06,3,0.03100867683260504,51.624610900878906
ccfs-s2-a-london,doppler-locked,14,G06,2,0.03457905087881494,52.64131546020508
ccfs-s2-a-london,doppler-locked,15,G06,3,0.033976821065482755,52.118045806884766
ccfs-s2-a-london,doppler-locked,16,G06,2,0.02944559188498346,52.76157569885254
ccfs-s2-a-london,doppler-locked,17,G06,3,0.02017970088586012,52.14883041381836
ccfs-s2-a-london,doppler-locked,18,G06,2,0.04215296483039923,50.73014259338379
ccfs-s2-a-london,doppler-locked,19,G06,3,0.04097441145031971,50.456607818603516
ccfs-s2-a-london,doppler-locked,20,G06,2,0.03442860835718184,51.47114181518555
ccfs-s2-a-london,doppler-locked,21,G06,3,0.027450403218309792,51.951011657714844
ccfs-s2-a-london,doppler-locked,22,G06,2,0.042926027988429184,51.4305534362793
ccfs-s2-a-london,doppler-locked,23,G06,3,0.03714770405298943,50.85892868041992
ccfs-s2-a-london,doppler-locked,24,G06,2,0.03406513694535753,50.84231758117676
ccfs-s2-a-london,doppler-locked,25,G06,3,0.03190313114556981,51.10044479370117
ccfs-s2-a-london,doppler-locked,26,G06,2,0.04659071588455342,51.54109764099121
ccfs-s2-a-london,doppler-locked,27,G06,3,0.019482740769319502,51.121334075927734
ccfs-s2-a-london,doppler-locked,28,G06,2,0.046603388695013126,51.939409255981445
ccfs-s2-a-london,doppler-locked,29,G06,2,0.04325916776383623,50.781965255737305
ccfs-s2-a-london,doppler-locked,12,G22,14,0.056754781972969195,48.57503890991211
ccfs-s2-a-london,doppler-locked,13,G22,2,0.04109364652610093,48.6201286315918
ccfs-s2-a-london,doppler-locked,14,G22,3,0.04599856383539936,51.1204948425293
ccfs-s2-a-london,doppler-locked,15,G22,2,0.035906025296095184,51.094736099243164
ccfs-s2-a-london,doppler-locked,16,G22,3,0.028107592409642262,50.165435791015625
ccfs-s2-a-london,doppler-locked,17,G22,2,0.05245990055692418,50.46506690979004
ccfs-s2-a-london,doppler-locked,18,G22,3,0.0578597978619488,49.36073684692383
ccfs-s2-a-london,doppler-locked,19,G22,2,0.04859462568705183,49.789527893066406
ccfs-s2-a-london,doppler-locked,20,G22,3,0.06105314329394911,50.074928283691406
ccfs-s2-a-london,doppler-locked,21,G22,2,0.09594963986465094,49.39028358459473
ccfs-s2-a-london,doppler-locked,22,G22,3,0.06506173112645587,49.417022705078125
ccfs-s2-a-london,doppler-locked,23,G22,2,0.03193046198906868,49.8601131439209
ccfs-s2-a-london,doppler-locked,24,G22,3,0.04879001865279199,50.10646057128906
ccfs-s2-a-london,doppler-locked,25,G22,2,0.0445553017610434,50.03952980041504
ccfs-s2-a-london,doppler-locked,26,G22,3,0.05893870857047216,49.9073600769043
ccfs-s2-a-london,doppler-locked,27,G22,2,0.04554435826984547,48.90997505187988
ccfs-s2-a-london,doppler-locked,28,G22,3,0.053363072282896655,49.76261520385742
ccfs-s2-a-london,doppler-locked,29,G22,2,0.04835849741161677,49.32773208618164
ccfs-s2-a-london,doppler-locked,12,G17,14,0.03654156570372729,50.26197624206543
ccfs-s2-a-london,doppler-locked,13,G17,2,0.031217313653906814,51.5780143737793
ccfs-s2-a-london,doppler-locked,14,G17,3,0.021661267744366115,50.25613784790039
ccfs-s2-a-london,doppler-locked,15,G17,2,0.04070197229475328,50.02511024475098
ccfs-s2-a-london,doppler-locked,16,G17,3,0.034780381010517704,48.48452377319336
ccfs-s2-a-london,doppler-locked,17,G17,2,0.06044325847204257,49.72796630859375
ccfs-s2-a-london,doppler-locked,18,G17,3,0.041169950050977656,50.196319580078125
ccfs-s2-a-london,doppler-locked,19,G17,2,0.04325625979791418,49.22731018066406
ccfs-s2-a-london,doppler-locked,20,G17,3,0.022483594192246575,48.4333381652832
ccfs-s2-a-london,doppler-locked,21,G17,2,0.04489455813285974,48.791738510131836
ccfs-s2-a-london,doppler-locked,22,G17,3,0.06902185106419474,49.3868293762207
ccfs-s2-a-london,doppler-locked,23,G17,2,0.027885863260681022,49.17390441894531
ccfs-s2-a-london,doppler-locked,24,G17,3,0.029323842903251223,50.172054290771484
ccfs-s2-a-london,doppler-locked,25,G17,2,0.031167375355264322,49.72174644470215
ccfs-s2-a-london,doppler-locked,26,G17,3,0.02930814771620666,48.97572708129883
ccfs-s2-a-london,doppler-locked,27,G17,2,0.056906324987887454,48.43503379821777
ccfs-s2-a-london,doppler-locked,28,G17,3,0.05527253683642528,48.09391403198242
ccfs-s2-a-london,doppler-locked,29,G17,2,0.03228212897485543,47.93768119812012
ccfs-s2-a-london,doppler-locked,12,G09,14,0.027974222205635665,51.94691848754883
ccfs-s2-a-london,doppler-locked,13,G09,3,0.05175216842520609,50.28415298461914
ccfs-s2-a-london,doppler-locked,14,G09,2,0.03797496410701401,51.3970947265625
ccfs-s2-a-london,doppler-locked,15,G09,3,0.024597370295387694,51.460716247558594
ccfs-s2-a-london,doppler-locked,16,G09,2,0.029637885636947747,50.98262405395508
ccfs-s2-a-london,doppler-locked,17,G09,3,0.01952637337526998,51.36052703857422
ccfs-s2-a-london,doppler-locked,18,G09,2,0.026706649893660797,50.939300537109375
ccfs-s2-a-london,doppler-locked,19,G09,3,0.04580482124107563,50.17927551269531
ccfs-s2-a-london,doppler-locked,20,G09,2,0.04823030645893601,50.1446590423584
ccfs-s2-a-london,doppler-locked,21,G09,3,0.03661493024356366,48.8372802734375
ccfs-s2-a-london,doppler-locked,22,G09,2,0.03637717296652031,50.25398254394531
ccfs-s2-a-london,doppler-locked,23,G09,3,0.03800694991790769,51.69283676147461
ccfs-s2-a-london,doppler-locked,24,G09,2,0.031132398497151388,51.333635330200195
ccfs-s2-a-london,doppler-locked,25,G09,3,0.04219383458165576,49.35375213623047
ccfs-s2-a-london,doppler-locked,26,G09,2,0.037577188911040914,50.34146690368652
ccfs-s2-a-london,doppler-locked,27,G09,3,0.04763645658572773,49.95582962036133
ccfs-s2-a-london,doppler-locked,28,G09,2,0.03012133827154659,49.825355529785156
ccfs-s2-a-london,doppler-locked,29,G09,2,0.028032324145129815,50.04630088806152
ccfs-s2-a-london,doppler-locked,12,G19,14,0.035452075066903406,52.230031967163086
ccfs-s2-a-london,doppler-locked,13,G19,2,0.03382338111560793,52.31605911254883
ccfs-s2-a-london,doppler-locked,14,G19,3,0.024159596260756,51.53229904174805
ccfs-s2-a-london,doppler-locked,15,G19,2,0.047358351331949225,51.86957550048828
ccfs-s2-a-london,doppler-locked,16,G19,3,0.053033157388605735,52.492958068847656
ccfs-s2-a-london,doppler-locked,17,G19,2,0.0432444491738072,52.00584030151367
ccfs-s2-a-london,doppler-locked,18,G19,3,0.0393750094283745,52.31315612792969
ccfs-s2-a-london,doppler-locked,19,G19,2,0.041754289679265755,52.83354949951172
ccfs-s2-a-london,doppler-locked,20,G19,3,0.07459758949477129,51.679542541503906
ccfs-s2-a-london,doppler-locked,21,G19,2,0.03144003220364418,49.64867973327637
ccfs-s2-a-london,doppler-locked,22,G19,3,0.05577828629096181,48.97639465332031
ccfs-s2-a-london,doppler-locked,23,G19,2,0.02974189265910427,49.22433090209961
ccfs-s2-a-london,doppler-locked,24,G19,3,0.04700435741509189,49.49838638305664
ccfs-s2-a-london,doppler-locked,25,G19,2,0.03489122826912515,50.74304389953613
ccfs-s2-a-london,doppler-locked,26,G19,3,0.05401098689523229,51.56078338623047
ccfs-s2-a-london,doppler-locked,27,G19,2,0.039121726960134724,52.30073356628418
ccfs-s2-a-london,doppler-locked,28,G19,3,0.031060116065370427,52.53439712524414
ccfs-s2-a-london,doppler-locked,29,G19,2,0.04378130887161705,52.750877380371094
ccfs-s2-a-london,doppler-locked,12,G25,14,0.10243514545542787,42.38429260253906
ccfs-s2-a-london,doppler-locked,13,G25,3,0.05718307035283973,42.23249435424805
ccfs-s2-a-london,doppler-locked,14,G25,2,0.04060670882587966,44.43873977661133
ccfs-s2-a-london,doppler-locked,15,G25,3,0.11182366032030482,44.6623420715332
ccfs-s2-a-london,doppler-locked,16,G25,2,0.07594497489460372,45.20888710021973
ccfs-s2-a-london,doppler-locked,17,G25,3,0.10669905764591307,45.205631256103516
ccfs-s2-a-london,doppler-locked,18,G25,2,0.04535848659604421,44.98091697692871
ccfs-s2-a-london,doppler-locked,19,G25,3,0.05396587055855596,44.62264633178711
ccfs-s2-a-london,doppler-locked,20,G25,2,0.06907213375397042,44.91316604614258
ccfs-s2-a-london,doppler-locked,21,G25,3,0.06950872088459692,43.499385833740234
ccfs-s2-a-london,doppler-locked,22,G25,2,0.12274943482323894,44.33326530456543
ccfs-s2-a-london,doppler-locked,23,G25,3,0.05821174293544212,44.78984832763672
ccfs-s2-a-london,doppler-locked,24,G25,2,0.054025791000250914,43.06121253967285
ccfs-s2-a-london,doppler-locked,25,G25,3,0.06766921938423483,43.85353088378906
ccfs-s2-a-london,doppler-locked,26,G25,2,0.042989497175262875,44.87797927856445
ccfs-s2-a-london,doppler-locked,27,G25,3,0.08745038372749964,43.801490783691406
ccfs-s2-a-london,doppler-locked,28,G25,2,0.07324775990464732,42.990840911865234
ccfs-s2-a-london,doppler-locked,29,G25,2,0.1028156456874095,43.03222846984863
ccfs-s3-a-sao-paulo,carrier-coupled,12,G25,50,0.3253348825095629,38.31409454345703
ccfs-s3-a-sao-paulo,carrier-coupled,13,G25,50,0.2826684321136089,37.00495910644531
ccfs-s3-a-sao-paulo,carrier-coupled,14,G25,50,0.14009298412559731,37.88101387023926
ccfs-s3-a-sao-paulo,carrier-coupled,15,G25,50,0.09257490365946992,43.499441146850586
ccfs-s3-a-sao-paulo,carrier-coupled,16,G25,50,0.0723195104103648,44.31623458862305
ccfs-s3-a-sao-paulo,carrier-coupled,17,G25,50,0.09675318897067883,43.752262115478516
ccfs-s3-a-sao-paulo,carrier-coupled,18,G25,14,0.07092394701420249,44.46640968322754
ccfs-s3-a-sao-paulo,carrier-coupled,19,G25,3,0.050496584279358325,46.3353385925293
ccfs-s3-a-sao-paulo,carrier-coupled,20,G25,2,0.08347293183678055,46.341800689697266
ccfs-s3-a-sao-paulo,carrier-coupled,21,G25,3,0.059417622110732,46.13736343383789
ccfs-s3-a-sao-paulo,carrier-coupled,22,G25,2,0.09331833202984408,47.608388900756836
ccfs-s3-a-sao-paulo,carrier-coupled,23,G25,3,0.13821381348651704,44.38421630859375
ccfs-s3-a-sao-paulo,carrier-coupled,24,G25,2,0.20148537507532735,42.607120513916016
ccfs-s3-a-sao-paulo,carrier-coupled,25,G25,3,0.2879606528554208,42.797607421875
ccfs-s3-a-sao-paulo,carrier-coupled,26,G25,2,0.10589763618745242,42.92793083190918
ccfs-s3-a-sao-paulo,carrier-coupled,27,G25,3,0.20474611243450855,44.01884460449219
ccfs-s3-a-sao-paulo,carrier-coupled,28,G25,2,0.1944026402003566,44.504600524902344
ccfs-s3-a-sao-paulo,carrier-coupled,29,G25,2,0.1781982940171234,43.302053451538086
ccfs-s3-a-sao-paulo,carrier-coupled,12,G02,14,0.032707315831202594,54.19670486450195
ccfs-s3-a-sao-paulo,carrier-coupled,13,G02,3,0.015128230283530303,54.515785217285156
ccfs-s3-a-sao-paulo,carrier-coupled,14,G02,2,0.06701855363089068,54.42717742919922
ccfs-s3-a-sao-paulo,carrier-coupled,15,G02,3,0.05508879781641124,54.0440559387207
ccfs-s3-a-sao-paulo,carrier-coupled,16,G02,2,0.04142204046221906,53.61222457885742
ccfs-s3-a-sao-paulo,carrier-coupled,17,G02,3,0.06227492755216422,53.738590240478516
ccfs-s3-a-sao-paulo,carrier-coupled,18,G02,2,0.0577368054600619,53.031131744384766
ccfs-s3-a-sao-paulo,carrier-coupled,19,G02,3,0.05835776399084559,52.48957443237305
ccfs-s3-a-sao-paulo,carrier-coupled,20,G02,2,0.1427887750953486,49.318397521972656
ccfs-s3-a-sao-paulo,carrier-coupled,21,G02,3,0.14101517349635523,48.14290237426758
ccfs-s3-a-sao-paulo,carrier-coupled,22,G02,2,0.19244801547516982,45.97247123718262
ccfs-s3-a-sao-paulo,carrier-coupled,23,G02,3,0.14157355122492984,44.7490234375
ccfs-s3-a-sao-paulo,carrier-coupled,24,G02,2,0.22038646878933027,42.86343955993652
ccfs-s3-a-sao-paulo,carrier-coupled,25,G02,3,0.14564174376574623,40.56687545776367
ccfs-s3-a-sao-paulo,carrier-coupled,26,G02,2,0.20822307189185274,40.10756874084473
ccfs-s3-a-sao-paulo,carrier-coupled,27,G02,3,0.20205361328697294,42.16096878051758
ccfs-s3-a-sao-paulo,carrier-coupled,28,G02,2,0.1762578555655705,43.269126892089844
ccfs-s3-a-sao-paulo,carrier-coupled,29,G02,2,0.139772173466638,44.98578071594238
ccfs-s3-a-sao-paulo,carrier-coupled,12,G17,50,0.2552073455017821,39.08440971374512
ccfs-s3-a-sao-paulo,carrier-coupled,13,G17,50,0.23359989323661218,38.68724060058594
ccfs-s3-a-sao-paulo,carrier-coupled,14,G17,50,0.23801608309436723,39.20416450500488
ccfs-s3-a-sao-paulo,carrier-coupled,15,G17,50,0.27406766163286445,39.5715389251709
ccfs-s3-a-sao-paulo,carrier-coupled,16,G17,10,0.2566755282042264,38.006385803222656
ccfs-s3-a-sao-paulo,carrier-coupled,17,G17,2,0.29301982837635915,38.49544334411621
ccfs-s3-a-sao-paulo,carrier-coupled,18,G17,3,0.17750370089884723,37.24503707885742
ccfs-s3-a-sao-paulo,carrier-coupled,19,G17,2,0.21058127290352335,38.26223373413086
ccfs-s3-a-sao-paulo,carrier-coupled,20,G17,3,0.1993089833299613,38.53538513183594
ccfs-s3-a-sao-paulo,carrier-coupled,21,G17,2,0.24498492617883846,38.20902633666992
ccfs-s3-a-sao-paulo,carrier-coupled,22,G17,3,0.32860635398287036,39.346763610839844
ccfs-s3-a-sao-paulo,carrier-coupled,23,G17,2,0.37392479308805143,39.823856353759766
ccfs-s3-a-sao-paulo,carrier-coupled,24,G17,3,0.19614951970081068,39.91883850097656
ccfs-s3-a-sao-paulo,carrier-coupled,25,G17,2,0.16965938479731724,38.790178298950195
ccfs-s3-a-sao-paulo,carrier-coupled,26,G17,3,0.294701579888843,39.57518005371094
ccfs-s3-a-sao-paulo,carrier-coupled,27,G17,2,0.2684414371480428,37.8056526184082
ccfs-s3-a-sao-paulo,carrier-coupled,28,G17,3,0.23351774289891214,38.33447265625
ccfs-s3-a-sao-paulo,carrier-coupled,29,G17,2,0.1949837309891695,38.32173156738281
ccfs-s3-a-sao-paulo,carrier-coupled,12,G28,14,0.04285945992733351,49.08437919616699
ccfs-s3-a-sao-paulo,carrier-coupled,13,G28,2,0.051121406544344106,50.53456115722656
ccfs-s3-a-sao-paulo,carrier-coupled,14,G28,3,0.042792004751464496,50.14207458496094
ccfs-s3-a-sao-paulo,carrier-coupled,15,G28,2,0.028101101726716905,50.93904685974121
ccfs-s3-a-sao-paulo,carrier-coupled,16,G28,3,0.052929576470559035,50.99183654785156
ccfs-s3-a-sao-paulo,carrier-coupled,17,G28,2,0.08056915776757048,50.34321403503418
ccfs-s3-a-sao-paulo,carrier-coupled,18,G28,3,0.07246718504204036,49.78830337524414
ccfs-s3-a-sao-paulo,carrier-coupled,19,G28,2,0.06356804318711967,50.19503974914551
ccfs-s3-a-sao-paulo,carrier-coupled,20,G28,3,0.07124347684352458,50.0251579284668
ccfs-s3-a-sao-paulo,carrier-coupled,21,G28,2,0.09776362568087174,49.557613372802734
ccfs-s3-a-sao-paulo,carrier-coupled,22,G28,3,0.07869180836833482,49.31484603881836
ccfs-s3-a-sao-paulo,carrier-coupled,23,G28,2,0.13212781153499356,49.17698287963867
ccfs-s3-a-sao-paulo,carrier-coupled,24,G28,3,0.1299974376715951,49.52608871459961
ccfs-s3-a-sao-paulo,carrier-coupled,25,G28,2,0.09406380169047712,50.082427978515625
ccfs-s3-a-sao-paulo,carrier-coupled,26,G28,3,0.047827955721797585,49.80891036987305
ccfs-s3-a-sao-paulo,carrier-coupled,27,G28,2,0.06775578434472576,49.91367530822754
ccfs-s3-a-sao-paulo,carrier-coupled,28,G28,3,0.11557292238159474,49.53782653808594
ccfs-s3-a-sao-paulo,carrier-coupled,29,G28,2,0.08682300294537873,49.83749771118164
ccfs-s3-a-sao-paulo,carrier-coupled,12,G12,14,0.07178545648968837,49.10275840759277
ccfs-s3-a-sao-paulo,carrier-coupled,13,G12,3,0.08062730761330703,48.2842903137207
ccfs-s3-a-sao-paulo,carrier-coupled,14,G12,2,0.053841656175747134,50.529266357421875
ccfs-s3-a-sao-paulo,carrier-coupled,15,G12,3,0.05722111339728535,50.067501068115234
ccfs-s3-a-sao-paulo,carrier-coupled,16,G12,2,0.08900422764939295,50.09618377685547
ccfs-s3-a-sao-paulo,carrier-coupled,17,G12,3,0.09034462686998922,49.3975830078125
ccfs-s3-a-sao-paulo,carrier-coupled,18,G12,2,0.05148203312850172,50.49125099182129
ccfs-s3-a-sao-paulo,carrier-coupled,19,G12,3,0.0600976829382444,50.6677360534668
ccfs-s3-a-sao-paulo,carrier-coupled,20,G12,2,0.0609723045660814,50.47874450683594
ccfs-s3-a-sao-paulo,carrier-coupled,21,G12,3,0.04637317436230616,50.39178466796875
ccfs-s3-a-sao-paulo,carrier-coupled,22,G12,2,0.06092497851467506,48.42005157470703
ccfs-s3-a-sao-paulo,carrier-coupled,23,G12,3,0.1388177496089552,44.67548370361328
ccfs-s3-a-sao-paulo,carrier-coupled,24,G12,2,0.13863689780133548,45.229183197021484
ccfs-s3-a-sao-paulo,carrier-coupled,25,G12,3,0.06819981536672928,45.97444152832031
ccfs-s3-a-sao-paulo,carrier-coupled,26,G12,2,0.10343370174449412,45.32159614562988
ccfs-s3-a-sao-paulo,carrier-coupled,27,G12,3,0.13553078758362175,45.80058670043945
ccfs-s3-a-sao-paulo,carrier-coupled,28,G12,2,0.12002776615707403,45.38755416870117
ccfs-s3-a-sao-paulo,carrier-coupled,29,G12,2,0.07080584630361639,44.95572280883789
ccfs-s3-a-sao-paulo,carrier-coupled,12,G06,50,0.29535314014630076,45.264198303222656
ccfs-s3-a-sao-paulo,carrier-coupled,13,G06,50,0.14261008710443213,42.20780563354492
ccfs-s3-a-sao-paulo,carrier-coupled,14,G06,50,0.27648955330795766,42.591468811035156
ccfs-s3-a-sao-paulo,carrier-coupled,15,G06,50,0.3206600597658099,44.39338684082031
ccfs-s3-a-sao-paulo,carrier-coupled,16,G06,17,0.3010287309999637,45.151039123535156
ccfs-s3-a-sao-paulo,carrier-coupled,17,G06,2,0.16873016934447074,49.31397247314453
ccfs-s3-a-sao-paulo,carrier-coupled,18,G06,3,0.1550576762113297,51.38262176513672
ccfs-s3-a-sao-paulo,carrier-coupled,19,G06,2,0.15418284263851054,51.71779251098633
ccfs-s3-a-sao-paulo,carrier-coupled,20,G06,3,0.09876614392766192,53.51364517211914
ccfs-s3-a-sao-paulo,carrier-coupled,21,G06,2,0.06602974022007504,53.75164985656738
ccfs-s3-a-sao-paulo,carrier-coupled,22,G06,3,0.04455476754061478,54.906490325927734
ccfs-s3-a-sao-paulo,carrier-coupled,23,G06,2,0.03773395885205247,54.291059494018555
ccfs-s3-a-sao-paulo,carrier-coupled,24,G06,3,0.037505092184122256,55.89506530761719
ccfs-s3-a-sao-paulo,carrier-coupled,25,G06,2,0.03889974463478964,54.968183517456055
ccfs-s3-a-sao-paulo,carrier-coupled,26,G06,3,0.025522350084600066,55.38945007324219
ccfs-s3-a-sao-paulo,carrier-coupled,27,G06,2,0.045266871782571605,54.42770576477051
ccfs-s3-a-sao-paulo,carrier-coupled,28,G06,3,0.07672423437178685,54.75584411621094
ccfs-s3-a-sao-paulo,carrier-coupled,29,G06,2,0.061968777134129994,54.074514389038086
ccfs-s3-a-sao-paulo,carrier-coupled,12,G19,50,0.0642867919997013,51.15083122253418
ccfs-s3-a-sao-paulo,carrier-coupled,13,G19,50,0.06510599188783636,51.92169952392578
ccfs-s3-a-sao-paulo,carrier-coupled,14,G19,50,0.07175753217791439,51.274221420288086
ccfs-s3-a-sao-paulo,carrier-coupled,15,G19,50,0.060762294282990764,51.20349884033203
ccfs-s3-a-sao-paulo,carrier-coupled,16,G19,50,0.10238393950987376,51.68527030944824
ccfs-s3-a-sao-paulo,carrier-coupled,17,G19,45,0.10771027443825695,50.78385925292969
ccfs-s3-a-sao-paulo,carrier-coupled,18,G19,3,0.11758666438720042,50.62137222290039
ccfs-s3-a-sao-paulo,carrier-coupled,19,G19,2,0.0961141256702649,50.0350399017334
ccfs-s3-a-sao-paulo,carrier-coupled,20,G19,3,0.07161052419912425,50.82460403442383
ccfs-s3-a-sao-paulo,carrier-coupled,21,G19,2,0.07857889379590925,49.9470329284668
ccfs-s3-a-sao-paulo,carrier-coupled,22,G19,3,0.21592703058428847,50.396366119384766
ccfs-s3-a-sao-paulo,carrier-coupled,23,G19,2,0.3225290703984705,46.75278663635254
ccfs-s3-a-sao-paulo,carrier-coupled,24,G19,3,0.33236225806946346,45.31376647949219
ccfs-s3-a-sao-paulo,carrier-coupled,25,G19,2,0.2605651374953326,44.89514923095703
ccfs-s3-a-sao-paulo,carrier-coupled,26,G19,3,0.26974119259966695,44.67770004272461
ccfs-s3-a-sao-paulo,carrier-coupled,27,G19,2,0.40151514000667243,45.52633285522461
ccfs-s3-a-sao-paulo,carrier-coupled,28,G19,3,0.33151852864753767,44.758052825927734
ccfs-s3-a-sao-paulo,carrier-coupled,29,G19,2,0.250300271470233,44.90005874633789
ccfs-s3-a-sao-paulo,carrier-coupled,12,G15,50,0.26930009309108394,40.79693603515625
ccfs-s3-a-sao-paulo,carrier-coupled,13,G15,50,0.2900867755370955,40.71478271484375
ccfs-s3-a-sao-paulo,carrier-coupled,14,G15,50,0.2722221036040641,39.73929023742676
ccfs-s3-a-sao-paulo,carrier-coupled,15,G15,50,0.30112698041212005,41.599802017211914
