representation,objective,seed,epoch,train_loss,validation_loss,validation_tuple_count,validation_chunk_weighting,optimizer,df,optimizer_updates,optimizer_updates_cumulative,all_trainable_gradients_finite_each_update,tuple_batch_sizes,validation_bank_hash,fit_manifest_digest
magnitude,EPL,101,24,0.3447062495942887,0.417675644159317,3120,exact tuple sum/count,AdamW,4.0,38,950,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,25,0.34875895366484844,0.4236808717250824,3120,exact tuple sum/count,AdamW,4.0,38,988,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,26,0.3487352777306812,0.41955170035362244,3120,exact tuple sum/count,AdamW,4.0,38,1026,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,27,0.3470939236809402,0.4146715998649597,3120,exact tuple sum/count,AdamW,4.0,38,1064,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,28,0.3473758540129522,0.4240400493144989,3120,exact tuple sum/count,AdamW,4.0,38,1102,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,29,0.3467517931073629,0.4176841974258423,3120,exact tuple sum/count,AdamW,4.0,38,1140,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,30,0.3470273708108085,0.4252080023288727,3120,exact tuple sum/count,AdamW,4.0,38,1178,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,31,0.3455009217384175,0.4198336899280548,3120,exact tuple sum/count,AdamW,4.0,38,1216,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,32,0.34180551609969,0.41326114535331726,3120,exact tuple sum/count,AdamW,4.0,38,1254,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,33,0.3435299283226098,0.4224235415458679,3120,exact tuple sum/count,AdamW,4.0,38,1292,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,34,0.34504497273569834,0.4182240962982178,3120,exact tuple sum/count,AdamW,4.0,38,1330,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,35,0.3427942265808732,0.4187423586845398,3120,exact tuple sum/count,AdamW,4.0,38,1368,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,36,0.3446731080003676,0.43755748867988586,3120,exact tuple sum/count,AdamW,4.0,38,1406,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,37,0.3471484128057907,0.4174044728279114,3120,exact tuple sum/count,AdamW,4.0,38,1444,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,38,0.3450872020519589,0.42073795199394226,3120,exact tuple sum/count,AdamW,4.0,38,1482,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,39,0.33863174223340264,0.4230768084526062,3120,exact tuple sum/count,AdamW,4.0,38,1520,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,40,0.33937623640967335,0.41914102435112,3120,exact tuple sum/count,AdamW,4.0,38,1558,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,41,0.33897643589413873,0.416725218296051,3120,exact tuple sum/count,AdamW,4.0,38,1596,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,42,0.34061210168477174,0.42601343989372253,3120,exact tuple sum/count,AdamW,4.0,38,1634,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,43,0.3378810154622279,0.42397862672805786,3120,exact tuple sum/count,AdamW,4.0,38,1672,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,44,0.3392880436310924,0.4198620319366455,3120,exact tuple sum/count,AdamW,4.0,38,1710,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,45,0.33768192063533053,0.4177130162715912,3120,exact tuple sum/count,AdamW,4.0,38,1748,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,46,0.33738543831392787,0.41769683361053467,3120,exact tuple sum/count,AdamW,4.0,38,1786,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,47,0.3389720378157879,0.42306017875671387,3120,exact tuple sum/count,AdamW,4.0,38,1824,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,48,0.3400008752629823,0.4235794246196747,3120,exact tuple sum/count,AdamW,4.0,38,1862,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,49,0.337253106135035,0.41593095660209656,3120,exact tuple sum/count,AdamW,4.0,38,1900,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,50,0.3367783478449496,0.4157133102416992,3120,exact tuple sum/count,AdamW,4.0,38,1938,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,51,0.33850186011517436,0.42381349205970764,3120,exact tuple sum/count,AdamW,4.0,38,1976,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,101,52,0.3364622464024111,0.41838356852531433,3120,exact tuple sum/count,AdamW,4.0,38,2014,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",9fd47cb9f158de04caf4ed4f0a41fd42c70f658a27025b504ebf9ee8fed3f44f,48817783bba676eccb3cd76eb3b8870b34caf45cc71092d38db93a77a13f0b20
magnitude,EPL,202,0,0.8649955774842444,0.6031180024147034,3120,exact tuple sum/count,AdamW,4.0,38,38,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,1,0.49037212298282135,0.49115708470344543,3120,exact tuple sum/count,AdamW,4.0,38,76,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,2,0.4254661345571804,0.45434436202049255,3120,exact tuple sum/count,AdamW,4.0,38,114,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,3,0.40115559688158026,0.45211634039878845,3120,exact tuple sum/count,AdamW,4.0,38,152,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,4,0.3891122495538531,0.47288647294044495,3120,exact tuple sum/count,AdamW,4.0,38,190,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,5,0.39280472237426295,0.44107329845428467,3120,exact tuple sum/count,AdamW,4.0,38,228,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,6,0.37532361215238097,0.44016653299331665,3120,exact tuple sum/count,AdamW,4.0,38,266,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,7,0.37413891655301607,0.4351974129676819,3120,exact tuple sum/count,AdamW,4.0,38,304,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,8,0.37137789141202515,0.434052973985672,3120,exact tuple sum/count,AdamW,4.0,38,342,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,9,0.36785195394413667,0.4456048607826233,3120,exact tuple sum/count,AdamW,4.0,38,380,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,10,0.36738729631810857,0.4322517216205597,3120,exact tuple sum/count,AdamW,4.0,38,418,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,11,0.36892557448933133,0.4351065754890442,3120,exact tuple sum/count,AdamW,4.0,38,456,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,12,0.3640017782003062,0.4294101893901825,3120,exact tuple sum/count,AdamW,4.0,38,494,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,13,0.3613942371429961,0.4277259111404419,3120,exact tuple sum/count,AdamW,4.0,38,532,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,14,0.3588541283491571,0.4439728260040283,3120,exact tuple sum/count,AdamW,4.0,38,570,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,15,0.3606778070243186,0.4251788258552551,3120,exact tuple sum/count,AdamW,4.0,38,608,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,16,0.3578532528497547,0.4290408790111542,3120,exact tuple sum/count,AdamW,4.0,38,646,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,17,0.3532118798051676,0.42478427290916443,3120,exact tuple sum/count,AdamW,4.0,38,684,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,18,0.3529492911928757,0.42228496074676514,3120,exact tuple sum/count,AdamW,4.0,38,722,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,19,0.3505693678334293,0.4197940230369568,3120,exact tuple sum/count,AdamW,4.0,38,760,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,20,0.3511356394129047,0.4216307997703552,3120,exact tuple sum/count,AdamW,4.0,38,798,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,21,0.3517965311176719,0.419901043176651,3120,exact tuple sum/count,AdamW,4.0,38,836,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,22,0.3502013193941476,0.4174345135688782,3120,exact tuple sum/count,AdamW,4.0,38,874,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,23,0.35211254927358604,0.4257008135318756,3120,exact tuple sum/count,AdamW,4.0,38,912,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,24,0.3519453994386454,0.4165787696838379,3120,exact tuple sum/count,AdamW,4.0,38,950,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,25,0.3474464643830925,0.4239635765552521,3120,exact tuple sum/count,AdamW,4.0,38,988,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,26,0.3480628835785219,0.4152623116970062,3120,exact tuple sum/count,AdamW,4.0,38,1026,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,27,0.34950495765475,0.4314475655555725,3120,exact tuple sum/count,AdamW,4.0,38,1064,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,28,0.3466272066844579,0.4257829785346985,3120,exact tuple sum/count,AdamW,4.0,38,1102,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,29,0.35323224508352674,0.42341822385787964,3120,exact tuple sum/count,AdamW,4.0,38,1140,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,30,0.35053854538728885,0.4199484884738922,3120,exact tuple sum/count,AdamW,4.0,38,1178,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
magnitude,EPL,202,31,0.34690988520964394,0.4229487478733063,3120,exact tuple sum/count,AdamW,4.0,38,1216,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,72]",55886e210c19ea816d8ae19a9c230a3f13103597c57a032e600dab97fbb1f025,52ed11f4e2d64752bf0b982ec49a8fde7957c3c8ade360433edfe3e90918b3d3
