B0,B1,B2,B3,B4,Full,anchor_cn0,anchor_norm,anchor_prn,anchor_slot,block_id,dataset,label,lag_s,match_id,target_prn
-0.2994728088378906,-0.5679263011252971,-0.28400573919993766,0.9945243340254287,0.9491076842567635,0.12585411355221154,45.69493103027344,2.2506927851287286,11,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:11,11
-0.053009033203125,-0.44481707979478813,-0.26011810509658717,0.9910717639564948,0.9710867706748709,0.08180888260386263,45.69493103027344,2.2506927851287286,11,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:11,27
-0.028171539306640625,-0.1564111336360341,-0.49498605678492424,0.9916979433142857,0.9723285433844264,0.2701783856439228,45.05326461791992,3.3234643390225873,12,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:12,12
-0.1948089599609375,-0.0646201987096724,-0.48296544533572794,0.9989718280823828,0.9780596941535119,0.0007841267795343505,45.05326461791992,3.3234643390225873,12,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:12,21
-0.3315162658691406,-0.16936199368057459,-0.19873699866450623,0.9965436098268812,0.97394834821814,0.1972326030353733,45.556941986083984,2.650478819095632,14,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:14,14
-0.308868408203125,-0.5770392362629622,-0.25669804096784277,0.9902118279525861,0.9652303355049946,0.17737752765212045,45.556941986083984,2.650478819095632,14,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:14,21
-0.19276046752929688,-0.11863135058842644,-0.18309030399832749,0.9962939305660201,0.9898846029566357,0.18593494339234384,45.5997200012207,2.2048585005996255,18,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:18,18
-0.14268112182617188,-0.3056357778395906,-0.1888087855558781,0.9940164940451494,0.9867652531826796,0.04709283028296945,45.5997200012207,2.2048585005996255,18,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:18,20
-0.5255889892578125,-0.005621432968318629,-0.02323428251155424,0.9934128978022847,0.9732913228258144,0.14414908202234758,45.21681213378906,1.868411924327333,20,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:20,20
-0.5333404541015625,-0.02643059962134231,-0.028762137836235158,0.9919978136317652,0.948438732454673,0.15283948475824374,45.21681213378906,1.868411924327333,20,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:20,24
-0.2290191650390625,-0.017619144404367404,-0.15019502809046603,0.9900333265779925,0.9528758320312226,0.22540738824092088,45.0190544128418,2.3827071452315516,21,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:21,21
-0.17784500122070312,-0.273644695656845,-0.11418888570766783,0.9994059297036931,0.9959410213801628,0.4065133684252844,45.0190544128418,2.3827071452315516,21,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:21,8
-0.5795974731445312,-0.5822495691089031,-0.05887726441478969,0.9981985482478801,0.9897474649354591,0.0725822150086535,46.329750061035156,2.039548039371464,24,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:24,24
-0.5873489379882812,-0.6143016016985641,-0.11087368476257908,0.9949926226131772,0.9899959284218721,0.144424706946411,46.329750061035156,2.039548039371464,24,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:24,20
-0.042415618896484375,-0.42190350967089785,-0.4093176136440255,0.9949226675418694,0.9894934169822247,0.11273168722332427,45.79035568237305,1.9387405568934128,27,793,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:793:27,27
-0.20404815673828125,-0.5450127310014068,-0.433205247747376,0.9979377391248813,0.9851086183735251,0.02217685771865033,45.79035568237305,1.9387405568934128,27,793,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:793:27,11
-0.8990859985351562,-0.11394450999092243,-0.26613680965702424,0.9989305590941343,0.9813436471044207,0.23153537256080056,45.5522346496582,2.1972472867237895,8,794,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:794:8,8
-0.6851768493652344,-0.028427791945699,-0.21617093824042177,0.9960995561483778,0.9723440702646212,0.12225542735281236,45.5522346496582,2.1972472867237895,8,794,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:794:8,20
-0.343017578125,-0.07161098876510152,-0.2378816825953718,0.9936438501721754,0.9841623293043861,0.023913988013284943,45.726173400878906,2.326847409639691,10,794,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:794:10,10
-0.38820648193359375,-0.21819931181093466,-0.2551444758939767,0.9871542081642704,0.9794497306708825,0.21190442068679294,45.726173400878906,2.326847409639691,10,794,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:794:10,11
-0.2257537841796875,-0.12535687965391062,-0.3102655758801802,0.9920384410794276,0.9868573008668561,0.15966045163848328,45.88862609863281,2.202059829215583,11,794,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:794:11,11
-0.5054702758789062,-0.16445342092212556,-0.2930027825815753,0.9967540164306495,0.9671954152075926,0.13791207612770195,45.88862609863281,2.202059829215583,11,794,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:794:11,10
-0.282135009765625,-0.24042067409950363,-0.024657411185732725,0.9983457305425474,0.9926916251322322,0.3734178197831084,45.44130325317383,2.6209652409784376,12,794,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:794:12,12
-0.19007110595703125,-0.3361535312687245,-0.007833271931062091,0.9960700031580669,0.98763069475496,0.24042866720175182,45.44130325317383,2.6209652409784376,12,794,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:794:12,21
-0.20786285400390625,-0.6553546116608793,-0.3902753000327803,0.991292219921804,0.9661638944017663,0.09531338641275808,45.43849563598633,3.029724665521845,14,794,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:794:14,14
-0.300323486328125,-0.47307301547868263,-0.2794326380417509,0.9974442238547345,0.9776533710512003,0.01859767228316123,45.43849563598633,3.029724665521845,14,794,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:794:14,27
-0.7490272521972656,-0.03404887738172491,-0.18827457652787305,0.9960967447874316,0.9581422166091668,0.3817843030752632,46.25121307373047,2.7156422241928593,18,794,42,OAKBAT.cleanStatic,1,1,OAKBAT.cleanStatic:1:794:18,18
-0.5123939514160156,-0.31581707940230785,-0.16998936419127486,0.9953587099450959,0.9892208303316167,0.04772957571259536,46.25121307373047,2.7156422241928593,18,794,42,OAKBAT.cleanStatic,0,1,OAKBAT.cleanStatic:1:794:18,27
