scenario,score_col,threshold,th,pre_windows,post_windows,pre_fp_rate,post_det_rate,post_flags,first_delay_s
ds2,btail_mean_507080,q95,2.5978605732543683,169,692,0.0,1.0,692,10.371334480000002
ds2,btail_mean_507080,q99,4.170007253813014,169,692,0.0,1.0,692,10.371334480000002
ds2,btail_mean_507080,q99_5,4.69479322854163,169,692,0.0,1.0,692,10.371334480000002
ds2,btail_mean_507080,q99_9,6.144208792315444,169,692,0.0,1.0,692,10.371334480000002
ds2,btail_max_507080,q90,2.9875741536925293,169,692,0.0,1.0,692,10.371334480000002
ds2,btail_max_507080,q95,3.4199263667684323,169,692,0.0,1.0,692,10.371334480000002
ds2,btail_max_507080,q99,5.139712336371398,169,692,0.0,1.0,692,10.371334480000002
ds2,btail_max_507080,q99_5,6.443778273406375,169,692,0.0,1.0,692,10.371334480000002
ds2,btail_max_507080,q99_9,7.178628400621737,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.25,q90,0.22820837171455888,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.25,q95,0.2545306407667798,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.25,q99,0.33237380846332615,169,692,0.0,0.7456647398843931,516,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.25,q99_5,0.41462776185854755,169,692,0.0,0.004335260115606936,3,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.25,q99_9,0.5323384562090282,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail70_lam0.5,q90,0.2683887446877538,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.5,q95,0.2961022210187332,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.5,q99,0.3726277633688429,169,692,0.0,0.8121387283236994,562,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.5,q99_5,0.4542276627999442,169,692,0.0,0.005780346820809248,4,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.5,q99_9,0.5728139229186903,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail70_lam0.75,q90,0.30755258376962336,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.75,q95,0.33282307232806024,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.75,q99,0.41364169118166105,169,692,0.0,0.8742774566473989,605,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.75,q99_5,0.49382756374134085,169,692,0.0,0.005780346820809248,4,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam0.75,q99_9,0.6143438114044849,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail70_lam1,q90,0.3462989519995325,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam1,q95,0.3738252143330287,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam1,q99,0.45504105519678634,169,692,0.0,0.9017341040462428,624,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam1,q99_5,0.5335966203420364,169,692,0.0,0.0072254335260115606,5,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam1,q99_9,0.6558736998902797,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail70_lam1.5,q90,0.427347246736205,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam1.5,q95,0.45271176739637087,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam1.5,q99,0.5390741878663134,169,692,0.0,0.9450867052023122,654,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam1.5,q99_5,0.6143724017193923,169,692,0.0,0.010115606936416185,7,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam1.5,q99_9,0.738933476861869,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail70_lam2,q90,0.5066130139292114,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam2,q95,0.5353004507701051,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam2,q99,0.6255807663337297,169,692,0.0,0.9479768786127167,656,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam2,q99_5,0.6951481830967481,169,692,0.0,0.01300578034682081,9,10.371334480000002
ds2,ai_rmse_q_binom_btail70_lam2,q99_9,0.8219932538334586,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.25,q90,0.2284204170108246,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.25,q95,0.2557561753278624,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.25,q99,0.33269001122470854,169,692,0.0,0.7398843930635838,512,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.25,q99_5,0.4169261651752671,169,692,0.0,0.004335260115606936,3,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.25,q99_9,0.5328838640198097,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.5,q90,0.26695318895819936,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.5,q95,0.29541155913808725,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.5,q99,0.3736510293719676,169,692,0.0,0.7991329479768786,553,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.5,q99_5,0.4588244694333833,169,692,0.0,0.004335260115606936,3,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.5,q99_9,0.5745722883578009,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.75,q90,0.3062956811149246,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.75,q95,0.3351246756148531,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.75,q99,0.4152696895655257,169,692,0.0,0.8410404624277457,582,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.75,q99_5,0.5007227736914995,169,692,0.0,0.005780346820809248,4,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam0.75,q99_9,0.616981359563151,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_mean_507080_lam1,q90,0.34387535202233643,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam1,q95,0.3750106390921334,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam1,q99,0.4568883497590837,169,692,0.0,0.8815028901734104,610,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam1,q99_5,0.5426210779496157,169,692,0.0,0.005780346820809248,4,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam1,q99_9,0.6593904307685011,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_mean_507080_lam1.5,q90,0.4233655609794729,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam1.5,q95,0.45727381133769823,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam1.5,q99,0.5414854883215261,169,692,0.0,0.9132947976878613,632,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam1.5,q99_5,0.6275205872014051,169,692,0.0,0.005780346820809248,4,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam1.5,q99_9,0.7442085731792013,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_mean_507080_lam2,q90,0.501077349199919,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam2,q95,0.537776407791111,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam2,q99,0.6268886494702686,169,692,0.0,0.9421965317919075,652,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam2,q99_5,0.7121670191835824,169,692,0.0,0.005780346820809248,4,10.371334480000002
ds2,ai_rmse_q_binom_btail_mean_507080_lam2,q99_9,0.8290267155899014,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_max_507080_lam0.25,q90,0.22756974201082833,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.25,q95,0.25518319132198153,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.25,q99,0.33370191678903255,169,692,0.0,0.7182080924855492,497,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.25,q99_5,0.41674564911816253,169,692,0.0,0.004335260115606936,3,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.25,q99_9,0.5332023442082073,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_max_507080_lam0.5,q90,0.2660983884636282,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.5,q95,0.2952257166967392,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.5,q99,0.37042859000995,169,692,0.0,0.8684971098265896,601,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.5,q99_5,0.4584634373191742,169,692,0.0,0.004335260115606936,3,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.5,q99_9,0.5734814727362377,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_max_507080_lam0.75,q90,0.3043451359964137,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.75,q95,0.3350174349500253,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.75,q99,0.4112607732138185,169,692,0.0,0.903179190751445,625,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.75,q99_5,0.5001812255201858,169,692,0.0,0.005780346820809248,4,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam0.75,q99_9,0.6153451361308062,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_max_507080_lam1,q90,0.34230959734768296,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam1,q95,0.3746721582098032,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam1,q99,0.45301884358373773,169,692,0.0,0.9335260115606936,646,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam1,q99_5,0.5414166963696044,169,692,0.0,0.005780346820809248,4,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam1,q99_9,0.6572087995253747,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_max_507080_lam1.5,q90,0.42179529846884956,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam1.5,q95,0.4550856040128674,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam1.5,q99,0.538217944502445,169,692,0.0,0.9494219653179191,657,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam1.5,q99_5,0.6206943171019269,169,692,0.0,0.0072254335260115606,5,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam1.5,q99_9,0.7409361263145118,169,692,0.0,0.0,0,
ds2,ai_rmse_q_binom_btail_max_507080_lam2,q90,0.49820644273219644,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam2,q95,0.5355677209027808,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam2,q99,0.6244854414656584,169,692,0.0,0.9523121387283237,659,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam2,q99_5,0.7004404617392243,169,692,0.0,0.010115606936416185,7,10.371334480000002
ds2,ai_rmse_q_binom_btail_max_507080_lam2,q99_9,0.8246634531036486,169,692,0.0,0.0,0,
ds2,ai_rmse_q65_binom_btail70_lam0.25,q90,0.2037163447277195,169,692,0.005917159763313609,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.25,q95,0.2251500392296238,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.25,q99,0.29340710958354305,169,692,0.0,0.9884393063583815,684,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.25,q99_5,0.3319766671761596,169,692,0.0,0.4682080924855491,324,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.25,q99_9,0.4252556198011309,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.5,q90,0.2368727198275828,169,692,0.005917159763313609,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.5,q95,0.258911974403003,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.5,q99,0.3276359791658849,169,692,0.0,0.9927745664739884,687,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.5,q99_5,0.36764693425068734,169,692,0.0,0.5,346,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.5,q99_9,0.45941288949682624,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.75,q90,0.2712119071850838,169,692,0.005917159763313609,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.75,q95,0.2927749271852228,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.75,q99,0.3619033099895475,169,692,0.0,0.9927745664739884,687,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.75,q99_5,0.4033172013252151,169,692,0.0,0.5404624277456648,374,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam0.75,q99_9,0.49357015919252156,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1,q90,0.3051049895612785,169,692,0.005917159763313609,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1,q95,0.32656799269282727,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1,q99,0.3949853720987446,169,692,0.0,0.9971098265895953,690,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1,q99_5,0.43898746839974284,169,692,0.0,0.5708092485549133,395,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1,q99_9,0.5277274288882169,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1.5,q90,0.3727193485319487,169,692,0.005917159763313609,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1.5,q95,0.395705575985988,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1.5,q99,0.46229565421760127,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1.5,q99_5,0.5064245689818673,169,692,0.0,0.7225433526011561,500,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam1.5,q99_9,0.5960419682796075,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam2,q90,0.44022486534780136,169,692,0.005917159763313609,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam2,q95,0.4645444447209008,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam2,q99,0.5313662306162265,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam2,q99_5,0.5765444289436081,169,692,0.0,0.8135838150289018,563,10.371334480000002
ds2,ai_rmse_q65_binom_btail70_lam2,q99_9,0.6643565076709982,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q90,0.2031088799693759,169,692,0.005917159763313609,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q95,0.22481907269444978,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q99,0.29316251369748386,169,692,0.0,0.9884393063583815,684,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q99_5,0.3309588652866488,169,692,0.0,0.4913294797687861,340,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.25,q99_9,0.42653736288768923,169,692,0.0,0.001445086705202312,1,79.37133448
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q90,0.23586754959418862,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q95,0.259746373009504,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q99,0.32714678739376646,169,692,0.0,0.9927745664739884,687,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q99_5,0.3656113304716658,169,692,0.0,0.5635838150289018,390,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.5,q99_9,0.46197637566994293,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q90,0.26965969661945954,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q95,0.2927203355523125,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q99,0.3615455127016758,169,692,0.0,0.9927745664739884,687,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q99_5,0.4002637956566827,169,692,0.0,0.6257225433526011,433,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam0.75,q99_9,0.4974153884521965,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1,q90,0.30299312279406543,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1,q95,0.3271910344307195,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1,q99,0.3939148102701748,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1,q99_5,0.43491626084169965,169,692,0.0,0.6820809248554913,472,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1,q99_9,0.5328544012344502,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q90,0.36878147018463764,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q95,0.39832581338989287,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q99,0.46048241033499704,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q99_5,0.5042211912117335,169,692,0.0,0.773121387283237,535,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam1.5,q99_9,0.6037324267989574,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam2,q90,0.4351010853853276,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam2,q95,0.4679734526233188,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam2,q99,0.5285508175355899,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam2,q99_5,0.5735261215817674,169,692,0.0,0.8757225433526011,606,10.371334480000002
ds2,ai_rmse_q65_binom_btail_mean_507080_lam2,q99_9,0.6746104523634648,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.25,q90,0.2024251625943442,169,692,0.005917159763313609,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.25,q95,0.22540291050696903,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.25,q99,0.29392864461332213,169,692,0.0,0.9884393063583815,684,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.25,q99_5,0.3308148367173784,169,692,0.0,0.5014450867052023,347,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.25,q99_9,0.4260148979892524,169,692,0.0,0.001445086705202312,1,79.37133448
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.5,q90,0.23553885058952623,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.5,q95,0.2585389519247358,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.5,q99,0.3277520618483564,169,692,0.0,0.9927745664739884,687,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.5,q99_5,0.36532327333312486,169,692,0.0,0.5736994219653179,397,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.5,q99_9,0.46093144587306917,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.75,q90,0.2683692332257969,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.75,q95,0.2921905218785084,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.75,q99,0.3610615743316922,169,692,0.0,0.9927745664739884,687,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.75,q99_5,0.39983170994887135,169,692,0.0,0.638728323699422,442,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam0.75,q99_9,0.495847993756886,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1,q90,0.30060513542069733,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1,q95,0.32599652970325543,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1,q99,0.39471803755492835,169,692,0.0,0.9971098265895953,690,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1,q99_5,0.43453856324229806,169,692,0.0,0.6864161849710982,475,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1,q99_9,0.5307645416407027,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1.5,q90,0.36748540249488343,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1.5,q95,0.39582792970301467,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1.5,q99,0.4606351044955723,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1.5,q99_5,0.5042045252259698,169,692,0.0,0.773121387283237,535,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam1.5,q99_9,0.6005976374083364,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam2,q90,0.43288831140322787,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam2,q95,0.465327686251904,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam2,q99,0.5307627701969155,169,692,0.0,1.0,692,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam2,q99_5,0.5734712043946544,169,692,0.0,0.8771676300578035,607,10.371334480000002
ds2,ai_rmse_q65_binom_btail_max_507080_lam2,q99_9,0.67043073317597,169,692,0.0,0.002890173410404624,2,10.371334480000002
ds3,ai_rmse_q,q90,0.18903206288814545,169,694,0.0,0.9654178674351584,670,18.95092984
ds3,ai_rmse_q,q95,0.21795486003160475,169,694,0.0,0.9380403458213257,651,18.95092984
ds3,ai_rmse_q,q99,0.2959910968244072,169,694,0.0,0.8141210374639769,565,19.95092984
ds3,ai_rmse_q,q99_5,0.37719826676696533,169,694,0.0,0.24351585014409222,169,57.39838083999999
ds3,ai_rmse_q,q99_9,0.49577592371851364,169,694,0.0,0.2219020172910663,154,61.39838083999999
ds3,ai_rmse_q65,q90,0.1709501744806766,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,ai_rmse_q65,q95,0.1912437710538506,169,694,0.0,0.9582132564841499,665,18.95092984
ds3,ai_rmse_q65,q99,0.25917824000120127,169,694,0.0,0.8933717579250721,620,19.45092984
ds3,ai_rmse_q65,q99_5,0.29630640010163184,169,694,0.0,0.7723342939481268,536,19.95092984
ds3,ai_rmse_q65,q99_9,0.3910983501054356,169,694,0.0,0.23631123919308358,164,57.39838083999999
ds3,ai_rmse_mean,q90,0.309336300925775,169,694,0.0,0.6296829971181557,437,18.95092984
ds3,ai_rmse_mean,q95,0.4353104509921236,169,694,0.0,0.4207492795389049,292,19.45092984
ds3,ai_rmse_mean,q99,0.5997058920399707,169,694,0.0,0.2838616714697406,197,22.45092984
ds3,ai_rmse_mean,q99_5,0.6885577907487748,169,694,0.0,0.2219020172910663,154,22.95092984
ds3,ai_rmse_mean,q99_9,0.9696458740577336,169,694,0.0,0.1988472622478386,138,68.39838083999999
ds3,ai_rmse_top3_mean,q90,0.8484882379571599,169,694,0.0,0.42363112391930835,294,18.95092984
ds3,ai_rmse_top3_mean,q95,1.2179304659366605,169,694,0.0,0.3414985590778098,237,19.95092984
ds3,ai_rmse_top3_mean,q99,1.82306379199028,169,694,0.0,0.20461095100864554,142,22.95092984
ds3,ai_rmse_top3_mean,q99_5,2.1111431275556476,169,694,0.0,0.19740634005763688,137,22.95092984
ds3,ai_rmse_top3_mean,q99_9,3.109057335838749,169,694,0.0,0.16714697406340057,116,71.89838083999999
ds3,btail70,q90,1.8953326990332149,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,btail70,q95,3.050209845006388,169,694,0.0,0.9596541786743515,666,18.95092984
ds3,btail70,q99,4.54764887800219,169,694,0.0,0.9351585014409222,649,18.95092984
ds3,btail70,q99_5,5.451260176144335,169,694,0.0,0.9178674351585014,637,19.45092984
ds3,btail70,q99_9,6.679247420108968,169,694,0.0,0.8948126801152738,621,19.45092984
ds3,btail_mean_507080,q90,1.981259664637852,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,btail_mean_507080,q95,2.5978605732543683,169,694,0.0,0.9711815561959655,674,18.95092984
ds3,btail_mean_507080,q99,4.170007253813014,169,694,0.0,0.9510086455331412,660,18.95092984
ds3,btail_mean_507080,q99_5,4.69479322854163,169,694,0.0,0.9380403458213257,651,18.95092984
ds3,btail_mean_507080,q99_9,6.144208792315444,169,694,0.0,0.9034582132564841,627,19.45092984
ds3,btail_max_507080,q90,2.9875741536925293,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,btail_max_507080,q95,3.4199263667684323,169,694,0.0,0.9726224783861671,675,18.95092984
ds3,btail_max_507080,q99,5.139712336371398,169,694,0.0,0.9452449567723343,656,18.95092984
ds3,btail_max_507080,q99_5,6.443778273406375,169,694,0.0,0.9250720461095101,642,18.95092984
