scenario,time_bin,availability_time_s,detector,status,reason,score,ll0,ll1,n,k0,k1,epoch_count,prn_count,geometry_valid,geometry_mode,offline_oracle_geometry,causal_deployment_ready
cleanStatic,936,468.49876896,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,936,468.49876896,Power-only,AVAILABLE,,11638514181413.021,,,,,,275,11,,,,
cleanStatic,936,468.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.6461563892762203,,,,,,275,11,,,,
cleanStatic,936,468.49876896,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,937,468.9987692,A1,AVAILABLE,,-211.49925684276593,-5939.411496998118,-5889.37531205901,450,51,102,275,11,,,,
cleanStatic,937,468.9987692,A2,AVAILABLE,,-458.45027263184943,,,,,,275,11,,,,
cleanStatic,937,468.9987692,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,937,468.9987692,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,937,468.9987692,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,937,468.9987692,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,937,468.9987692,Power-only,AVAILABLE,,11545714328128.494,,,,,,275,11,,,,
cleanStatic,937,469.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.514592075723741,,,,,,275,11,,,,
cleanStatic,937,468.9987692,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,938,469.4987694,A1,AVAILABLE,,-182.12353610405978,-5960.957682569495,-5896.233637261033,450,51,102,275,11,,,,
cleanStatic,938,469.4987694,A2,AVAILABLE,,-427.99535182687555,,,,,,275,11,,,,
cleanStatic,938,469.4987694,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,938,469.4987694,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,938,469.4987694,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,938,469.4987694,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,938,469.4987694,Power-only,AVAILABLE,,11553462797451.773,,,,,,275,11,,,,
cleanStatic,938,469.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.48314124565811595,,,,,,275,11,,,,
cleanStatic,938,469.4987694,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,939,469.99876964,A1,AVAILABLE,,-239.90008823422056,-5943.666388330657,-5907.830619087276,450,51,102,275,11,,,,
cleanStatic,939,469.99876964,A2,AVAILABLE,,-481.12663061573926,,,,,,275,11,,,,
cleanStatic,939,469.99876964,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,939,469.99876964,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,939,469.99876964,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,939,469.99876964,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,939,469.99876964,Power-only,AVAILABLE,,11503624502448.762,,,,,,275,11,,,,
cleanStatic,939,470.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5730941270372379,,,,,,275,11,,,,
cleanStatic,939,469.99876964,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,940,470.49876988,A1,AVAILABLE,,-256.25999878693426,-5926.895107128646,-5899.239293161621,450,51,102,275,11,,,,
cleanStatic,940,470.49876988,A2,AVAILABLE,,-512.5199975738685,,,,,,275,11,,,,
cleanStatic,940,470.49876988,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,940,470.49876988,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,940,470.49876988,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,940,470.49876988,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,940,470.49876988,Power-only,AVAILABLE,,11616280664498.252,,,,,,275,11,,,,
cleanStatic,940,470.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.6031073904179148,,,,,,275,11,,,,
cleanStatic,940,470.49876988,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,941,470.99877008,A1,AVAILABLE,,-221.77010073433837,-5948.223454507159,-5903.322691513837,450,51,102,275,11,,,,
cleanStatic,941,470.99877008,A2,AVAILABLE,,-448.56151566574385,,,,,,275,11,,,,
cleanStatic,941,470.99877008,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,941,470.99877008,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,941,470.99877008,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,941,470.99877008,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,941,470.99877008,Power-only,AVAILABLE,,11882115229713.504,,,,,,275,11,,,,
cleanStatic,941,471.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.47478419000775485,,,,,,275,11,,,,
cleanStatic,941,470.99877008,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,942,471.49877032,A1,AVAILABLE,,-241.7824207155262,-5950.955940581865,-5916.061337579137,450,51,102,275,11,,,,
cleanStatic,942,471.49877032,A2,AVAILABLE,,-483.5648414310524,,,,,,275,11,,,,
cleanStatic,942,471.49877032,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,942,471.49877032,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,942,471.49877032,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,942,471.49877032,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,942,471.49877032,Power-only,AVAILABLE,,11838653469132.426,,,,,,275,11,,,,
cleanStatic,942,471.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4532853313711263,,,,,,275,11,,,,
cleanStatic,942,471.49877032,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,943,471.99877056,A1,AVAILABLE,,-235.0590973015568,-5948.238580576611,-5909.982315866898,450,51,102,275,11,,,,
cleanStatic,943,471.99877056,A2,AVAILABLE,,-474.1961503154547,,,,,,275,11,,,,
cleanStatic,943,471.99877056,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,943,471.99877056,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,943,471.99877056,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,943,471.99877056,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,943,471.99877056,Power-only,AVAILABLE,,11641289178202.889,,,,,,275,11,,,,
cleanStatic,943,472.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4201579387487682,,,,,,275,11,,,,
cleanStatic,943,471.99877056,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,944,472.49877076,A1,AVAILABLE,,-193.03240954131422,-5966.584214714036,-5907.314606124201,450,51,102,275,11,,,,
cleanStatic,944,472.49877076,A2,AVAILABLE,,-461.2294136096277,,,,,,275,11,,,,
cleanStatic,944,472.49877076,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,944,472.49877076,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,944,472.49877076,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,944,472.49877076,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,944,472.49877076,Power-only,AVAILABLE,,11936943847696.62,,,,,,275,11,,,,
cleanStatic,944,472.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.40887926962536186,,,,,,275,11,,,,
cleanStatic,944,472.49877076,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,945,472.998771,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,945,472.998771,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,945,472.998771,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,945,472.998771,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,945,472.998771,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,945,472.998771,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,945,472.998771,Power-only,AVAILABLE,,12158665177011.002,,,,,,275,11,,,,
cleanStatic,945,473.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4799462473590077,,,,,,275,11,,,,
cleanStatic,945,472.998771,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,946,473.4987712,A1,AVAILABLE,,-208.5137578878656,-5964.758691002517,-5913.229756585958,450,51,102,275,11,,,,
cleanStatic,946,473.4987712,A2,AVAILABLE,,-436.4468671610664,,,,,,275,11,,,,
cleanStatic,946,473.4987712,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,946,473.4987712,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,946,473.4987712,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,946,473.4987712,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,946,473.4987712,Power-only,AVAILABLE,,12032911340716.941,,,,,,275,11,,,,
cleanStatic,946,473.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.36827517038446766,,,,,,275,11,,,,
cleanStatic,946,473.4987712,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,947,473.99877144,A1,AVAILABLE,,-207.161192963178,-5958.159164283214,-5905.953947404311,450,51,102,275,11,,,,
cleanStatic,947,473.99877144,A2,AVAILABLE,,-443.7130192526241,,,,,,275,11,,,,
cleanStatic,947,473.99877144,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,947,473.99877144,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,947,473.99877144,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,947,473.99877144,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,947,473.99877144,Power-only,AVAILABLE,,11971296256282.924,,,,,,275,11,,,,
cleanStatic,947,474.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.3062632345378907,,,,,,275,11,,,,
cleanStatic,947,473.99877144,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,948,474.49877168,A1,AVAILABLE,,-206.55869677625367,-5955.754543683673,-5903.248078711308,450,51,102,275,11,,,,
cleanStatic,948,474.49877168,A2,AVAILABLE,,-450.214602993841,,,,,,275,11,,,,
cleanStatic,948,474.49877168,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,948,474.49877168,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,948,474.49877168,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,948,474.49877168,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,948,474.49877168,Power-only,AVAILABLE,,11929193561800.148,,,,,,275,11,,,,
cleanStatic,948,474.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.3268946147687283,,,,,,275,11,,,,
cleanStatic,948,474.49877168,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,949,474.99877188,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,949,474.99877188,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,949,474.99877188,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,949,474.99877188,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,949,474.99877188,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,949,474.99877188,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,949,474.99877188,Power-only,AVAILABLE,,11987440926678.205,,,,,,275,11,,,,
cleanStatic,949,475.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.2752278178260862,,,,,,275,11,,,,
cleanStatic,949,474.99877188,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,950,475.49877212,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,950,475.49877212,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,950,475.49877212,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,950,475.49877212,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,950,475.49877212,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,950,475.49877212,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,950,475.49877212,Power-only,AVAILABLE,,12099327729648.303,,,,,,275,11,,,,
cleanStatic,950,475.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.37970765850955096,,,,,,275,11,,,,
cleanStatic,950,475.49877212,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,951,475.99877236,A1,AVAILABLE,,-175.4823064093979,-5984.859859763529,-5916.815199607737,450,51,102,275,11,,,,
cleanStatic,951,475.99877236,A2,AVAILABLE,,-406.4261590908825,,,,,,275,11,,,,
cleanStatic,951,475.99877236,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,951,475.99877236,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,951,475.99877236,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,951,475.99877236,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,951,475.99877236,Power-only,AVAILABLE,,11745837037599.17,,,,,,275,11,,,,
cleanStatic,951,476.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.3785415594459489,,,,,,275,11,,,,
cleanStatic,951,475.99877236,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,952,476.49877256,A1,AVAILABLE,,-226.41206104217042,-5944.00657815935,-5901.426795319944,450,51,102,275,11,,,,
cleanStatic,952,476.49877256,A2,AVAILABLE,,-472.9099018238169,,,,,,275,11,,,,
cleanStatic,952,476.49877256,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,952,476.49877256,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,952,476.49877256,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,952,476.49877256,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,952,476.49877256,Power-only,AVAILABLE,,11958988472046.014,,,,,,275,11,,,,
cleanStatic,952,476.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.31396302633400164,,,,,,275,11,,,,
cleanStatic,952,476.49877256,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,953,476.9987728,A1,AVAILABLE,,-235.48072989096534,-5935.817894395902,-5897.772445980893,450,51,102,275,11,,,,
cleanStatic,953,476.9987728,A2,AVAILABLE,,-475.7221384378879,,,,,,275,11,,,,
cleanStatic,953,476.9987728,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,953,476.9987728,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,953,476.9987728,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,953,476.9987728,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,953,476.9987728,Power-only,AVAILABLE,,11922046052358.414,,,,,,275,11,,,,
cleanStatic,953,477.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4087590648904875,,,,,,275,11,,,,
cleanStatic,953,476.9987728,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,954,477.49877304,A1,AVAILABLE,,-212.89791419305573,-5955.998703847388,-5906.661847583425,450,51,102,275,11,,,,
cleanStatic,954,477.49877304,A2,AVAILABLE,,-428.7121134535504,,,,,,275,11,,,,
cleanStatic,954,477.49877304,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,954,477.49877304,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,954,477.49877304,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,954,477.49877304,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,954,477.49877304,Power-only,AVAILABLE,,11640855087418.738,,,,,,275,11,,,,
cleanStatic,954,477.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5173074914615166,,,,,,275,11,,,,
cleanStatic,954,477.49877304,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,955,477.99877324,A1,AVAILABLE,,-209.66238611591496,-5963.723487597296,-5912.7688672947625,450,51,102,275,11,,,,
cleanStatic,955,477.99877324,A2,AVAILABLE,,-479.3900712879098,,,,,,275,11,,,,
cleanStatic,955,477.99877324,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,955,477.99877324,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,955,477.99877324,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,955,477.99877324,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,955,477.99877324,Power-only,AVAILABLE,,11747914884591.012,,,,,,275,11,,,,
cleanStatic,955,478.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5612674137361238,,,,,,275,11,,,,
cleanStatic,955,477.99877324,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,956,478.49877348,A1,AVAILABLE,,-201.97805213263734,-5959.375864434185,-5904.5790771400125,450,51,102,275,11,,,,
cleanStatic,956,478.49877348,A2,AVAILABLE,,-416.6855256205015,,,,,,275,11,,,,
cleanStatic,956,478.49877348,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,956,478.49877348,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,956,478.49877348,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,956,478.49877348,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,956,478.49877348,Power-only,AVAILABLE,,11721718390657.008,,,,,,275,11,,,,
cleanStatic,956,478.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.8107501204863544,,,,,,275,11,,,,
cleanStatic,956,478.49877348,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,957,478.99877372,A1,AVAILABLE,,-204.44561771789984,-5941.189713581438,-5887.6267090798965,450,51,102,275,11,,,,
cleanStatic,957,478.99877372,A2,AVAILABLE,,-423.47028094214977,,,,,,275,11,,,,
cleanStatic,957,478.99877372,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,957,478.99877372,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,957,478.99877372,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,957,478.99877372,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,957,478.99877372,Power-only,AVAILABLE,,11800781808322.385,,,,,,275,11,,,,
cleanStatic,957,479.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.7018234059285515,,,,,,275,11,,,,
cleanStatic,957,478.99877372,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,958,479.49877392,A1,AVAILABLE,,-218.15382617345665,-5951.720607618281,-5905.011707344518,450,51,102,275,11,,,,
cleanStatic,958,479.49877392,A2,AVAILABLE,,-458.7397132108864,,,,,,275,11,,,,
cleanStatic,958,479.49877392,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,958,479.49877392,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,958,479.49877392,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,958,479.49877392,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,958,479.49877392,Power-only,AVAILABLE,,11361267232346.266,,,,,,275,11,,,,
cleanStatic,958,479.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5563423382129894,,,,,,275,11,,,,
cleanStatic,958,479.49877392,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,959,479.99877416,A1,AVAILABLE,,-207.6762414071926,-5953.260047145263,-5901.312354488368,450,51,102,275,11,,,,
cleanStatic,959,479.99877416,A2,AVAILABLE,,-455.3641661367326,,,,,,275,11,,,,
cleanStatic,959,479.99877416,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,959,479.99877416,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,275,11,,,,
cleanStatic,959,479.99877416,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,275,11,,unavailable,False,False
cleanStatic,959,479.99877416,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,275,11,,,,
cleanStatic,959,479.99877416,Power-only,AVAILABLE,,11465296125777.02,,,,,,275,11,,,,
cleanStatic,959,480.08459512,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5905435487997284,,,,,,275,11,,,,
cleanStatic,959,479.99877416,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,275,11,,,,
cleanStatic,960,480.16138036,A1,AVAILABLE,,-57.83415619383193,-1893.7377749200543,-1880.4114399705743,144,17,34,90,11,,,,
cleanStatic,960,480.16138036,A2,AVAILABLE,,-120.75223114531089,,,,,,90,11,,,,
cleanStatic,960,480.16138036,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,90,11,,,,
cleanStatic,960,480.16138036,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,90,11,,,,
cleanStatic,960,480.16138036,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,90,11,,unavailable,False,False
cleanStatic,960,480.16138036,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,90,11,,,,
cleanStatic,960,480.16138036,Power-only,AVAILABLE,,11378323972989.768,,,,,,90,11,,,,
cleanStatic,960,480.16138036,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,90,11,,,,
cleanStatic,960,480.16138036,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,90,11,,,,
cleanDynamic,0,0.49980736,A1,AVAILABLE,,-3962.2374624543154,-91294.44041082147,-89945.0212451812,6786,755,1510,3631,9,,,,
cleanDynamic,0,0.49980736,A2,AVAILABLE,,-10115.964167431724,,,,,,3631,9,,,,
cleanDynamic,0,0.49980736,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,3631,9,,,,
cleanDynamic,0,0.49980736,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,3631,9,,,,
