scenario,method,operating_point,threshold,roc_auc,pr_auc,cmte_calibration_independent_clean_fpr,independent_clean_fpr,independent_clean_fpr_caveat,stable_pre_fpr,alarm_epoch_count,alarm_epoch_occupancy_per_min,false_alarm_events,false_alarms_per_min,sequence_any_alarm_fraction,first_crossing_epoch,first_crossing_censored,censored_run_length_epochs,censored_arl_epochs,detection,first_alarm_censored,first_alarm_availability_s,first_alarm_delay_s,persistent_detection,pre_summary,post_summary
DS3,Full,q99,3.606925652969479,0.9533644636015326,0.992243892969234,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.6666666666666666,80,80.0,1,1.0,1.0,1,False,1.0,1.0,True,False,122.12328116,22.123281160000005,0.9655172413793104,"{""median"": 13.77147431723176, ""n"": 120, ""q90"": 39.46585720367923, ""q99"": 44.062020029118706}","{""median"": 891.5975203276057, ""n"": 696, ""q90"": 1517.1560941650791, ""q99"": 1648.106090191772}"
DS3,Full,q995,3.606925652969479,0.9533644636015326,0.992243892969234,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.6666666666666666,80,80.0,1,1.0,1.0,1,False,1.0,1.0,True,False,122.12328116,22.123281160000005,0.9655172413793104,"{""median"": 13.77147431723176, ""n"": 120, ""q90"": 39.46585720367923, ""q99"": 44.062020029118706}","{""median"": 891.5975203276057, ""n"": 696, ""q90"": 1517.1560941650791, ""q99"": 1648.106090191772}"
DS3,Full,target1,3.606925652969479,0.9533644636015326,0.992243892969234,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.6666666666666666,80,80.0,1,1.0,1.0,1,False,1.0,1.0,True,False,122.12328116,22.123281160000005,0.9655172413793104,"{""median"": 13.77147431723176, ""n"": 120, ""q90"": 39.46585720367923, ""q99"": 44.062020029118706}","{""median"": 891.5975203276057, ""n"": 696, ""q90"": 1517.1560941650791, ""q99"": 1648.106090191772}"
DS4,A0,q99,0.35194873809814453,0.8353603603603604,0.695739580430737,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.058333333333333334,7,7.0,7,7.0,1.0,6,False,6.0,6.0,True,False,113.12581316,13.125813160000007,0.4864864864864865,"{""median"": 0.20627930015325546, ""n"": 120, ""q90"": 0.3185881465673447, ""q99"": 0.42951649278402343}","{""median"": 0.332956463098526, ""n"": 37, ""q90"": 2.258805322647094, ""q99"": 15.708864364624024}"
DS4,A0,q995,0.3682686388492584,0.8353603603603604,0.695739580430737,0.12734082397003746,0.12734082397003746,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.03333333333333333,4,4.0,4,4.0,1.0,6,False,6.0,6.0,True,False,113.12581316,13.125813160000007,0.40540540540540543,"{""median"": 0.20627930015325546, ""n"": 120, ""q90"": 0.3185881465673447, ""q99"": 0.42951649278402343}","{""median"": 0.332956463098526, ""n"": 37, ""q90"": 2.258805322647094, ""q99"": 15.708864364624024}"
DS4,A0,target1,0.35194873809814453,0.8353603603603604,0.695739580430737,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.058333333333333334,7,7.0,7,7.0,1.0,6,False,6.0,6.0,True,False,113.12581316,13.125813160000007,0.4864864864864865,"{""median"": 0.20627930015325546, ""n"": 120, ""q90"": 0.3185881465673447, ""q99"": 0.42951649278402343}","{""median"": 0.332956463098526, ""n"": 37, ""q90"": 2.258805322647094, ""q99"": 15.708864364624024}"
DS4,A1,q99,2.959124947792766,0.9849099099099099,0.959001373990604,0.00749063670411985,0.00749063670411985,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.016666666666666666,2,2.0,2,2.0,1.0,5,False,5.0,5.0,True,False,114.62581316,14.625813160000007,0.7567567567567568,"{""median"": 0.9371584393436487, ""n"": 120, ""q90"": 1.7170311965341118, ""q99"": 3.510692842862916}","{""median"": 7.054195375475356, ""n"": 37, ""q90"": 10.437800898908849, ""q99"": 12.903876434884106}"
DS4,A1,q995,3.6266467613498405,0.9849099099099099,0.959001373990604,0.003745318352059925,0.003745318352059925,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.016666666666666666,2,2.0,2,2.0,1.0,5,False,5.0,5.0,True,False,114.62581316,14.625813160000007,0.7567567567567568,"{""median"": 0.9371584393436487, ""n"": 120, ""q90"": 1.7170311965341118, ""q99"": 3.510692842862916}","{""median"": 7.054195375475356, ""n"": 37, ""q90"": 10.437800898908849, ""q99"": 12.903876434884106}"
DS4,A1,target1,2.959124947792766,0.9849099099099099,0.959001373990604,0.00749063670411985,0.00749063670411985,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.016666666666666666,2,2.0,2,2.0,1.0,5,False,5.0,5.0,True,False,114.62581316,14.625813160000007,0.7567567567567568,"{""median"": 0.9371584393436487, ""n"": 120, ""q90"": 1.7170311965341118, ""q99"": 3.510692842862916}","{""median"": 7.054195375475356, ""n"": 37, ""q90"": 10.437800898908849, ""q99"": 12.903876434884106}"
DS4,A2,q99,1.619448445563424,0.9720720720720721,0.9703418623365547,0.033707865168539325,0.033707865168539325,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,114.62581316,14.625813160000007,0.7567567567567568,"{""median"": 1.0356840672115097, ""n"": 120, ""q90"": 1.2709202070962178, ""q99"": 1.4032170508650204}","{""median"": 2.627463676732371, ""n"": 37, ""q90"": 3.2079806805773696, ""q99"": 3.636807868151958}"
DS4,A2,q995,2.653551098051885,0.9720720720720721,0.9703418623365547,0.0,0.0,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,114.62581316,14.625813160000007,0.4594594594594595,"{""median"": 1.0356840672115097, ""n"": 120, ""q90"": 1.2709202070962178, ""q99"": 1.4032170508650204}","{""median"": 2.627463676732371, ""n"": 37, ""q90"": 3.2079806805773696, ""q99"": 3.636807868151958}"
DS4,A2,target1,1.619448445563424,0.9720720720720721,0.9703418623365547,0.033707865168539325,0.033707865168539325,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,114.62581316,14.625813160000007,0.7567567567567568,"{""median"": 1.0356840672115097, ""n"": 120, ""q90"": 1.2709202070962178, ""q99"": 1.4032170508650204}","{""median"": 2.627463676732371, ""n"": 37, ""q90"": 3.2079806805773696, ""q99"": 3.636807868151958}"
DS4,A3,q99,0.15721452988006848,1.0,0.9999999999999998,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,1.0,120,120.0,1,1.0,1.0,1,False,1.0,1.0,True,False,110.12581316,10.125813160000007,1.0,"{""median"": 1.0318494334647594, ""n"": 120, ""q90"": 1.1237420172312045, ""q99"": 1.1501820194379169}","{""median"": 7.013269346596836, ""n"": 37, ""q90"": 8.255807540359145, ""q99"": 8.555399354459887}"
DS4,A3,q995,0.15979958369650618,1.0,0.9999999999999998,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,1.0,120,120.0,1,1.0,1.0,1,False,1.0,1.0,True,False,110.12581316,10.125813160000007,1.0,"{""median"": 1.0318494334647594, ""n"": 120, ""q90"": 1.1237420172312045, ""q99"": 1.1501820194379169}","{""median"": 7.013269346596836, ""n"": 37, ""q90"": 8.255807540359145, ""q99"": 8.555399354459887}"
DS4,A3,target1,0.15721452988006848,1.0,0.9999999999999998,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,1.0,120,120.0,1,1.0,1.0,1,False,1.0,1.0,True,False,110.12581316,10.125813160000007,1.0,"{""median"": 1.0318494334647594, ""n"": 120, ""q90"": 1.1237420172312045, ""q99"": 1.1501820194379169}","{""median"": 7.013269346596836, ""n"": 37, ""q90"": 8.255807540359145, ""q99"": 8.555399354459887}"
DS4,A4,q99,2.067049237638354,0.9662162162162162,0.9529582154369773,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,114.62581316,14.625813160000007,0.4864864864864865,"{""median"": 0.8643294561652326, ""n"": 120, ""q90"": 1.0525745228605858, ""q99"": 1.3699182751145247}","{""median"": 2.0661542273138167, ""n"": 37, ""q90"": 4.912565822084439, ""q99"": 6.4165637247521286}"
DS4,A4,q995,2.5606663272854315,0.9662162162162162,0.9529582154369773,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,114.62581316,14.625813160000007,0.32432432432432434,"{""median"": 0.8643294561652326, ""n"": 120, ""q90"": 1.0525745228605858, ""q99"": 1.3699182751145247}","{""median"": 2.0661542273138167, ""n"": 37, ""q90"": 4.912565822084439, ""q99"": 6.4165637247521286}"
DS4,A4,target1,2.067049237638354,0.9662162162162162,0.9529582154369773,0.13108614232209737,0.13108614232209737,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.0,0,0.0,0,0.0,0.0,120,True,120.0,120.0,True,False,114.62581316,14.625813160000007,0.4864864864864865,"{""median"": 0.8643294561652326, ""n"": 120, ""q90"": 1.0525745228605858, ""q99"": 1.3699182751145247}","{""median"": 2.0661542273138167, ""n"": 37, ""q90"": 4.912565822084439, ""q99"": 6.4165637247521286}"
DS4,Full,q99,3.606925652969479,0.6731981981981983,0.6891984245667867,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.9,108,108.0,1,1.0,1.0,1,False,1.0,1.0,True,False,114.62581316,14.625813160000007,0.7567567567567568,"{""median"": 11.199512037841938, ""n"": 120, ""q90"": 14.473710625299452, ""q99"": 15.463538233971356}","{""median"": 19.517632750944514, ""n"": 37, ""q90"": 30.569170013462927, ""q99"": 32.97853370043682}"
DS4,Full,q995,3.606925652969479,0.6731981981981983,0.6891984245667867,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.9,108,108.0,1,1.0,1.0,1,False,1.0,1.0,True,False,114.62581316,14.625813160000007,0.7567567567567568,"{""median"": 11.199512037841938, ""n"": 120, ""q90"": 14.473710625299452, ""q99"": 15.463538233971356}","{""median"": 19.517632750944514, ""n"": 37, ""q90"": 30.569170013462927, ""q99"": 32.97853370043682}"
DS4,Full,target1,3.606925652969479,0.6731981981981983,0.6891984245667867,0.9887640449438202,0.9887640449438202,CMTE calibration independent; frozen B0 was trained across cleanStatic with PRN holdout,0.9,108,108.0,1,1.0,1.0,1,False,1.0,1.0,True,False,114.62581316,14.625813160000007,0.7567567567567568,"{""median"": 11.199512037841938, ""n"": 120, ""q90"": 14.473710625299452, ""q99"": 15.463538233971356}","{""median"": 19.517632750944514, ""n"": 37, ""q90"": 30.569170013462927, ""q99"": 32.97853370043682}"
