scenario,threshold,comparison,held_out_clean_fpr,stable_pre_fpr,roc_auc,pr_auc,post_detection,persistent_detection,first_sustained_3_delay_s,q99,q995,count,alarms,exact_binomial_ci_low,exact_binomial_ci_high,held_out_clean_exact_binomial_ci_low,held_out_clean_exact_binomial_ci_high,held_out_clean_count,stable_pre_exact_binomial_ci_low,stable_pre_exact_binomial_ci_high,stable_pre_count,post_exact_binomial_ci_low,post_exact_binomial_ci_high,post_count,persistent_exact_binomial_ci_low,persistent_exact_binomial_ci_high,persistent_count,model,operating_point,calibration_q99,calibration_q995,calibration_count,model_seed,policy_seed,seed_count,held_out_clean_fpr_mean,held_out_clean_fpr_std,stable_pre_fpr_mean,stable_pre_fpr_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,post_detection_mean,post_detection_std,persistent_detection_mean,persistent_detection_std
DS1,1.1375883728476457,strict_greater,,0.11,0.9604426002766252,0.9948019315048403,0.9266943291839558,0.995334370139969,26.5,1.1471293922436334,1.1471293922436334,723,670,0.9052082908627626,0.9446100061364695,,,0,0.05620702028548746,0.18830113219644257,100,0.9052082908627626,0.9446100061364695,723,0.9864260782422495,0.999036799532933,643,seed::complex random K5 policy23::model202::policy23,q995,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
DS2,1.1360561195517305,strict_greater,,0.13,0.15948179271708685,0.7564753214997344,0.014005602240896359,0.0031545741324921135,,1.1438674639926938,1.1438674639926938,714,10,0.006736117812142847,0.025605568029397518,,,0,0.07107304618542953,0.21204067708744978,100,0.006736117812142847,0.025605568029397518,714,0.0003822621363728382,0.011348549122105436,634,seed::complex random K5 policy23::model202::policy23,q99,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
DS2,1.1375883728476457,strict_greater,,0.09,0.15948179271708685,0.7564753214997344,0.011204481792717087,0.0031545741324921135,,1.1438674639926938,1.1438674639926938,714,8,0.0048493676747284765,0.02195740154254409,,,0,0.041983595628392247,0.1639822550296352,100,0.0048493676747284765,0.02195740154254409,714,0.0003822621363728382,0.011348549122105436,634,seed::complex random K5 policy23::model202::policy23,q995,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
DS3,1.1360561195517305,strict_greater,,0.07,0.12308659217877095,0.7675510147209919,0.027932960893854747,0.02358490566037736,,1.1409878510510003,1.1409878510510003,716,20,0.01714385954121963,0.04281166798084494,,,0,0.028605288907438704,0.13891972845585732,100,0.01714385954121963,0.04281166798084494,716,0.01325899066568496,0.038601719698486726,636,seed::complex random K5 policy23::model202::policy23,q99,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
DS3,1.1375883728476457,strict_greater,,0.04,0.12308659217877095,0.7675510147209919,0.025139664804469275,0.0220125786163522,,1.1409878510510003,1.1409878510510003,716,18,0.014965875857657752,0.039441324390239035,,,0,0.011004493986188198,0.09925715671265992,100,0.014965875857657752,0.039441324390239035,716,0.012085498580899632,0.03665778246702782,636,seed::complex random K5 policy23::model202::policy23,q995,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
DS7,1.1360561195517305,strict_greater,,1.0,0.1981048805815161,0.6384884831321086,1.0,1.0,0.0,1.1987158926060473,1.19902014691072,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy23::model202::policy23,q99,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
DS7,1.1375883728476457,strict_greater,,1.0,0.1981048805815161,0.6384884831321086,1.0,1.0,0.0,1.1987158926060473,1.19902014691072,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy23::model202::policy23,q995,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
DS8,1.1360561195517305,strict_greater,,1.0,0.4270717592592593,0.8840755871351172,1.0,1.0,0.0,1.1989357356421377,1.1990192717185157,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy23::model202::policy23,q99,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
DS8,1.1375883728476457,strict_greater,,1.0,0.4270717592592593,0.8840755871351172,1.0,1.0,0.0,1.1989357356421377,1.1990192717185157,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy23::model202::policy23,q995,1.1360561195517305,1.1375883728476457,125,202,23,,,,,,,,,,,,,
cleanStatic,0.6513183175108264,strict_greater,0.009345794392523364,,,,,,,0.6474323887126328,0.6804987133133411,107,1,0.0002365870367625985,0.05097254256944198,0.0002365870367625985,0.05097254256944198,107,,,0,,,0,,,0,seed::complex random K5 policy23::model303::policy23,q99,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
cleanStatic,0.666697874729303,strict_greater,0.009345794392523364,,,,,,,0.6474323887126328,0.6804987133133411,107,1,0.0002365870367625985,0.05097254256944198,0.0002365870367625985,0.05097254256944198,107,,,0,,,0,,,0,seed::complex random K5 policy23::model303::policy23,q995,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS1,0.6513183175108264,strict_greater,,0.01,0.922448132780083,0.9867684053875946,0.36376210235131395,0.39035769828926903,39.5,0.6799761442880434,0.6799761442880434,723,263,0.3286209052900058,0.4000200641744718,,,0,0.00025314603297742064,0.054459385392080645,100,0.3286209052900058,0.4000200641744718,723,0.3524522057652363,0.4292746655978329,643,seed::complex random K5 policy23::model303::policy23,q99,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS1,0.666697874729303,strict_greater,,0.01,0.922448132780083,0.9867684053875946,0.1991701244813278,0.2115085536547434,45.0,0.6799761442880434,0.6799761442880434,723,144,0.17064319665853797,0.2301755191608728,,,0,0.00025314603297742064,0.054459385392080645,100,0.17064319665853797,0.2301755191608728,723,0.1805504023231439,0.24514150081831854,643,seed::complex random K5 policy23::model303::policy23,q995,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS2,0.6513183175108264,strict_greater,,0.02,0.7563165266106443,0.9552120350090161,0.17787114845938376,0.15457413249211358,16.0,0.6806941140106855,0.6806941140106855,714,127,0.15049958995355267,0.2079340911075315,,,0,0.0024313368239425423,0.07038393247107011,100,0.15049958995355267,0.2079340911075315,714,0.12730834354215403,0.18510163057021364,634,seed::complex random K5 policy23::model303::policy23,q99,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS2,0.666697874729303,strict_greater,,0.02,0.7563165266106443,0.9552120350090161,0.10784313725490197,0.08675078864353312,31.0,0.6806941140106855,0.6806941140106855,714,77,0.086049527348238,0.13293679595894603,,,0,0.0024313368239425423,0.07038393247107011,100,0.086049527348238,0.13293679595894603,714,0.06601992725921912,0.11142188362960026,634,seed::complex random K5 policy23::model303::policy23,q995,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS3,0.6513183175108264,strict_greater,,0.07,0.5686731843575419,0.9142219375926693,0.21787709497206703,0.20125786163522014,20.5,0.6943373794193634,0.6943373794193634,716,156,0.18815570177684773,0.24994357537891382,,,0,0.028605288907438704,0.13891972845585732,100,0.18815570177684773,0.24994357537891382,716,0.17075794889311582,0.23456009963808958,636,seed::complex random K5 policy23::model303::policy23,q99,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS3,0.666697874729303,strict_greater,,0.05,0.5686731843575419,0.9142219375926693,0.19134078212290503,0.1792452830188679,21.0,0.6943373794193634,0.6943373794193634,716,137,0.16315025695249724,0.22210063077342995,,,0,0.016431879182052155,0.11283491110546275,100,0.16315025695249724,0.22210063077342995,716,0.15019552501873648,0.21130812476260516,636,seed::complex random K5 policy23::model303::policy23,q995,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS7,0.6513183175108264,strict_greater,,1.0,0.36780893042575286,0.7505982724034953,1.0,1.0,0.0,1.2290331824766125,1.2298327015691202,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy23::model303::policy23,q99,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS7,0.666697874729303,strict_greater,,1.0,0.36780893042575286,0.7505982724034953,1.0,1.0,0.0,1.2290331824766125,1.2298327015691202,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy23::model303::policy23,q995,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS8,0.6513183175108264,strict_greater,,1.0,0.5258564814814815,0.9105328596615515,1.0,1.0,0.0,1.229515342373226,1.2299145877402666,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy23::model303::policy23,q99,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
DS8,0.666697874729303,strict_greater,,1.0,0.5258564814814815,0.9105328596615515,1.0,1.0,0.0,1.229515342373226,1.2299145877402666,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy23::model303::policy23,q995,0.6513183175108264,0.666697874729303,125,303,23,,,,,,,,,,,,,
cleanStatic,0.1072878482607258,strict_greater,0.0,,,,,,,0.059518943399751945,0.08400260961098936,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K5 policy37::model101::policy37,q99,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
cleanStatic,0.11153287469383714,strict_greater,0.0,,,,,,,0.059518943399751945,0.08400260961098936,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K5 policy37::model101::policy37,q995,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS1,0.1072878482607258,strict_greater,,0.33,0.9772199170124481,0.9970257801828961,0.9737206085753803,1.0,0.0,0.29011980296815504,0.29011980296815504,723,704,0.9592647094401058,0.9841055836153099,,,0,0.2391985346226018,0.43117275077756323,100,0.9592647094401058,0.9841055836153099,723,0.9942794430126666,1.0,643,seed::complex random K5 policy37::model101::policy37,q99,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS1,0.11153287469383714,strict_greater,,0.3,0.9772199170124481,0.9970257801828961,0.9695712309820194,1.0,0.0,0.29011980296815504,0.29011980296815504,723,701,0.9542914807570719,0.9808342444861822,,,0,0.21240642048953662,0.3998146761798041,100,0.9542914807570719,0.9808342444861822,723,0.9942794430126666,1.0,643,seed::complex random K5 policy37::model101::policy37,q995,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS2,0.1072878482607258,strict_greater,,0.35,0.7722689075630252,0.955355330189409,0.7703081232492998,0.7476340694006309,0.0,0.210401217639268,0.210401217639268,714,550,0.7376718908295452,0.800692317274164,,,0,0.25729377853145113,0.4518493618239694,100,0.7376718908295452,0.800692317274164,714,0.7119285181487711,0.7810149232514562,634,seed::complex random K5 policy37::model101::policy37,q99,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS2,0.11153287469383714,strict_greater,,0.32,0.7722689075630252,0.955355330189409,0.7352941176470589,0.7097791798107256,0.0,0.210401217639268,0.210401217639268,714,525,0.7013040556428162,0.7673264505221886,,,0,0.23021991676157702,0.4207668616316226,100,0.7013040556428162,0.7673264505221886,714,0.6727415240941232,0.7448499721711062,634,seed::complex random K5 policy37::model101::policy37,q995,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS3,0.1072878482607258,strict_greater,,0.36,0.48860335195530724,0.9107749183524854,0.43435754189944137,0.3757861635220126,0.0,0.19609601157103002,0.19609601157103002,716,311,0.39768760925604435,0.47157047269768876,,,0,0.2664084227332345,0.46212189332742326,100,0.39768760925604435,0.47157047269768876,716,0.33801142438557535,0.4147197703875238,636,seed::complex random K5 policy37::model101::policy37,q99,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS3,0.11153287469383714,strict_greater,,0.33,0.48860335195530724,0.9107749183524854,0.420391061452514,0.36477987421383645,1.0,0.19609601157103002,0.19609601157103002,716,301,0.3839286010653802,0.4575121179751698,,,0,0.2391985346226018,0.43117275077756323,100,0.3839286010653802,0.4575121179751698,716,0.3272854571063316,0.4035360470278059,636,seed::complex random K5 policy37::model101::policy37,q995,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS7,0.1072878482607258,strict_greater,,1.0,0.15885254413291797,0.5634170113024847,1.0,1.0,0.0,2.058787154106292,2.060298830389057,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy37::model101::policy37,q99,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS7,0.11153287469383714,strict_greater,,1.0,0.15885254413291797,0.5634170113024847,1.0,1.0,0.0,2.058787154106292,2.060298830389057,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy37::model101::policy37,q995,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS8,0.1072878482607258,strict_greater,,1.0,0.12516203703703704,0.7203036849948251,1.0,1.0,0.0,2.0516552943297834,2.053171467356064,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy37::model101::policy37,q99,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
DS8,0.11153287469383714,strict_greater,,1.0,0.12516203703703704,0.7203036849948251,1.0,1.0,0.0,2.0516552943297834,2.053171467356064,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy37::model101::policy37,q995,0.1072878482607258,0.11153287469383714,125,101,37,,,,,,,,,,,,,
cleanStatic,1.1322081019464219,strict_greater,0.0,,,,,,,1.1302495146493952,1.1302757152448155,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K5 policy37::model202::policy37,q99,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
cleanStatic,1.1326781812202207,strict_greater,0.0,,,,,,,1.1302495146493952,1.1302757152448155,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K5 policy37::model202::policy37,q995,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS1,1.1322081019464219,strict_greater,,0.22,0.969253112033195,0.9959751566608693,0.946058091286307,1.0,14.0,1.1393701083505041,1.1393701083505041,723,684,0.9269943375089208,0.961364425425458,,,0,0.14330357674981445,0.3139196537863178,100,0.9269943375089208,0.961364425425458,723,0.9942794430126666,1.0,643,seed::complex random K5 policy37::model202::policy37,q99,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS1,1.1326781812202207,strict_greater,,0.2,0.969253112033195,0.9959751566608693,0.9446749654218534,1.0,14.0,1.1393701083505041,1.1393701083505041,723,683,0.9254219204506092,0.9601844518426617,,,0,0.12665555210195584,0.2918426890886281,100,0.9254219204506092,0.9601844518426617,723,0.9942794430126666,1.0,643,seed::complex random K5 policy37::model202::policy37,q995,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS2,1.1322081019464219,strict_greater,,0.32,0.15599439775910365,0.7530933935325296,0.037815126050420166,0.025236593059936908,5.5,1.150871378969061,1.150871378969061,714,27,0.025065623751325018,0.054544189268276075,,,0,0.23021991676157702,0.4207668616316226,100,0.025065623751325018,0.054544189268276075,714,0.014492148620844924,0.04065977078858393,634,seed::complex random K5 policy37::model202::policy37,q99,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS2,1.1326781812202207,strict_greater,,0.3,0.15599439775910365,0.7530933935325296,0.03361344537815126,0.02365930599369085,5.5,1.150871378969061,1.150871378969061,714,24,0.021653174450648585,0.04960297077963905,,,0,0.21240642048953662,0.3998146761798041,100,0.021653174450648585,0.04960297077963905,714,0.013301004607771946,0.03872254824530483,634,seed::complex random K5 policy37::model202::policy37,q995,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS3,1.1322081019464219,strict_greater,,0.19,0.1426536312849162,0.776026206220116,0.06005586592178771,0.05188679245283019,54.0,1.1479444968853931,1.1479444968853931,716,43,0.0437999997710954,0.08004550042152586,,,0,0.1184431961325436,0.28069795797361247,100,0.0437999997710954,0.08004550042152586,716,0.03598209065278039,0.07209967889259315,636,seed::complex random K5 policy37::model202::policy37,q99,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS3,1.1326781812202207,strict_greater,,0.19,0.1426536312849162,0.776026206220116,0.05865921787709497,0.05188679245283019,54.0,1.1479444968853931,1.1479444968853931,716,42,0.04259978509332349,0.07846625557216975,,,0,0.1184431961325436,0.28069795797361247,100,0.04259978509332349,0.07846625557216975,716,0.03598209065278039,0.07209967889259315,636,seed::complex random K5 policy37::model202::policy37,q995,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS7,1.1322081019464219,strict_greater,,1.0,0.192601246105919,0.6328765693062482,1.0,1.0,0.0,1.1987158926060473,1.19902014691072,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy37::model202::policy37,q99,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS7,1.1326781812202207,strict_greater,,1.0,0.192601246105919,0.6328765693062482,1.0,1.0,0.0,1.1987158926060473,1.19902014691072,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy37::model202::policy37,q995,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS8,1.1322081019464219,strict_greater,,1.0,0.42574074074074075,0.883804458817346,1.0,1.0,0.0,1.1989357356421377,1.1990192717185157,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy37::model202::policy37,q99,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
DS8,1.1326781812202207,strict_greater,,1.0,0.42574074074074075,0.883804458817346,1.0,1.0,0.0,1.1989357356421377,1.1990192717185157,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy37::model202::policy37,q995,1.1322081019464219,1.1326781812202207,125,202,37,,,,,,,,,,,,,
cleanStatic,0.6467647239368615,strict_greater,0.04672897196261682,,,,,,,0.6660546349666994,0.6772718374425883,107,5,0.015344610546313461,0.10568611977819564,0.015344610546313461,0.10568611977819564,107,,,0,,,0,,,0,seed::complex random K5 policy37::model303::policy37,q99,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
cleanStatic,0.6936406513028163,strict_greater,0.0,,,,,,,0.6660546349666994,0.6772718374425883,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K5 policy37::model303::policy37,q995,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS1,0.6467647239368615,strict_greater,,0.03,0.9369156293222684,0.9884085169706189,0.42047026279391425,0.45412130637636083,39.0,0.6780051904557776,0.6780051904557776,723,304,0.3841846221916957,0.4574074093329753,,,0,0.006229971538306395,0.08517605297428002,100,0.3841846221916957,0.4574074093329753,723,0.4151470450881017,0.4935185868976244,643,seed::complex random K5 policy37::model303::policy37,q99,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS1,0.6936406513028163,strict_greater,,0.0,0.9369156293222684,0.9884085169706189,0.058091286307053944,0.06531881804043546,271.5,0.6780051904557776,0.6780051904557776,723,42,0.042184173796979973,0.07771451449080766,,,0,0.0,0.03621669264517641,100,0.042184173796979973,0.07771451449080766,723,0.047477996073917436,0.08726950260993396,643,seed::complex random K5 policy37::model303::policy37,q995,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS2,0.6467647239368615,strict_greater,,0.02,0.7458823529411764,0.955463849555293,0.21988795518207283,0.19242902208201892,15.5,0.6727740253279195,0.6727740253279195,714,157,0.19001741179153445,0.25209325135602334,,,0,0.0024313368239425423,0.07038393247107011,100,0.19001741179153445,0.25209325135602334,714,0.1624461881032761,0.22530777465357482,634,seed::complex random K5 policy37::model303::policy37,q99,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS2,0.6936406513028163,strict_greater,,0.0,0.7458823529411764,0.955463849555293,0.05042016806722689,0.03943217665615142,16.0,0.6727740253279195,0.6727740253279195,714,36,0.03556005769095184,0.0691224126570131,,,0,0.0,0.03621669264517641,100,0.03556005769095184,0.0691224126570131,714,0.02567814063817776,0.05766143446417529,634,seed::complex random K5 policy37::model303::policy37,q995,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS3,0.6467647239368615,strict_greater,,0.05,0.5326536312849162,0.9077164068817067,0.22346368715083798,0.19811320754716982,20.5,0.6971232682905648,0.6971232682905648,716,160,0.19344421470818937,0.2557812098627929,,,0,0.016431879182052155,0.11283491110546275,100,0.19344421470818937,0.2557812098627929,716,0.16781107881072618,0.23124768586051503,636,seed::complex random K5 policy37::model303::policy37,q99,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS3,0.6936406513028163,strict_greater,,0.01,0.5326536312849162,0.9077164068817067,0.15223463687150837,0.13679245283018868,22.5,0.6971232682905648,0.6971232682905648,716,109,0.12669891310410555,0.18067349604131888,,,0,0.00025314603297742064,0.054459385392080645,100,0.12669891310410555,0.18067349604131888,716,0.11103675155251211,0.16597294969148543,636,seed::complex random K5 policy37::model303::policy37,q995,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS7,0.6467647239368615,strict_greater,,1.0,0.36780893042575286,0.7505982724034953,1.0,1.0,0.0,1.2290331824766125,1.2298327015691202,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy37::model303::policy37,q99,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS7,0.6936406513028163,strict_greater,,1.0,0.36780893042575286,0.7505982724034953,1.0,1.0,0.0,1.2290331824766125,1.2298327015691202,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K5 policy37::model303::policy37,q995,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS8,0.6467647239368615,strict_greater,,1.0,0.5258564814814815,0.9105328596615515,1.0,1.0,0.0,1.229515342373226,1.2299145877402666,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy37::model303::policy37,q99,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
DS8,0.6936406513028163,strict_greater,,1.0,0.5258564814814815,0.9105328596615515,1.0,1.0,0.0,1.229515342373226,1.2299145877402666,720,720,0.9948896587652258,1.0,,,0,0.9697270274225799,1.0,120,0.9948896587652258,1.0,720,0.9942527051066671,1.0,640,seed::complex random K5 policy37::model303::policy37,q995,0.6467647239368615,0.6936406513028163,125,303,37,,,,,,,,,,,,,
cleanStatic,0.1261387866599791,strict_greater,0.0,,,,,,,0.08512352156466095,0.08981224831127119,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K7 policy11::model101::policy11,q99,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
cleanStatic,0.12941531801385564,strict_greater,0.0,,,,,,,0.08512352156466095,0.08981224831127119,107,0,0.0,0.033887999474011485,0.0,0.033887999474011485,107,,,0,,,0,,,0,seed::complex random K7 policy11::model101::policy11,q995,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
DS1,0.1261387866599791,strict_greater,,0.54,0.9755186721991701,0.996824178098942,0.975103734439834,1.0,0.0,0.3220880676253929,0.3220880676253929,723,705,0.9609377564805703,0.9851796658563992,,,0,0.4374115798664712,0.640156647020588,100,0.9609377564805703,0.9851796658563992,723,0.9942794430126666,1.0,643,seed::complex random K7 policy11::model101::policy11,q99,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
DS1,0.12941531801385564,strict_greater,,0.49,0.9755186721991701,0.996824178098942,0.975103734439834,1.0,0.0,0.3220880676253929,0.3220880676253929,723,705,0.9609377564805703,0.9851796658563992,,,0,0.38864416516163774,0.5919636708445463,100,0.9609377564805703,0.9851796658563992,723,0.9942794430126666,1.0,643,seed::complex random K7 policy11::model101::policy11,q995,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
DS2,0.1261387866599791,strict_greater,,0.49,0.6128571428571429,0.9216972119971183,0.6358543417366946,0.5993690851735016,0.0,0.2663607233962777,0.2663607233962777,714,454,0.5993550347364689,0.6712258492077645,,,0,0.38864416516163774,0.5919636708445463,100,0.5993550347364689,0.6712258492077645,714,0.5600465864693827,0.6377618364570243,634,seed::complex random K7 policy11::model101::policy11,q99,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
DS2,0.12941531801385564,strict_greater,,0.48,0.6128571428571429,0.9216972119971183,0.6092436974789915,0.5709779179810726,0.0,0.2663607233962777,0.2663607233962777,714,435,0.5723631083815106,0.6452177092764886,,,0,0.37900548017795854,0.5822102345936933,100,0.5723631083815106,0.6452177092764886,714,0.5314076369107115,0.6098842651600109,634,seed::complex random K7 policy11::model101::policy11,q995,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
DS3,0.1261387866599791,strict_greater,,0.51,0.46472067039106146,0.9066333591515419,0.43156424581005587,0.3742138364779874,0.0,0.23161014893068255,0.23161014893068255,716,309,0.39493345699914545,0.4687611495746364,,,0,0.40803632915545374,0.6113558348383622,100,0.39493345699914545,0.4687611495746364,716,0.3364778699334347,0.4131233658189438,636,seed::complex random K7 policy11::model101::policy11,q99,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
DS3,0.12941531801385564,strict_greater,,0.5,0.46472067039106146,0.9066333591515419,0.4231843575418994,0.36477987421383645,0.0,0.23161014893068255,0.23161014893068255,716,303,0.3866780461845004,0.46032614251971743,,,0,0.39832112950330095,0.601678870496699,100,0.3866780461845004,0.46032614251971743,716,0.3272854571063316,0.4035360470278059,636,seed::complex random K7 policy11::model101::policy11,q995,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
DS7,0.1261387866599791,strict_greater,,1.0,0.18958982346832814,0.5863477840466865,1.0,1.0,0.0,2.0719489015294443,2.0748228191679132,321,321,0.98857394263048,1.0,,,0,0.9697270274225799,1.0,120,0.98857394263048,1.0,321,0.9848099961256375,1.0,241,seed::complex random K7 policy11::model101::policy11,q99,0.1261387866599791,0.12941531801385564,125,101,11,,,,,,,,,,,,,
