scenario,metric,ci_low,ci_high,reps,block_seconds,phase_aware,model,operating_point
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model101::policy11,q995
DS8,roc_auc,0.053567997685185186,0.17892708333333332,100,10,True,seed::complex random K7 policy11::model101::policy11,q995
DS8,pr_auc,0.6890541237762844,0.7567976993062756,100,10,True,seed::complex random K7 policy11::model101::policy11,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy11::model202::policy11,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy11::model202::policy11,q995
DS1,post_detection,0.8957861189801699,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS1,roc_auc,0.9092296205048409,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS1,pr_auc,0.9875067134337336,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS1,post_detection,0.8957861189801699,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS1,roc_auc,0.9092296205048409,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS1,pr_auc,0.9875067134337336,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS2,post_detection,0.02661064425770308,0.09573808336894077,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS2,roc_auc,0.04620273109243697,0.18804631937520766,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS2,pr_auc,0.7171374170311898,0.7754304487103948,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS2,post_detection,0.025210084033613446,0.09233549351944162,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS2,roc_auc,0.04620273109243697,0.18804631937520766,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS2,pr_auc,0.7171374170311898,0.7754304487103948,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS3,post_detection,0.06909916201117318,0.19322625698324006,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS3,roc_auc,0.06601152234636871,0.23924540989266205,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS3,pr_auc,0.7429802545011879,0.8311406872856143,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS3,post_detection,0.06630586592178771,0.19322625698324006,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS3,roc_auc,0.06601152234636871,0.23924540989266205,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS3,pr_auc,0.7429802545011879,0.8311406872856143,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS7,roc_auc,0.0670276320720981,0.38088957664392264,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS7,pr_auc,0.5406840876570107,0.7466479299119445,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS7,roc_auc,0.0670276320720981,0.38088957664392264,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS7,pr_auc,0.5406840876570107,0.7466479299119445,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS8,roc_auc,0.2894010416666667,0.5462112268518517,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS8,pr_auc,0.8385329734611697,0.9154021468455622,100,10,True,seed::complex random K7 policy11::model202::policy11,q99
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS8,roc_auc,0.2894010416666667,0.5462112268518517,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
DS8,pr_auc,0.8385329734611697,0.9154021468455622,100,10,True,seed::complex random K7 policy11::model202::policy11,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy11::model303::policy11,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy11::model303::policy11,q995
DS1,post_detection,0.035961272475795295,0.08312586445366524,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS1,roc_auc,0.7126701244813278,0.8594221991701243,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS1,pr_auc,0.9380455591805309,0.9741839979548852,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS1,post_detection,0.02140387275242047,0.056051175656984774,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS1,roc_auc,0.7126701244813278,0.8594221991701243,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS1,pr_auc,0.9380455591805309,0.9741839979548852,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS2,post_detection,0.055301357831268105,0.15548859374258175,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS2,roc_auc,0.6164369065422779,0.797750350140056,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS2,pr_auc,0.9285852693480426,0.9664273610141781,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS2,post_detection,0.03724143503555269,0.12875955466932534,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS2,roc_auc,0.6164369065422779,0.797750350140056,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS2,pr_auc,0.9285852693480426,0.9664273610141781,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS3,post_detection,0.11095427154604232,0.2779329608938548,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS3,roc_auc,0.23742877094972067,0.5366664325842696,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS3,pr_auc,0.8343892072170633,0.921010079128617,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS3,post_detection,0.09313162614271203,0.2538058659217876,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS3,roc_auc,0.23742877094972067,0.5366664325842696,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS3,pr_auc,0.8343892072170633,0.921010079128617,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS7,roc_auc,0.16226246105919,0.5579367860851504,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS7,pr_auc,0.600195041829491,0.843762214287308,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS7,roc_auc,0.16226246105919,0.5579367860851504,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS7,pr_auc,0.600195041829491,0.843762214287308,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS8,roc_auc,0.37706221064814816,0.6588952546296294,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS8,pr_auc,0.867263176612366,0.941084796221231,100,10,True,seed::complex random K7 policy11::model303::policy11,q99
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS8,roc_auc,0.37706221064814816,0.6588952546296294,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
DS8,pr_auc,0.867263176612366,0.941084796221231,100,10,True,seed::complex random K7 policy11::model303::policy11,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy23::model101::policy23,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy23::model101::policy23,q995
DS1,post_detection,0.9376901798063624,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS1,roc_auc,0.9347631180843706,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS1,pr_auc,0.9910200335002193,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS1,post_detection,0.9328838174273859,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS1,roc_auc,0.9347631180843706,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS1,pr_auc,0.9910200335002193,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS2,post_detection,0.5137254901960784,0.6899509803921567,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS2,roc_auc,0.4965801820728291,0.739299019607843,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS2,pr_auc,0.8880368100507902,0.9498547798908172,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS2,post_detection,0.489250700280112,0.6730042016806723,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS2,roc_auc,0.4965801820728291,0.739299019607843,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS2,pr_auc,0.8880368100507902,0.9498547798908172,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS3,post_detection,0.3223812849162011,0.5986641100905847,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS3,roc_auc,0.312320530726257,0.6197430167597765,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS3,pr_auc,0.8643988513471734,0.9410463291722941,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS3,post_detection,0.3223812849162011,0.5986641100905847,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS3,roc_auc,0.312320530726257,0.6197430167597765,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS3,pr_auc,0.8643988513471734,0.9410463291722941,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS7,roc_auc,0.08969929346968579,0.28740913811007257,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS7,pr_auc,0.5288366840578174,0.6535139146716361,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS7,roc_auc,0.08969929346968579,0.28740913811007257,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS7,pr_auc,0.5288366840578174,0.6535139146716361,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS8,roc_auc,0.07700260416666667,0.18679340277777778,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS8,pr_auc,0.6952144926837198,0.7595019192283929,100,10,True,seed::complex random K7 policy23::model101::policy23,q99
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS8,roc_auc,0.07700260416666667,0.18679340277777778,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
DS8,pr_auc,0.6952144926837198,0.7595019192283929,100,10,True,seed::complex random K7 policy23::model101::policy23,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy23::model202::policy23,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy23::model202::policy23,q995
DS1,post_detection,0.897610287635325,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS1,roc_auc,0.9144709651625174,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS1,pr_auc,0.9881824606230932,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS1,post_detection,0.8870915272765743,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS1,roc_auc,0.9144709651625174,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS1,pr_auc,0.9881824606230932,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS2,post_detection,0.013270308123249301,0.07356442577030811,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS2,roc_auc,0.048187324929971985,0.2175577731092436,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS2,pr_auc,0.7174492636749459,0.7875748749283529,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS2,post_detection,0.004866946778711485,0.05675770308123248,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS2,roc_auc,0.048187324929971985,0.2175577731092436,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS2,pr_auc,0.7174492636749459,0.7875748749283529,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS3,post_detection,0.07175279329608938,0.2045391061452512,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS3,roc_auc,0.08333100558659218,0.23912255586592177,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS3,pr_auc,0.7519871513537876,0.8326765371190127,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS3,post_detection,0.06689944134078213,0.18983938547486012,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS3,roc_auc,0.08333100558659218,0.23912255586592177,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS3,pr_auc,0.7519871513537876,0.8326765371190127,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS7,roc_auc,0.06381637345010419,0.37273320435313395,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS7,pr_auc,0.5378907903603388,0.7413109695579515,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS7,roc_auc,0.06381637345010419,0.37273320435313395,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS7,pr_auc,0.5378907903603388,0.7413109695579515,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS8,roc_auc,0.2913142361111111,0.5450711805555554,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS8,pr_auc,0.8391518325795849,0.9153815022103917,100,10,True,seed::complex random K7 policy23::model202::policy23,q99
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS8,roc_auc,0.2913142361111111,0.5450711805555554,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
DS8,pr_auc,0.8391518325795849,0.9153815022103917,100,10,True,seed::complex random K7 policy23::model202::policy23,q995
cleanStatic,clean_fpr,0.0,0.037383177570093455,100,10,False,seed::complex random K7 policy23::model303::policy23,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy23::model303::policy23,q995
DS1,post_detection,0.03523513139695712,0.10096818810511757,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS1,roc_auc,0.7190656984785616,0.8853963845009605,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS1,pr_auc,0.9422050358870803,0.979028029054652,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS1,post_detection,0.013989456114160779,0.048409405255878286,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS1,roc_auc,0.7190656984785616,0.8853963845009605,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS1,pr_auc,0.9422050358870803,0.979028029054652,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS2,post_detection,0.07769607843137255,0.20255691259554667,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS2,roc_auc,0.6078508403361345,0.7692146358543417,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS2,pr_auc,0.9307766172982177,0.9648573213110937,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS2,post_detection,0.04004444998338318,0.14349273607748184,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS2,roc_auc,0.6078508403361345,0.7692146358543417,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS2,pr_auc,0.9307766172982177,0.9648573213110937,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS3,post_detection,0.1118395345552696,0.2752094972067039,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS3,roc_auc,0.26913896648044694,0.5600051354277822,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS3,pr_auc,0.8389615490290935,0.9238006857306615,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS3,post_detection,0.09563547486033519,0.24388966480446922,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS3,roc_auc,0.26913896648044694,0.5600051354277822,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS3,pr_auc,0.8389615490290935,0.9238006857306615,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS7,roc_auc,0.16226246105919,0.5579367860851504,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS7,pr_auc,0.600195041829491,0.843762214287308,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS7,roc_auc,0.16226246105919,0.5579367860851504,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS7,pr_auc,0.600195041829491,0.843762214287308,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS8,roc_auc,0.37706221064814816,0.6588952546296294,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS8,pr_auc,0.867263176612366,0.941084796221231,100,10,True,seed::complex random K7 policy23::model303::policy23,q99
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS8,roc_auc,0.37706221064814816,0.6588952546296294,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
DS8,pr_auc,0.867263176612366,0.941084796221231,100,10,True,seed::complex random K7 policy23::model303::policy23,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy37::model101::policy37,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy37::model101::policy37,q995
DS1,post_detection,0.946058091286307,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS1,roc_auc,0.9376814272130014,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS1,pr_auc,0.9914458771179555,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS1,post_detection,0.941908713692946,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS1,roc_auc,0.9376814272130014,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS1,pr_auc,0.9914458771179555,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS2,post_detection,0.5572829131652661,0.7213585434173669,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS2,roc_auc,0.4547846638655462,0.7479366246498598,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS2,pr_auc,0.8825673884191023,0.9528192956556605,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS2,post_detection,0.5167366946778711,0.6961484593837535,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS2,roc_auc,0.4547846638655462,0.7479366246498598,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS2,pr_auc,0.8825673884191023,0.9528192956556605,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS3,post_detection,0.3231145251396648,0.5955562035802703,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS3,roc_auc,0.3126291899441341,0.6171935259870692,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS3,pr_auc,0.8641820828066894,0.9406192238336267,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS3,post_detection,0.31899441340782125,0.5842236399415982,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS3,roc_auc,0.3126291899441341,0.6171935259870692,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS3,pr_auc,0.8641820828066894,0.9406192238336267,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS7,roc_auc,0.08120100162984052,0.2735153093799192,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS7,pr_auc,0.5226534622987271,0.6445874839285428,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS7,roc_auc,0.08120100162984052,0.2735153093799192,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS7,pr_auc,0.5226534622987271,0.6445874839285428,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS8,roc_auc,0.058252604166666666,0.1825072337962963,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS8,pr_auc,0.6927884296674639,0.7602568655723115,100,10,True,seed::complex random K7 policy37::model101::policy37,q99
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS8,roc_auc,0.058252604166666666,0.1825072337962963,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
DS8,pr_auc,0.6927884296674639,0.7602568655723115,100,10,True,seed::complex random K7 policy37::model101::policy37,q995
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy37::model202::policy37,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy37::model202::policy37,q995
DS1,post_detection,0.8914483737496033,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS1,roc_auc,0.9135443310363565,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS1,pr_auc,0.988157087051402,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS1,post_detection,0.869738048499524,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS1,roc_auc,0.9135443310363565,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS1,pr_auc,0.988157087051402,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS2,post_detection,0.02035767696909272,0.07881148222000663,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS2,roc_auc,0.03832983193277311,0.19406792717086832,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS2,pr_auc,0.7140974724175447,0.7748591881838371,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS2,post_detection,0.0056022408963585435,0.03939016284479894,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS2,roc_auc,0.03832983193277311,0.19406792717086832,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS2,pr_auc,0.7140974724175447,0.7748591881838371,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS3,post_detection,0.07261804814512586,0.20659916201117298,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS3,roc_auc,0.07337290502793296,0.22609751035716522,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS3,pr_auc,0.7498868661011255,0.8318278097954696,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS3,post_detection,0.04828949846211788,0.15796089385474857,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS3,roc_auc,0.07337290502793296,0.22609751035716522,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS3,pr_auc,0.7498868661011255,0.8318278097954696,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS7,roc_auc,0.06284981827622015,0.36717060401197393,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS7,pr_auc,0.5380550882709783,0.741627929511647,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS7,roc_auc,0.06284981827622015,0.36717060401197393,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS7,pr_auc,0.5380550882709783,0.741627929511647,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS8,roc_auc,0.2911490162037037,0.5461820023148147,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS8,pr_auc,0.8397187732694781,0.9157210576348728,100,10,True,seed::complex random K7 policy37::model202::policy37,q99
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS8,roc_auc,0.2911490162037037,0.5461820023148147,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
DS8,pr_auc,0.8397187732694781,0.9157210576348728,100,10,True,seed::complex random K7 policy37::model202::policy37,q995
cleanStatic,clean_fpr,0.0,0.028037383177570093,100,10,False,seed::complex random K7 policy37::model303::policy37,q99
cleanStatic,clean_fpr,0.0,0.0,100,10,False,seed::complex random K7 policy37::model303::policy37,q995
DS1,post_detection,0.07738589211618258,0.13831258644536654,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS1,roc_auc,0.7472296023219275,0.8847100348892998,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS1,pr_auc,0.9456511194216257,0.97854347106129,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS1,post_detection,0.05940525587828492,0.11434993084370669,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS1,roc_auc,0.7472296023219275,0.8847100348892998,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS1,pr_auc,0.9456511194216257,0.97854347106129,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS2,post_detection,0.10047120543132508,0.22209383753501397,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS2,roc_auc,0.601861581920904,0.7605750249252242,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS2,pr_auc,0.926516169559988,0.9619475735749656,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS2,post_detection,0.08678355957767722,0.2018860086407444,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS2,roc_auc,0.601861581920904,0.7605750249252242,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS2,pr_auc,0.926516169559988,0.9619475735749656,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS3,post_detection,0.12323300483334379,0.3052025139664804,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS3,roc_auc,0.24018435754189946,0.5241877275437826,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS3,pr_auc,0.8336444425080153,0.9187867822510861,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS3,post_detection,0.12036614933149206,0.29329608938547486,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS3,roc_auc,0.24018435754189946,0.5241877275437826,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS3,pr_auc,0.8336444425080153,0.9187867822510861,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS7,roc_auc,0.16226246105919,0.5579367860851504,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS7,pr_auc,0.600195041829491,0.843762214287308,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS7,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS7,roc_auc,0.16226246105919,0.5579367860851504,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS7,pr_auc,0.600195041829491,0.843762214287308,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS8,roc_auc,0.37706221064814816,0.6588952546296294,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS8,pr_auc,0.867263176612366,0.941084796221231,100,10,True,seed::complex random K7 policy37::model303::policy37,q99
DS8,post_detection,1.0,1.0,100,10,True,seed::complex random K7 policy37::model303::policy37,q995
