scenario,model,model_seed,policy_seed,unique_ordered_paths,modal_path,modal_fraction,collapsed_ge_95pct,path_entropy,scenario_phase_entropy_json,tap_frequency_json,mean_inference_ms,mean_queried_side_count,correlation_fraction,interpretation,roc_auc,delta_roc_auc_vs_fixed,delta_roc_auc_vs_random_mean
DS3,complex random K7 policy37,303,37,360,3-5-8-7-2-0,0.004560530679933665,False,5.867201772213088,"{""excluded"": 5.489581826987274, ""persistent"": 5.8607279609207374, ""ramp"": 5.413474378269309, ""stable_pre"": 5.698183305032644, ""takeover"": 5.424521960969528, ""transition"": 5.393360261651338}","{""0"": 6529, ""1"": 6427, ""2"": 6498, ""3"": 9648, ""5"": 9648, ""6"": 6454, ""7"": 6317, ""8"": 6367}",0.2607249209198214,6.0,0.75,offline replay only; not measured SDR savings,0.40589385474860334,-0.12847765363128488,-0.004399441340782129
DS3,magnitude K3,101,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9648, ""5"": 9648}",0.016201031075753457,2.0,0.25,offline replay only; not measured SDR savings,0.6637290502793296,,
DS3,magnitude K3,202,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9648, ""5"": 9648}",0.017065102324062713,2.0,0.25,offline replay only; not measured SDR savings,0.6637290502793296,,
DS3,magnitude K3,303,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9648, ""5"": 9648}",0.016693274706183543,2.0,0.25,offline replay only; not measured SDR savings,0.6637290502793296,,
DS3,magnitude all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.012690291802165644,8.0,1.0,offline replay only; not measured SDR savings,0.3626117318435754,,
DS3,magnitude all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.012885501992345864,8.0,1.0,offline replay only; not measured SDR savings,0.3626117318435754,,
DS3,magnitude all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9648, ""1"": 9648, ""2"": 9648, ""3"": 9648, ""5"": 9648, ""6"": 9648, ""7"": 9648, ""8"": 9648}",0.012983876655699151,8.0,1.0,offline replay only; not measured SDR savings,0.3626117318435754,,
DS7,complex IG K5,101,,22,3-5-0-1,0.3159144893111639,False,1.7918355621338686,"{""excluded"": 1.743082729887632, ""persistent"": 1.790911466710147, ""ramp"": 1.7872044169275907, ""stable_pre"": 1.8013732072397306, ""takeover"": 1.789271844637401, ""transition"": 1.6915337419305265}","{""0"": 4737, ""1"": 3786, ""2"": 2242, ""3"": 5473, ""5"": 5473, ""6"": 93, ""7"": 52, ""8"": 36}",2.7752876911440305,4.0,0.5,offline replay only; not measured SDR savings,0.17237798546209762,-0.040083073727933544,0.05298546209761164
DS7,complex IG K5,202,,6,3-5-0-1,0.1942262013520921,False,1.7848432035772896,"{""excluded"": 1.7870161619441984, ""persistent"": 1.7805575927546986, ""ramp"": 1.7838377709548814, ""stable_pre"": 1.784888327098988, ""takeover"": 1.7686871740521046, ""transition"": 1.7708880528413409}","{""0"": 3899, ""1"": 3647, ""2"": 3400, ""3"": 5473, ""5"": 5473}",2.9255553159024514,4.0,0.5,offline replay only; not measured SDR savings,0.17237798546209762,-0.040083073727933544,0.05298546209761164
DS7,complex IG K5,303,,24,3-5-2-1,0.3213959437237347,False,1.9487438863979132,"{""excluded"": 1.8216209016655975, ""persistent"": 1.950791380543902, ""ramp"": 1.9613662747905425, ""stable_pre"": 1.9532520468903674, ""takeover"": 1.929810915711116, ""transition"": 1.935665996176956}","{""0"": 476, ""1"": 2923, ""2"": 5204, ""3"": 5473, ""5"": 5473, ""6"": 50, ""7"": 282, ""8"": 2011}",2.7935722735267157,4.0,0.5,offline replay only; not measured SDR savings,0.17237798546209762,-0.040083073727933544,0.05298546209761164
DS7,complex IG K7,101,,49,3-5-0-1-2-6,0.30348985930933675,False,1.9561375797356981,"{""excluded"": 1.9002400020578953, ""persistent"": 1.955209910637295, ""ramp"": 1.913790024070835, ""stable_pre"": 1.9388264692933264, ""takeover"": 1.9222123002977012, ""transition"": 1.8807479315499513}","{""0"": 5473, ""1"": 5473, ""2"": 5472, ""3"": 5473, ""5"": 5473, ""6"": 5230, ""7"": 197, ""8"": 47}",4.036499505796058,6.0,0.75,offline replay only; not measured SDR savings,0.19532710280373833,-0.000285565939771526,0.08029595015576325
DS7,complex IG K7,202,,18,3-5-1-0-2-6,0.09720445824958888,False,2.8370649735100955,"{""excluded"": 2.847583232927488, ""persistent"": 2.833121162930073, ""ramp"": 2.8247681626646224, ""stable_pre"": 2.834489993533293, ""takeover"": 2.7797129143667787, ""transition"": 2.796577088788134}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 2564, ""7"": 1654, ""8"": 1255}",3.823175466325554,6.0,0.75,offline replay only; not measured SDR savings,0.19532710280373833,-0.000285565939771526,0.08029595015576325
DS7,complex IG K7,303,,62,3-5-2-1-8-0,0.1768682623789512,False,2.8445620309271433,"{""excluded"": 2.592314296381374, ""persistent"": 2.8499982908014494, ""ramp"": 2.829397057822953, ""stable_pre"": 2.848966754763252, ""takeover"": 2.774724141433171, ""transition"": 2.7657952186814128}","{""0"": 3305, ""1"": 5469, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 65, ""7"": 2118, ""8"": 5462}",4.074583921797449,6.0,0.75,offline replay only; not measured SDR savings,0.19532710280373833,-0.000285565939771526,0.08029595015576325
DS7,complex K3,101,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 5473, ""5"": 5473}",0.01668434100616611,2.0,0.25,offline replay only; not measured SDR savings,0.14833852544132917,,
DS7,complex K3,202,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 5473, ""5"": 5473}",0.01811453343940657,2.0,0.25,offline replay only; not measured SDR savings,0.14833852544132917,,
DS7,complex K3,303,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 5473, ""5"": 5473}",0.017486582493156648,2.0,0.25,offline replay only; not measured SDR savings,0.14833852544132917,,
DS7,complex all9 phase-destroyed,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.012835146517763567,8.0,1.0,offline replay only; not measured SDR savings,0.16256490134994808,,
DS7,complex all9 phase-destroyed,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.012978126782268454,8.0,1.0,offline replay only; not measured SDR savings,0.16256490134994808,,
DS7,complex all9 phase-destroyed,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.012760458314318598,8.0,1.0,offline replay only; not measured SDR savings,0.16256490134994808,,
DS7,complex all9 temporal-shuffled,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.013016130099310946,8.0,1.0,offline replay only; not measured SDR savings,0.09241952232606439,,
DS7,complex all9 temporal-shuffled,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.013274575389476509,8.0,1.0,offline replay only; not measured SDR savings,0.09241952232606439,,
DS7,complex all9 temporal-shuffled,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.012937243627110337,8.0,1.0,offline replay only; not measured SDR savings,0.09241952232606439,,
DS7,complex all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.013902419513554639,8.0,1.0,offline replay only; not measured SDR savings,0.09405503634475597,,
DS7,complex all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.013986317183575311,8.0,1.0,offline replay only; not measured SDR savings,0.09405503634475597,,
DS7,complex all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.013315895426471828,8.0,1.0,offline replay only; not measured SDR savings,0.09405503634475597,,
DS7,complex fixed K5,101,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473}",0.03394176856363313,4.0,0.5,offline replay only; not measured SDR savings,0.21246105919003117,0.0,0.09306853582554518
DS7,complex fixed K5,202,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473}",0.03394426605835211,4.0,0.5,offline replay only; not measured SDR savings,0.21246105919003117,0.0,0.09306853582554518
DS7,complex fixed K5,303,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473}",0.03468068828355339,4.0,0.5,offline replay only; not measured SDR savings,0.21246105919003117,0.0,0.09306853582554518
DS7,complex fixed K7,101,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473}",0.05076827501213471,6.0,0.75,offline replay only; not measured SDR savings,0.19561266874350985,0.0,0.08058151609553478
DS7,complex fixed K7,202,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473}",0.050390901292624725,6.0,0.75,offline replay only; not measured SDR savings,0.19561266874350985,0.0,0.08058151609553478
DS7,complex fixed K7,303,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473}",0.0504294011774889,6.0,0.75,offline replay only; not measured SDR savings,0.19561266874350985,0.0,0.08058151609553478
DS7,complex random K5 policy11,101,11,30,3-5-2-7,0.03855289603508131,False,3.398536934436249,"{""excluded"": 3.3459217895955415, ""persistent"": 3.396936447809457, ""ramp"": 3.378508366520549, ""stable_pre"": 3.382337923524357, ""takeover"": 3.365106774092478, ""transition"": 3.376150854595091}","{""0"": 1818, ""1"": 1839, ""2"": 1837, ""3"": 5473, ""5"": 5473, ""6"": 1793, ""7"": 1895, ""8"": 1764}",0.13713559962209418,4.0,0.5,offline replay only; not measured SDR savings,0.11453790238836968,-0.09792315680166148,-0.004854620976116303
DS7,complex random K5 policy11,202,11,30,3-5-2-7,0.03855289603508131,False,3.398536934436249,"{""excluded"": 3.3459217895955415, ""persistent"": 3.396936447809457, ""ramp"": 3.378508366520549, ""stable_pre"": 3.382337923524357, ""takeover"": 3.365106774092478, ""transition"": 3.376150854595091}","{""0"": 1818, ""1"": 1839, ""2"": 1837, ""3"": 5473, ""5"": 5473, ""6"": 1793, ""7"": 1895, ""8"": 1764}",0.13918269575547468,4.0,0.5,offline replay only; not measured SDR savings,0.11453790238836968,-0.09792315680166148,-0.004854620976116303
DS7,complex random K5 policy11,303,11,30,3-5-2-7,0.03855289603508131,False,3.398536934436249,"{""excluded"": 3.3459217895955415, ""persistent"": 3.396936447809457, ""ramp"": 3.378508366520549, ""stable_pre"": 3.382337923524357, ""takeover"": 3.365106774092478, ""transition"": 3.376150854595091}","{""0"": 1818, ""1"": 1839, ""2"": 1837, ""3"": 5473, ""5"": 5473, ""6"": 1793, ""7"": 1895, ""8"": 1764}",0.13704662804780932,4.0,0.5,offline replay only; not measured SDR savings,0.11453790238836968,-0.09792315680166148,-0.004854620976116303
DS7,complex random K5 policy23,101,23,30,3-5-6-0,0.0389183263292527,False,3.3976382790516455,"{""excluded"": 3.368415101424397, ""persistent"": 3.393941355211152, ""ramp"": 3.37017383577484, ""stable_pre"": 3.3861380480670644, ""takeover"": 3.376842960402909, ""transition"": 3.3564146381431748}","{""0"": 1899, ""1"": 1758, ""2"": 1788, ""3"": 5473, ""5"": 5473, ""6"": 1858, ""7"": 1826, ""8"": 1817}",0.13647702300167924,4.0,0.5,offline replay only; not measured SDR savings,0.13795430944963655,-0.07450674974039462,0.018561786085150564
DS7,complex random K5 policy23,202,23,30,3-5-6-0,0.0389183263292527,False,3.3976382790516455,"{""excluded"": 3.368415101424397, ""persistent"": 3.393941355211152, ""ramp"": 3.37017383577484, ""stable_pre"": 3.3861380480670644, ""takeover"": 3.376842960402909, ""transition"": 3.3564146381431748}","{""0"": 1899, ""1"": 1758, ""2"": 1788, ""3"": 5473, ""5"": 5473, ""6"": 1858, ""7"": 1826, ""8"": 1817}",0.1387883846595456,4.0,0.5,offline replay only; not measured SDR savings,0.13795430944963655,-0.07450674974039462,0.018561786085150564
DS7,complex random K5 policy23,303,23,30,3-5-6-0,0.0389183263292527,False,3.3976382790516455,"{""excluded"": 3.368415101424397, ""persistent"": 3.393941355211152, ""ramp"": 3.37017383577484, ""stable_pre"": 3.3861380480670644, ""takeover"": 3.376842960402909, ""transition"": 3.3564146381431748}","{""0"": 1899, ""1"": 1758, ""2"": 1788, ""3"": 5473, ""5"": 5473, ""6"": 1858, ""7"": 1826, ""8"": 1817}",0.13916323023305233,4.0,0.5,offline replay only; not measured SDR savings,0.13795430944963655,-0.07450674974039462,0.018561786085150564
DS7,complex random K5 policy37,101,37,30,3-5-6-8,0.03983190206468116,False,3.3984061875245644,"{""excluded"": 3.3698834342835835, ""persistent"": 3.394748660801274, ""ramp"": 3.3775179733609155, ""stable_pre"": 3.3890549096657914, ""takeover"": 3.3556761135155577, ""transition"": 3.3684354734025272}","{""0"": 1788, ""1"": 1826, ""2"": 1827, ""3"": 5473, ""5"": 5473, ""6"": 1934, ""7"": 1756, ""8"": 1815}",0.13914632289106305,4.0,0.5,offline replay only; not measured SDR savings,0.10568535825545171,-0.10677570093457946,-0.013707165109034275
DS7,complex random K5 policy37,202,37,30,3-5-6-8,0.03983190206468116,False,3.3984061875245644,"{""excluded"": 3.3698834342835835, ""persistent"": 3.394748660801274, ""ramp"": 3.3775179733609155, ""stable_pre"": 3.3890549096657914, ""takeover"": 3.3556761135155577, ""transition"": 3.3684354734025272}","{""0"": 1788, ""1"": 1826, ""2"": 1827, ""3"": 5473, ""5"": 5473, ""6"": 1934, ""7"": 1756, ""8"": 1815}",0.1378997282684734,4.0,0.5,offline replay only; not measured SDR savings,0.10568535825545171,-0.10677570093457946,-0.013707165109034275
DS7,complex random K5 policy37,303,37,30,3-5-6-8,0.03983190206468116,False,3.3984061875245644,"{""excluded"": 3.3698834342835835, ""persistent"": 3.394748660801274, ""ramp"": 3.3775179733609155, ""stable_pre"": 3.3890549096657914, ""takeover"": 3.3556761135155577, ""transition"": 3.3684354734025272}","{""0"": 1788, ""1"": 1826, ""2"": 1827, ""3"": 5473, ""5"": 5473, ""6"": 1934, ""7"": 1756, ""8"": 1815}",0.13803086958610497,4.0,0.5,offline replay only; not measured SDR savings,0.10568535825545171,-0.10677570093457946,-0.013707165109034275
DS7,complex random K7 policy11,101,11,360,3-5-1-6-2-0,0.004933308971313722,False,5.853990546508795,"{""excluded"": 5.414249826994187, ""persistent"": 5.804913654467824, ""ramp"": 5.382363717945561, ""stable_pre"": 5.714358800323295, ""takeover"": 5.4432176144698055, ""transition"": 5.435986311586829}","{""0"": 3662, ""1"": 3657, ""2"": 3669, ""3"": 5473, ""5"": 5473, ""6"": 3614, ""7"": 3569, ""8"": 3721}",0.25995683523377233,6.0,0.75,offline replay only; not measured SDR savings,0.12764797507788161,-0.06796469366562824,0.01261682242990654
DS7,complex random K7 policy11,202,11,360,3-5-1-6-2-0,0.004933308971313722,False,5.853990546508795,"{""excluded"": 5.414249826994187, ""persistent"": 5.804913654467824, ""ramp"": 5.382363717945561, ""stable_pre"": 5.714358800323295, ""takeover"": 5.4432176144698055, ""transition"": 5.435986311586829}","{""0"": 3662, ""1"": 3657, ""2"": 3669, ""3"": 5473, ""5"": 5473, ""6"": 3614, ""7"": 3569, ""8"": 3721}",0.262548517137657,6.0,0.75,offline replay only; not measured SDR savings,0.12764797507788161,-0.06796469366562824,0.01261682242990654
DS7,complex random K7 policy11,303,11,360,3-5-1-6-2-0,0.004933308971313722,False,5.853990546508795,"{""excluded"": 5.414249826994187, ""persistent"": 5.804913654467824, ""ramp"": 5.382363717945561, ""stable_pre"": 5.714358800323295, ""takeover"": 5.4432176144698055, ""transition"": 5.435986311586829}","{""0"": 3662, ""1"": 3657, ""2"": 3669, ""3"": 5473, ""5"": 5473, ""6"": 3614, ""7"": 3569, ""8"": 3721}",0.26136276229386296,6.0,0.75,offline replay only; not measured SDR savings,0.12764797507788161,-0.06796469366562824,0.01261682242990654
DS7,complex random K7 policy23,101,23,360,3-5-0-2-6-7,0.004750593824228029,False,5.855644154454623,"{""excluded"": 5.425787556134502, ""persistent"": 5.812559942130434, ""ramp"": 5.404459094293681, ""stable_pre"": 5.735207092273418, ""takeover"": 5.463768454119785, ""transition"": 5.365386774904012}","{""0"": 3669, ""1"": 3613, ""2"": 3686, ""3"": 5473, ""5"": 5473, ""6"": 3606, ""7"": 3623, ""8"": 3695}",0.26169115913241947,6.0,0.75,offline replay only; not measured SDR savings,0.1111889927310488,-0.08442367601246105,-0.003842159916926269
DS7,complex random K7 policy23,202,23,360,3-5-0-2-6-7,0.004750593824228029,False,5.855644154454623,"{""excluded"": 5.425787556134502, ""persistent"": 5.812559942130434, ""ramp"": 5.404459094293681, ""stable_pre"": 5.735207092273418, ""takeover"": 5.463768454119785, ""transition"": 5.365386774904012}","{""0"": 3669, ""1"": 3613, ""2"": 3686, ""3"": 5473, ""5"": 5473, ""6"": 3606, ""7"": 3623, ""8"": 3695}",0.26305557118697104,6.0,0.75,offline replay only; not measured SDR savings,0.1111889927310488,-0.08442367601246105,-0.003842159916926269
DS7,complex random K7 policy23,303,23,360,3-5-0-2-6-7,0.004750593824228029,False,5.855644154454623,"{""excluded"": 5.425787556134502, ""persistent"": 5.812559942130434, ""ramp"": 5.404459094293681, ""stable_pre"": 5.735207092273418, ""takeover"": 5.463768454119785, ""transition"": 5.365386774904012}","{""0"": 3669, ""1"": 3613, ""2"": 3686, ""3"": 5473, ""5"": 5473, ""6"": 3606, ""7"": 3623, ""8"": 3695}",0.2628775491448459,6.0,0.75,offline replay only; not measured SDR savings,0.1111889927310488,-0.08442367601246105,-0.003842159916926269
DS7,complex random K7 policy37,101,37,360,3-5-1-0-6-2,0.005664169559656496,False,5.854150299516553,"{""excluded"": 5.4812407052201575, ""persistent"": 5.816330714791314, ""ramp"": 5.430614938459625, ""stable_pre"": 5.74432453267491, ""takeover"": 5.416029891497675, ""transition"": 5.463577747694671}","{""0"": 3686, ""1"": 3642, ""2"": 3658, ""3"": 5473, ""5"": 5473, ""6"": 3652, ""7"": 3628, ""8"": 3626}",0.2602276944004172,6.0,0.75,offline replay only; not measured SDR savings,0.1062564901349948,-0.08935617860851505,-0.008774662512980272
DS7,complex random K7 policy37,202,37,360,3-5-1-0-6-2,0.005664169559656496,False,5.854150299516553,"{""excluded"": 5.4812407052201575, ""persistent"": 5.816330714791314, ""ramp"": 5.430614938459625, ""stable_pre"": 5.74432453267491, ""takeover"": 5.416029891497675, ""transition"": 5.463577747694671}","{""0"": 3686, ""1"": 3642, ""2"": 3658, ""3"": 5473, ""5"": 5473, ""6"": 3652, ""7"": 3628, ""8"": 3626}",0.2617759114223562,6.0,0.75,offline replay only; not measured SDR savings,0.1062564901349948,-0.08935617860851505,-0.008774662512980272
DS7,complex random K7 policy37,303,37,360,3-5-1-0-6-2,0.005664169559656496,False,5.854150299516553,"{""excluded"": 5.4812407052201575, ""persistent"": 5.816330714791314, ""ramp"": 5.430614938459625, ""stable_pre"": 5.74432453267491, ""takeover"": 5.416029891497675, ""transition"": 5.463577747694671}","{""0"": 3686, ""1"": 3642, ""2"": 3658, ""3"": 5473, ""5"": 5473, ""6"": 3652, ""7"": 3628, ""8"": 3626}",0.26148955087387954,6.0,0.75,offline replay only; not measured SDR savings,0.1062564901349948,-0.08935617860851505,-0.008774662512980272
DS7,magnitude K3,101,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 5473, ""5"": 5473}",0.01661519711167056,2.0,0.25,offline replay only; not measured SDR savings,0.07274143302180686,,
DS7,magnitude K3,202,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 5473, ""5"": 5473}",0.01664498609723991,2.0,0.25,offline replay only; not measured SDR savings,0.07274143302180686,,
DS7,magnitude K3,303,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 5473, ""5"": 5473}",0.016939348800534274,2.0,0.25,offline replay only; not measured SDR savings,0.07274143302180686,,
DS7,magnitude all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.01289559548736713,8.0,1.0,offline replay only; not measured SDR savings,0.23426791277258566,,
DS7,magnitude all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.012598440198953694,8.0,1.0,offline replay only; not measured SDR savings,0.23426791277258566,,
DS7,magnitude all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 5473, ""1"": 5473, ""2"": 5473, ""3"": 5473, ""5"": 5473, ""6"": 5473, ""7"": 5473, ""8"": 5473}",0.012515911584178545,8.0,1.0,offline replay only; not measured SDR savings,0.23426791277258566,,
DS8,complex IG K5,101,,24,3-5-0-1,0.3190732649121024,False,1.7816602194449338,"{""excluded"": 1.6748749024102527, ""persistent"": 1.79206240843061, ""ramp"": 1.6738584714914881, ""stable_pre"": 1.7900734565380922, ""takeover"": 1.7481775204632588, ""transition"": 1.7119434887576568}","{""0"": 8528, ""1"": 6833, ""2"": 4018, ""3"": 9841, ""5"": 9841, ""6"": 169, ""7"": 67, ""8"": 67}",2.790745479189039,4.0,0.5,offline replay only; not measured SDR savings,0.43530092592592595,-0.0187268518518518,0.04599151234567905
