case_id,dataset,control,score,injected_minus_control
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,cn0_degradation_3db,1.272713205665327,2.0432933134411995
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,collapsed_source,1.1727711700174623,2.143235349089064
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,common_gain_scaling,1.1727711700174623,2.143235349089064
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,empirical_raw_iq_awgn,1.3797387240833658,1.9362677950231606
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,global_phase_rotation,1.1727711700174623,2.143235349089064
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,matched_output_rms_gain,1.1727711700174623,2.143235349089064
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,one_prn_secondary_path,1.3026252802221496,2.013381238884377
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,prn_drop_add,3.4914392501693605,-0.17543273106283408
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,single_source_delay_drift,1.45249090906737,1.8635156100391563
OAKBAT.cleanStatic.r1.20,OAKBAT.cleanStatic,single_source_doppler_drift,0.029820422800955627,3.286186096305571
