case_id,dataset,ablation,score
TEXBAT.cleanStatic.r1.16,TEXBAT.cleanStatic,E6_magnitude_minor,0.17918720178943415
TEXBAT.cleanStatic.r1.16,TEXBAT.cleanStatic,E7_single_prn_node,5.418962038864946
TEXBAT.cleanStatic.r1.16,TEXBAT.cleanStatic,Full,3.3519505158448073
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,E0_total_energy,6864116900895974.0
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,E1_magnitude_distortion,0.17646177006730002
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.22333288428027706
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.8024922609501959
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.0807658734702765
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.8448055483525804
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,E6_magnitude_minor,0.17646177006730002
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,E7_single_prn_node,3.8865994663444745
TEXBAT.cleanStatic.r1.17,TEXBAT.cleanStatic,Full,1.9907310465676522
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,E0_total_energy,9377376032277188.0
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,E1_magnitude_distortion,0.1827150576495562
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.23744483752591786
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.3475148042376617
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.0209222629148798
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,E5_500ms_complex_minor,1.3280818316801017
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,E6_magnitude_minor,0.1827150576495562
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,E7_single_prn_node,4.89405097661561
TEXBAT.cleanStatic.r1.18,TEXBAT.cleanStatic,Full,2.363228369113606
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,E0_total_energy,7239509691964196.0
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,E1_magnitude_distortion,0.17532522695266828
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.23769273780025682
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,E3_20ms_complex_minor,2.104186063622495
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.2834984275243588
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.787258492408508
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,E6_magnitude_minor,0.17532522695266828
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,E7_single_prn_node,3.6212853408133885
TEXBAT.cleanStatic.r1.19,TEXBAT.cleanStatic,Full,2.9089050198395454
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,E0_total_energy,6964612018411186.0
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,E1_magnitude_distortion,0.15937555598911032
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.22371055254064534
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.7938978197599402
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.5658805537651581
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.5078077962825991
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,E6_magnitude_minor,0.15937555598911032
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,E7_single_prn_node,4.041676930496394
TEXBAT.cleanStatic.r1.20,TEXBAT.cleanStatic,Full,2.2303556695987345
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,E0_total_energy,8678841857508414.0
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,E1_magnitude_distortion,0.15569283070094803
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.19191146015051216
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.9922370718026479
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.2397460893492973
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.5488644314691522
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,E6_magnitude_minor,0.15569283070094803
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,E7_single_prn_node,4.782479200958502
TEXBAT.cleanStatic.r1.21,TEXBAT.cleanStatic,Full,1.8739236209768997
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,E0_total_energy,5808915590938341.0
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,E1_magnitude_distortion,0.1611955527460675
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.2373015895151309
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.6332619967249784
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.9003227137603849
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.7328417695393711
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,E6_magnitude_minor,0.1611955527460675
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,E7_single_prn_node,5.005622752272711
TEXBAT.cleanStatic.r1.22,TEXBAT.cleanStatic,Full,2.3605431628494244
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,E0_total_energy,9317737094387470.0
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,E1_magnitude_distortion,0.17992911685518823
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.18062242270632026
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.6437816576980233
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.5081118364002144
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.5325574244179396
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,E6_magnitude_minor,0.17992911685518823
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,E7_single_prn_node,4.114978667592332
TEXBAT.cleanStatic.r1.23,TEXBAT.cleanStatic,Full,2.8369773818564665
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,E0_total_energy,8442793306373795.0
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,E1_magnitude_distortion,0.18455599016099494
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.22398301142815258
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.5508396830796616
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.3950702031814635
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,E5_500ms_complex_minor,1.6729401544116798
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,E6_magnitude_minor,0.18455599016099494
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,E7_single_prn_node,5.037892012841494
TEXBAT.cleanStatic.r1.24,TEXBAT.cleanStatic,Full,2.860393031698515
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,E0_total_energy,5788070070170944.0
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,E1_magnitude_distortion,0.21202594930466198
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.2558067266380812
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.9846033357372534
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.4559186706702234
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.9580902410669445
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,E6_magnitude_minor,0.21202594930466198
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,E7_single_prn_node,4.426004297030439
TEXBAT.cleanStatic.r1.25,TEXBAT.cleanStatic,Full,2.6645571387106024
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,E0_total_energy,9179997193067996.0
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,E1_magnitude_distortion,0.18680868927131455
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.19990428135961577
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,E3_20ms_complex_minor,2.710911837762735
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,E4_100ms_complex_minor,2.0946548462163217
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.39721308323576554
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,E6_magnitude_minor,0.18680868927131455
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,E7_single_prn_node,4.975310441364495
TEXBAT.cleanStatic.r1.26,TEXBAT.cleanStatic,Full,3.04649597468332
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,E0_total_energy,5819976082257974.0
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,E1_magnitude_distortion,0.19860408391319284
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.23739871425857997
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.941097647242439
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.8650738324271992
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,E5_500ms_complex_minor,1.9270670562358778
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,E6_magnitude_minor,0.19860408391319284
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,E7_single_prn_node,4.328349920870043
TEXBAT.cleanStatic.r1.27,TEXBAT.cleanStatic,Full,3.3176829654337796
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,E0_total_energy,6511984198344610.0
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,E1_magnitude_distortion,0.17387822093355948
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.24188955675952223
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.9647987666897309
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.0391725443885245
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,E5_500ms_complex_minor,1.6369539576772083
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,E6_magnitude_minor,0.17387822093355948
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,E7_single_prn_node,5.07238844858496
TEXBAT.cleanStatic.r1.28,TEXBAT.cleanStatic,Full,3.5015453554964364
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,E0_total_energy,1.006599846593344e+16
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,E1_magnitude_distortion,0.1379712986333737
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.20698265226828416
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,E3_20ms_complex_minor,0.8811293045401549
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,E4_100ms_complex_minor,0.9908249053879844
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.8174048754227239
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,E6_magnitude_minor,0.1379712986333737
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,E7_single_prn_node,3.917537168203518
TEXBAT.cleanStatic.r1.29,TEXBAT.cleanStatic,Full,2.0358661815347703
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,E0_total_energy,6186815519726478.0
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,E1_magnitude_distortion,0.19322341936260873
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.24662353487411975
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.7827628425799222
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.687403471964401
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,E5_500ms_complex_minor,1.134665941613875
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,E6_magnitude_minor,0.19322341936260873
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,E7_single_prn_node,4.824170005428014
TEXBAT.cleanStatic.r1.30,TEXBAT.cleanStatic,Full,3.7183633480338654
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,E0_total_energy,9144830106937252.0
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,E1_magnitude_distortion,0.14899732982182623
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.23214648103306973
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,E3_20ms_complex_minor,0.5321709234527837
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,E4_100ms_complex_minor,0.8701123138121067
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.49379434453315657
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,E6_magnitude_minor,0.14899732982182623
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,E7_single_prn_node,3.5691936645709834
TEXBAT.cleanStatic.r1.31,TEXBAT.cleanStatic,Full,2.1728421213547096
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,E0_total_energy,6696825967062322.0
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,E1_magnitude_distortion,0.1842892677172251
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.2067436558150874
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,E3_20ms_complex_minor,2.490403791576493
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.6170842746027012
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.9140986299956537
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,E6_magnitude_minor,0.1842892677172251
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,E7_single_prn_node,5.149463788498589
TEXBAT.cleanStatic.r1.32,TEXBAT.cleanStatic,Full,2.7599020419428366
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,E0_total_energy,9405298510436270.0
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,E1_magnitude_distortion,0.1655503572084328
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.2485364340387825
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.4812938148164931
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.322123705887325
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,E5_500ms_complex_minor,1.314871805019358
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,E6_magnitude_minor,0.1655503572084328
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,E7_single_prn_node,5.496037378778576
TEXBAT.cleanStatic.r1.33,TEXBAT.cleanStatic,Full,1.9291899199794005
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,E0_total_energy,7430693447326144.0
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,E1_magnitude_distortion,0.16025146792470607
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.2868465432913053
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,E3_20ms_complex_minor,2.179597508489787
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,E4_100ms_complex_minor,0.7820228424748602
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.8595441394653478
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,E6_magnitude_minor,0.16025146792470607
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,E7_single_prn_node,5.07238844858496
TEXBAT.cleanStatic.r1.34,TEXBAT.cleanStatic,Full,2.468035844655798
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,E0_total_energy,7628715644770804.0
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,E1_magnitude_distortion,0.17245778021384234
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.25403136476511956
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.9342009861762706
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.9914834921573623
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.42112404805181136
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,E6_magnitude_minor,0.17245778021384234
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,E7_single_prn_node,3.8240178948674712
TEXBAT.cleanStatic.r1.35,TEXBAT.cleanStatic,Full,2.654247495109234
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,E0_total_energy,1.2240844606171232e+16
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,E1_magnitude_distortion,0.15192036090647398
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.23305751197639635
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.4221038138166011
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,E4_100ms_complex_minor,0.47987716658902635
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.661301068111933
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,E6_magnitude_minor,0.15192036090647398
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,E7_single_prn_node,2.5599784840408666
TEXBAT.cleanStatic.r1.36,TEXBAT.cleanStatic,Full,1.4221038138166011
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,E0_total_energy,8964726830327188.0
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,E1_magnitude_distortion,0.15490262393011708
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.18130428118823028
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.3985545378395101
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,E4_100ms_complex_minor,0.9941333355449896
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.7510422424132249
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,E6_magnitude_minor,0.15490262393011708
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,E7_single_prn_node,3.284613064181506
TEXBAT.cleanStatic.r1.37,TEXBAT.cleanStatic,Full,1.6962115399583597
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,E0_total_energy,7957337523338402.0
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,E1_magnitude_distortion,0.17853057135841494
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.23709905124732267
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,E3_20ms_complex_minor,2.030301475978848
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.6141017348684636
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.7109355980845888
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,E6_magnitude_minor,0.17853057135841494
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,E7_single_prn_node,4.743998680390437
TEXBAT.cleanStatic.r1.38,TEXBAT.cleanStatic,Full,3.025216167473923
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,E0_total_energy,6898287200731856.0
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,E1_magnitude_distortion,0.20187199137365963
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.24441015256695836
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.8142919105634905
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.6955861490075335
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,E5_500ms_complex_minor,1.1108695899819376
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,E6_magnitude_minor,0.20187199137365963
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,E7_single_prn_node,4.109743017658671
TEXBAT.cleanStatic.r1.39,TEXBAT.cleanStatic,Full,3.2564228974634517
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,E0_total_energy,7189142463038870.0
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,E1_magnitude_distortion,0.18067817684294457
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.2917933468106595
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,E3_20ms_complex_minor,2.9420555597501656
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,E4_100ms_complex_minor,0.7887169610341184
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,E5_500ms_complex_minor,1.3605615843505492
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,E6_magnitude_minor,0.18067817684294457
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,E7_single_prn_node,4.846395886713431
TEXBAT.cleanStatic.r1.40,TEXBAT.cleanStatic,Full,3.9505161520994143
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,E0_total_energy,1.0085903392649908e+16
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,E1_magnitude_distortion,0.17722603740661114
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,E2_complex_svd_second_energy,0.22946749455136842
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,E3_20ms_complex_minor,1.9458175673727556
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,E4_100ms_complex_minor,1.1968658895990718
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,E5_500ms_complex_minor,0.44237440238240844
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,E6_magnitude_minor,0.17722603740661114
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,E7_single_prn_node,4.435905610678529
TEXBAT.cleanStatic.r1.41,TEXBAT.cleanStatic,Full,1.973221685620253
