t,available_s,P0_median,P0_q90,P0_topk,P0_tracked,P1_median,P1_q90,P1_topk,P1_tracked,P2_median,P2_q90,P2_topk,P2_tracked,P3_median,P3_q90,P3_topk,P3_tracked,M1,m1_available_s,tracked,B0,P1,P2,P3,mean_fusion,max_fusion,fisher_fusion,concordance,Full,minus_M1,minus_B0history,minus_concordance
95.5,96.181649,3.1625862146544943,3.9723609792315053,3.948215566712342,11,2.8924142786331046,4.228913385731445,3.982945865682184,11,3.1227440137168547,3.9233354704686074,3.857606406174549,11,2.861588042026037,4.215529621839493,3.9164760082643006,11,2.5176433242804572,95.51,11,3.1625862146544943,2.8924142786331046,3.1227440137168547,2.861588042026037,1.6892979666277137,3.0239031505206864,6.757191866510855,1.0725566231785333,0.9756482573495185,1.6560087589643981,1.417527889433029,1.7051817109094083
96.0,96.681649,2.658702692253635,3.592839319295417,3.8513210541351044,11,2.553080516451389,3.6365626015528756,3.9084716507007067,11,2.7057656858064862,3.647115946276076,3.8974550724667245,11,2.4582830295611386,3.67144695337824,3.957612130347768,11,3.6731419929805176,96.01,11,2.658702692253635,2.553080516451389,2.7057656858064862,2.4582830295611386,1.2961634492044185,2.197224577336219,5.184653796817674,0.8681285304233416,0.8233283362896756,0.8475618044281773,1.1319002499868736,1.6061356969664777
96.5,97.181649,2.589525307622155,4.489383399414707,4.147857791376995,11,2.756562416967637,4.365638385848259,4.153792912455278,11,2.488339188247856,4.395523427922966,4.040258364136853,11,2.9094328430290277,4.339330883979352,4.0850710114631,11,3.5056500766174157,96.51,11,2.589525307622155,2.756562416967637,2.488339188247856,2.9094328430290277,0.9671297659176691,1.6739764335716716,3.868519063670676,0.4357077725503972,0.665870193635267,0.9808636339054546,1.3920905892743933,1.7419081232280742
97.0,97.681649,3.25455588008009,3.996501416836462,4.081663801294771,11,2.879364675291662,3.9004116581191415,3.8624759975810243,11,3.2523326728838167,3.9887836009880395,4.028515033181276,11,2.9234426646486855,3.9058766698244303,3.8300431126327665,11,4.232085956534155,97.01,11,3.25455588008009,2.879364675291662,3.2523326728838167,2.9234426646486855,3.4475520807142876,3.8712010109078894,13.79020832285715,11.706136933183233,7.09099542408904,2.1458933962775766,2.6136062003919287,2.753079521092065
97.5,98.181649,2.600657049651717,3.323306791269421,3.4928619491690243,11,2.6007614598095854,3.1723480374097934,3.207217413110735,11,2.610319570691789,3.363466539648663,3.4687221868058216,11,2.5413970916409174,3.221909912646835,3.2189714003072827,11,2.289831332362168,97.51,11,2.600657049651717,2.6007614598095854,2.610319570691789,2.5413970916409174,0.24710705249816753,0.26933293378358447,0.98842820999267,0.06056790559541865,0.6704022363411403,0.7530033824041051,1.0341277623566227,1.193300047244911
98.0,98.681649,3.092993977215877,3.5459797824716897,3.7205099569631237,11,3.066681970709513,3.932822282954615,3.916500346787766,11,3.1336618771137217,3.569141606470871,3.717866520942453,11,3.0713021113983885,3.908491774809493,3.9184447458124794,11,2.484813896108787,98.01,11,3.092993977215877,3.066681970709513,3.1336618771137217,3.0713021113983885,1.4197997162613705,2.484906649788,5.679198865045482,0.8813784544493688,0.9667365977765917,1.4148710568680796,1.4729014716509619,1.5646835996412676
98.5,99.181649,3.088900356413505,3.5644549852181155,3.913850742321806,11,2.5465842409617614,3.5652851255669193,4.059774938191306,11,3.0847404884275806,3.4136624240872977,3.8200405469174137,11,2.623586143085828,3.4924383271235375,4.0133778301771486,11,2.945470068520579,98.51,11,3.088900356413505,2.5465842409617614,3.0847404884275806,2.623586143085828,1.6001449858974137,2.4048639421144635,6.400579943589654,1.9128913773975755,1.1573333072421055,2.5156221743183367,1.182515033292386,1.9577054251801174
99.0,99.681649,3.4216926331737976,4.150059547532398,4.106263935195471,11,3.007423531672865,4.147545298863859,3.9890352018182873,11,3.4496751914488217,4.043552974895334,4.0098702939646325,11,2.973972781867894,3.8344995628472183,3.82893601881347,11,3.0146717990633447,99.01,11,3.4216926331737976,3.007423531672865,3.4496751914488217,2.973972781867894,2.9226410184649523,4.969813299576004,11.69056407385981,4.350916174264424,2.7681991880480235,2.726774725297119,2.5732962405536712,2.7212095993380516
99.5,100.181649,2.7530957924808743,3.541371922160273,3.841749910293773,11,2.4545993496341563,3.770662576479111,3.8863466915438187,11,2.654044749189722,3.5645462751916543,3.8441558913486413,11,2.5032021013162673,3.6291322131590036,3.838677447161602,11,2.5893818043677057,99.51,11,2.7530957924808743,2.4545993496341563,2.654044749189722,2.5032021013162673,0.4863162429037739,0.587786664902119,1.9452649716150954,0.22620724157152008,0.4828633306851097,1.5505998586065821,0.6131069340003998,1.1916500321702987
100.0,100.681649,2.687269888714808,3.488525978545766,3.558399262110647,11,2.838249818952173,3.9496033994463535,3.8891133710064474,11,2.663147563602044,3.558254968042497,3.62766926759696,11,2.9597739331559363,3.939040391318152,3.929022194584428,11,1.981165976234833,100.01,11,2.687269888714808,2.838249818952173,2.663147563602044,2.9597739331559363,0.28290387909167186,0.4480247225269604,1.131615516366688,0.052769711868334304,0.7654255308905143,0.8217781644436742,1.3235558857767002,1.8667665974501804
100.5,101.181649,3.047615615479652,3.604582538449314,3.764814797329541,11,3.1531380585297057,3.4641708086866863,3.665091497352654,11,3.1030742259392947,3.4964949965466494,3.6746606757511024,11,3.2619639999677092,3.445964942270258,3.5808250983758807,11,3.2697925226132623,100.51,11,3.047615615479652,3.1531380585297057,3.1030742259392947,3.2619639999677092,1.6151611294468515,1.97408102602201,6.460644517787406,2.479921981918506,1.6351161551948978,1.6436550325893908,1.360576839376748,2.17324752211774
101.0,101.681649,2.6685418960297165,3.1538564472360804,3.1315247863953792,11,2.5820889280420314,3.209932208394832,3.10072799215512,11,2.720632540757116,3.153832160653772,3.0737634951454935,11,2.576502960962631,3.133890025582551,3.086718601647805,11,3.124632253357558,101.01,11,2.6685418960297165,2.5820889280420314,2.720632540757116,2.576502960962631,0.6944993158247633,0.9624801143435298,2.777997263299053,0.4105155913063085,0.41128246190851436,0.7242071272961412,0.3951407679971934,0.7585896930503888
101.5,102.181649,2.689514680519692,2.9252840143377288,3.2669379520986923,11,2.668731316219902,3.0865315333752785,3.39410807191542,11,2.6736576289192278,2.947365646989116,3.23172075047548,11,2.7104885161502956,3.0294798675780568,3.3211658770966976,11,2.209592761110845,101.51,11,2.689514680519692,2.668731316219902,2.6736576289192278,2.7104885161502956,0.31102373825310986,0.4480247225269604,1.2440949530124399,0.07796649606493523,0.5131342716234396,0.3958243088825535,1.0115535165277403,0.9925834999611
102.0,102.681649,2.95216604333122,3.4542733335613742,3.4414975625533692,11,2.7347035232927737,3.3004432110256983,3.2115200453349133,11,3.100211066762598,3.368352039908825,3.4400316502941126,11,2.808969354579006,3.4634448478583053,3.3182010496545424,11,2.40679058711218,102.01,11,2.95216604333122,2.7347035232927737,3.100211066762598,2.808969354579006,0.9901753195178025,1.6739764335716716,3.96070127807121,0.5128631998008698,0.5145802977584704,1.0004085387355495,1.4036559943558717,0.9607187999851606
102.5,103.181649,3.0330566848172507,3.6438796201453236,4.211862637389083,11,2.634907236220421,3.2086492178937376,3.8204907474273173,11,3.0002450346828415,3.678317641401083,4.176744697385771,11,2.633249825951766,3.182565650832992,3.8742874999448063,11,2.922587117006605,102.51,11,3.0330566848172507,2.634907236220421,3.0002450346828415,2.633249825951766,1.3696008531035222,1.97408102602201,5.478403412414089,1.5104102173703313,0.8924068606410747,1.8343930900808565,0.8598234887706359,1.651571018818776
103.0,103.681649,2.564415774269195,3.7563724206451816,3.5711944180174537,11,3.1345780822480953,3.6269401029399306,3.5991653796590763,11,2.525318862560245,3.9579155623142284,3.7937971096264946,11,3.1673337173837455,3.8460177479592885,3.7466306847896047,11,3.224955047032598,103.01,11,2.564415774269195,3.1345780822480953,2.525318862560245,3.1673337173837455,0.7096192584196223,1.1856236656577395,2.8384770336784895,0.2769792962099035,0.9464702196344128,2.875858101349579,1.0611167621327184,2.8629939825888244
103.5,104.181649,3.061598324263053,3.831793130896164,3.7407756005601533,11,2.668967105729045,4.102257064479588,3.8348366011376545,11,2.8272039665638133,3.7558453554122817,3.701021651165321,11,2.4926069225447214,3.9167948565229254,3.7455063776822315,11,4.5177888221039435,103.51,11,3.061598324263053,2.668967105729045,2.8272039665638133,2.4926069225447214,2.9753212762938626,3.8712010109078894,11.90128510517545,8.04993619827484,4.876380260310749,1.8326211416972946,2.2857432984454364,3.295132725990931
104.0,104.681649,3.0845585004874474,3.8829259787256047,3.86211710513288,11,3.261282748480501,3.7706585990534314,3.8171729918235138,11,2.87932000203133,3.832963264401616,3.837589878392093,11,3.1799115368436968,3.8216755367766173,3.8220535357077665,11,2.7620950752533773,104.01,11,3.0845585004874474,3.261282748480501,2.87932000203133,3.1799115368436968,1.4348762353467146,2.3307559699607423,5.739504941386858,1.25626931187066,1.11833072720873,2.0941424992172384,0.4317773912932378,1.803422932867901
104.5,105.181649,2.7979762282623533,3.512558085733262,3.53617689782009,11,2.9986532486835293,3.1391648775565364,3.120560250165203,11,2.6824528657505797,3.65829222667143,3.555378915232929,11,2.936042170747484,3.1640631598851683,3.1510519620665782,11,4.510456114888032,104.51,11,2.7979762282623533,2.9986532486835293,2.6824528657505797,2.936042170747484,2.3256797842287322,3.8712010109078894,9.302719136914929,3.0201505966543554,1.9016593508467372,1.234274187901916,2.293663478662753,2.3663466283034658
105.0,105.681649,2.67317421156471,3.3476057918953366,3.3698296700695773,11,2.71783944528477,3.0308875231503403,3.1466842429147945,11,2.647958085475942,3.105977708205905,3.3042487956822924,11,2.6803743666314537,3.144571792139097,3.073376243548495,11,2.4128106542198235,105.01,11,2.67317421156471,2.71783944528477,2.647958085475942,2.6803743666314537,0.37597045887031233,0.4265185173059967,1.5038818354812493,0.13879867973153587,0.4194620976521759,0.4395430669055549,0.8113379676648227,0.7722162075292321
105.5,106.181649,2.6386250277578305,2.996876260422299,3.0538206022659726,11,2.479794565611473,2.884510052873665,2.9528424888661733,11,2.556086867873846,2.904113442723065,2.971641604550333,11,2.5894916235000327,2.8589192366060594,2.9327336409400964,11,2.7509537642413053,105.51,11,2.6386250277578305,2.479794565611473,2.556086867873846,2.5894916235000327,0.4311231772160245,0.5271620430856842,1.724492708864098,0.17664373017530918,0.42815885743451393,1.1697617517274135,0.8504775424180853,0.6987586826947366
106.0,106.681649,2.9988003448960163,3.7390225307433234,3.7507458753667833,11,3.006107940337397,3.674544373012688,3.713354062544138,11,3.01817448080028,3.8872680066416807,3.804634616526337,11,3.101419119512814,3.8056371877317243,3.7034883450156304,11,3.9175821975054044,106.01,11,2.9988003448960163,3.006107940337397,3.01817448080028,3.101419119512814,2.1195915128806573,2.4048639421144635,8.47836605152263,4.4112878225947565,2.6125564820951794,1.0782565293528443,1.713373684415012,2.02229458279629
106.5,107.181649,2.5060821746230393,3.517153702952899,3.6162714453960554,11,2.9900748212586197,3.8156815244538973,3.8859773413418863,11,2.616119790695374,3.396160864305639,3.4685012873587096,11,2.85261422580278,3.6971768896308332,3.7646143172760262,11,3.0645789852542356,106.51,11,2.5060821746230393,2.9900748212586197,2.616119790695374,2.85261422580278,0.5247457456665797,0.8754687373539001,2.0989829826663193,0.15235148069707072,0.664835905023268,2.4227268540130416,0.6538619365538046,1.7177146506490786
107.0,107.681649,2.6701826183942234,3.6061626712760977,3.5227067838956607,11,3.085425132280404,3.506275735935873,3.506049769512271,11,2.760933349164848,3.561248528738235,3.548939533437418,11,3.0395607566498093,3.5835213575388343,3.5120082997171487,11,2.2264239044087586,107.01,11,2.6701826183942234,3.085425132280404,2.760933349164848,3.0395607566498093,0.3002706356426282,0.4265185173059967,1.2010825425705125,0.07422392700474001,0.7560863207019546,2.169432189806804,0.9140046312488409,2.051709119102496
107.5,108.181649,3.1302245736053154,3.834122183444686,3.8284386711527394,11,2.552444252817573,3.57183214564033,3.659918435410584,11,3.1810346097102924,4.039938955510715,3.8100470179979524,11,2.5018951721625093,3.5122605237902786,3.662197122813565,11,2.8969549321572448,107.51,11,3.1302245736053154,2.552444252817573,3.1810346097102924,2.5018951721625093,1.805844907711403,2.890371757896164,7.223379630845612,2.0848773419355253,1.3590499392451811,2.6931918991369566,1.5454519125257968,2.633401949436815
108.0,108.681649,2.6935894731096477,3.867876052592833,3.6596576816334796,11,2.7307738013810794,3.563186760931635,3.661551804146711,11,2.6163615777165288,3.8188214110970384,3.6569326608940202,11,2.846029973536367,3.7601377178572077,3.706349556885024,11,3.220685942552492,108.01,11,2.6935894731096477,2.7307738013810794,2.6163615777165288,2.846029973536367,0.822288729358445,1.1856236656577395,3.2891549174337804,0.5441464784943137,0.35486320879240785,0.36266657501754945,0.7642631085239026,0.9230060934041887
108.5,109.181649,2.8745095532880507,3.8135186224567508,3.7095533418850883,11,3.138792712392784,4.108614951199317,4.112413349809546,11,2.946006498682181,3.879711812540352,3.760473965786762,11,3.0738103902124094,4.020446442606211,4.139667455557036,11,3.483905614845975,108.51,11,2.8745095532880507,3.138792712392784,2.946006498682181,3.0738103902124094,1.3759847175185227,1.6739764335716716,5.503938870074091,1.8045348800082286,1.08886436513002,1.7740137856932363,1.061489459219015,1.6245370478551817
109.0,109.681649,2.8513798729976547,4.061628668702988,4.178388088506578,11,2.8134568341420807,4.0858772254691065,4.135609443599826,11,2.8685140993605978,4.110474925567043,4.2228106472858995,11,2.875943924731112,4.1076603047193805,4.177905899112941,11,2.3481461473915965,109.01,11,2.8513798729976547,2.8134568341420807,2.8685140993605978,2.875943924731112,0.6204727658451933,0.9624801143435298,2.4818910633807736,0.2680174267287216,0.4625018453409917,0.306729516617034,0.8244634802096782,0.9031669529198967
109.5,110.181649,2.68746905963605,4.507885725025536,4.424341105103079,11,2.7915210217656683,4.141081077579361,4.079231455005818,11,2.64052717897708,4.596622901991682,4.504232282717889,11,2.8426222275817086,4.282153840735562,4.23080404129826,11,3.7017008449125934,109.51,11,2.68746905963605,2.7915210217656683,2.64052717897708,2.8426222275817086,1.3226246499315897,2.197224577336219,5.290498599726359,0.9844109315904774,0.686372721401252,0.6048397664003992,1.2496536218056482,1.3629453339261974
110.0,110.681649,2.8599970744978886,3.405598167223649,3.48806998873437,11,2.756872731679086,3.9829836452229155,3.8876975585854665,11,3.0298835692262136,3.3094560455276127,3.4308475904402536,11,2.849351314836146,3.985128461393196,3.870678136040036,11,2.2532977692775913,110.01,11,2.8599970744978886,2.756872731679086,3.0298835692262136,2.849351314836146,0.6046296937295221,1.0185695809945732,2.418518774918089,0.19423083627045276,0.5073718352940352,0.43662630908732697,1.3069044185677348,0.9587307702861846
110.5,111.181649,2.726791929954627,4.526569877735807,4.319349421926126,11,2.9842491731334064,4.987954325866985,4.425918557494974,11,2.9413961157448343,4.381772326047904,4.389346347287193,11,3.1154800454196865,4.872913386932732,4.451537682230932,11,3.684105394622736,110.51,11,2.726791929954627,2.9842491731334064,2.9413961157448343,3.1154800454196865,1.3621933102109514,2.197224577336219,5.448773240843806,1.15829339730664,0.9546390135521309,1.4065783079909584,1.2840717345202073,2.248422836708268
111.0,111.681649,2.2914164608952743,4.437307948439733,4.407217680386963,11,2.6686889604981343,4.059855676349741,4.061050167462828,11,2.5754015174608615,4.666259518724323,4.429687646687514,11,2.590184474017364,4.174146475474768,4.062701292415439,11,3.877244125326672,111.01,11,2.2914164608952743,2.6686889604981343,2.5754015174608615,2.590184474017364,1.2201016542798864,2.4048639421144635,4.880406617119545,0.08498636810149303,1.2962580260317964,2.271689748186571,1.5788093467009434,2.42767337057076
111.5,112.181649,2.4425919434750307,3.999986189990793,3.8172536222773985,11,2.6336414533564922,3.5598892856344113,3.5361169160496204,11,2.66835951175396,4.213650278841491,3.882644879119365,11,2.870287077253167,3.633281022788102,3.676169492961971,11,2.6257216894506428,111.51,11,2.4425919434750307,2.6336414533564922,2.66835951175396,2.870287077253167,0.27607236521170303,0.4265185173059967,1.1042894608468121,0.0535819061536046,0.8193512217066569,1.4233032917867434,0.5388268023029799,2.121520558034075
112.0,112.681649,3.173444780651111,3.546745771621229,3.658108304616011,11,2.874591253091846,3.4539512013132465,3.4443110632614786,11,3.087377166171945,3.660258290435447,3.7647422448253174,11,2.967017311758352,3.533430846005725,3.571811536034815,11,3.305000612653217,112.01,11,3.173444780651111,2.874591253091846,3.087377166171945,2.967017311758352,2.1650774019835204,3.0239031505206864,8.660309607934082,3.9499784902292854,2.338036461898106,1.7455810240557819,1.327017321055179,1.7260693120870763
112.5,113.181649,2.7346898043384087,3.445435866929808,3.3811517167459453,11,2.7651277577532896,3.0606341896110454,3.146776458971313,11,2.828276270974104,3.344330100774031,3.348479590825265,11,2.699820698707862,2.9741279969505436,3.0752308306911167,11,2.7354130841968374,112.51,11,2.7346898043384087,2.7651277577532896,2.828276270974104,2.699820698707862,0.5332193475509478,0.5509726917794028,2.1328773902037916,0.2840076913713645,0.16668764940100578,0.25140495878723884,0.28863386795610835,0.28179394354633613
113.0,113.681649,2.9732508618444737,3.722422845086056,3.795758280233881,11,2.9589063482535263,3.8465187559439316,3.7205800055858096,11,3.0253047989915394,3.667257145182533,3.7522545825940803,11,3.051391507323697,3.8499421462866947,3.71537968298572,11,1.8385143804915955,113.01,11,2.9732508618444737,2.9589063482535263,3.0253047989915394,3.051391507323697,0.9031663689646838,1.7117167615545184,3.612665475858735,0.1619557526716755,0.9916920789142725,0.9027039288336436,1.7373506986490914,1.8917840309058123
113.5,114.181649,2.821834397482453,3.965207646937771,3.6765890141279587,11,2.725669342367474,3.9848958396350933,3.814055213830155,11,2.7989032403050205,3.8971060065098375,3.65314773446109,11,2.736136798628427,3.9451910284197016,3.775348550048138,11,2.146162496401133,113.51,11,2.821834397482453,2.725669342367474,2.7989032403050205,2.736136798628427,0.5001539293672461,0.842678914530909,2.0006157174689845,0.1328305876001287,0.518782032175392,0.3670001694751164,1.0284188639841532,1.0193497302693648
114.0,114.681649,3.0028714875354763,3.6158964632611323,3.8137942829081553,11,2.7496686388249585,3.5953342058132374,3.453404679481277,11,2.956663101280072,3.63752035854682,3.874943646861242,11,2.772993761320448,3.722032641821379,3.4843153593595866,11,2.2629508399999065,114.01,11,3.0028714875354763,2.7496686388249585,2.956663101280072,2.772993761320448,1.012504445055661,1.834319083646851,4.050017780222644,0.34978595105470434,0.6515595258262915,1.2110848916160606,1.105324470386981,1.3167349167838904
114.5,115.181649,2.87365585068313,3.6352998001457646,3.6174519864396935,11,3.0590902521572385,3.606316985427406,3.5643144870756145,11,2.867830578343751,3.71508246331159,3.5963011205315607,11,3.0742836427776163,3.6234470302884554,3.594894723571976,11,3.051258477767588,114.51,11,2.87365585068313,3.0590902521572385,2.867830578343751,3.0742836427776163,0.976730869409637,1.077993001465374,3.906923477638548,0.9437491718692319,0.6945181580665607,1.3607645479622912,0.4256854459631555,1.435482749473245
115.0,115.681649,2.9371200407654245,3.5564222444769635,3.4687715294251276,11,2.666072781765468,3.095568177085756,3.40182218276975,11,2.9363814386302427,3.7296583277428086,3.5683703765704835,11,2.661461926809686,3.204661323741555,3.506347145209292,11,2.5687483698939126,115.01,11,2.9371200407654245,2.666072781765468,2.9363814386302427,2.661461926809686,0.9552597722661326,1.5358260950908542,3.82103908906453,0.5754639773117242,0.45407860621077584,1.2128867987902978,0.7540177145719317,1.1492978664549394
115.5,116.181649,2.56869658179058,3.046595359115828,3.0004322324558443,11,2.4974903954998107,3.0110078717061257,3.0624104910165664,11,2.5947020326833536,3.0366180800508342,3.0039651027618732,11,2.579739313441384,2.9867089257541664,3.0611512832144236,11,3.403226234834431,115.51,11,2.56869658179058,2.4974903954998107,2.5947020326833536,2.579739313441384,0.8578656094865903,1.4733057381095205,3.431462437946361,0.3571668520203901,0.6405284461008416,1.092300958595966,0.9970404675400653,1.112072472288982
116.0,116.681649,2.183223314583771,3.3943599177631008,3.5272029043307724,11,2.455982793519699,3.40839799815451,3.440025574386606,11,2.2919631971068326,3.6013158104591554,3.629377662149206,11,2.43691728266522,3.571976542161039,3.4977700007458936,11,3.342265746745446,116.01,11,2.183223314583771,2.455982793519699,2.2919631971068326,2.43691728266522,0.7001403015473152,1.3862943611198906,2.800561206189261,0.01938904838284016,1.4494303705725968,2.423193848200398,1.9435009075164946,2.476575540996692
116.5,117.181649,2.459372229397756,2.9649525803049044,2.909379758385191,11,2.310243756453999,3.2759856537816052,3.1584895732772984,11,2.4634550989573234,2.8863391973788093,2.89479349891,11,2.214302008024089,3.187889701326764,3.092256991522914,11,2.639756584047239,116.51,11,2.459372229397756,2.310243756453999,2.4634550989573234,2.214302008024089,0.29207373075479,0.4265185173059967,1.1682949230191597,0.06723166356622198,1.1799984998474462,1.8542729887758178,1.2299856591957832,2.1794225833401333
117.0,117.681649,2.784607386943673,3.224837010486238,3.197725924248122,11,2.8489357877507047,3.7440462856113546,3.719677610556639,11,2.7934244630836367,3.130777066144148,3.1301075916898227,11,2.867127440923637,3.741903494448799,3.6654799953862494,11,2.5137633792978056,117.01,11,2.784607386943673,2.8489357877507047,2.7934244630836367,2.867127440923637,0.5524991885673176,0.750305594399894,2.2099967542692704,0.2661279791791425,0.3405427818657088,0.47103978841772004,0.5175482490402097,0.7815521084114126
117.5,118.181649,3.0161417775574617,3.415899042215025,3.456895441190911,11,2.701764126730148,3.669714271142257,3.8343764809186403,11,3.0374451306849664,3.515141992467919,3.5553980718715015,11,2.723418360468276,3.7201672362454925,3.9346467565736964,11,4.887739962099817,117.51,11,3.0161417775574617,2.701764126730148,3.0374451306849664,2.723418360468276,3.4242920728968445,4.969813299576004,13.697168291587378,9.337140338388313,5.653838364749171,1.4628537194362186,2.9654107859967187,3.034618330767982
118.0,118.681649,2.8185161889793697,3.4242853985137955,3.508142199377063,11,2.9255325379473507,3.405673006662959,3.3109493745876253,11,2.807593331451554,3.4252407570667978,3.460750533929209,11,2.908040379136404,3.433284579147811,3.3589366718463034,11,1.8306629180306428,118.01,11,2.8185161889793697,2.9255325379473507,2.807593331451554,2.908040379136404,0.45684497508704897,0.8266785731844679,1.8273799003481954,0.07193044098060301,0.782190588887989,0.7871476547548553,1.4687899452000692,1.606240989904069
118.5,119.181649,3.0036988537824496,3.8961925102637314,3.894128497037636,11,3.088138814486123,3.804259180605288,3.77725458889192,11,3.0932725013666116,3.8804612320557013,3.848118290592027,11,3.0411259853421764,3.9193123826293643,3.8100616062186634,11,3.0675328009083427,118.51,11,3.0036988537824496,3.088138814486123,3.0932725013666116,3.0411259853421764,1.363297469658566,1.834319083646851,5.453189878634264,1.63671862993332,1.0093331181437917,1.374269032847858,1.238866240925051,1.267500559858911
119.0,119.681649,2.538437306085677,3.153973992605439,3.356930718758193,11,2.228886614708206,2.534212441414658,2.7284505587370163,11,2.647374495385835,3.1735268907871936,3.3215234257825634,11,2.213207383094848,2.723039986238982,2.7937639375692833,11,3.433828836778343,119.01,11,2.538437306085677,2.228886614708206,2.647374495385835,2.213207383094848,0.8796528621891583,1.568615917913845,3.5186114487566327,0.2991190658040801,1.1357996511162025,2.2588053188864783,0.9076996638315087,2.314805548323749
119.5,120.181649,2.7982464334515136,6.9640551019609775,7.147270122796157,11,3.485750089917026,7.402071674853991,7.355132595840551,11,2.97419449481701,7.007815592177247,7.223758326765664,11,3.502407261884636,7.454705375403715,7.439330774678986,11,3.1538053266539903,119.51,11,2.7982464334515136,3.485750089917026,2.97419449481701,3.502407261884636,0.8898399717867269,0.9995213860238787,3.5593598871469077,0.7797851627603412,1.386747235349907,3.8539473424671793,0.8480059434852619,3.7155705715725995
120.0,120.681649,8.851669332010319,15.038143347840759,15.816999453253695,11,8.938259427831666,14.701730171496942,15.67290430699613,11,9.061510877285993,14.830058387310457,15.483494238037247,11,8.872377896848723,14.812711468217346,15.410762070256412,11,27.174903097685107,120.01,11,8.851669332010319,8.938259427831666,9.061510877285993,8.872377896848723,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,26.52632196302264,27.72239219156036,41.40979349053101,43.50398952809877
120.5,121.181649,12.344118731210818,22.926141093105315,21.86967586079247,11,9.765776628761413,19.875057095250103,19.331089481346712,11,11.232060965966616,21.394445299559926,20.984015469231036,11,9.489962260544699,18.416364074665605,18.34339517328168,11,39.982734830512214,120.51,11,12.344118731210818,9.765776628761413,11.232060965966616,9.489962260544699,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,36.12257086571685,39.03272625278692,60.83514657976294,64.62572365454035
121.0,121.681649,8.834206957003769,25.839098001654193,25.41027239508988,11,8.536481720861351,22.32704637876617,21.7832056535283,11,9.36062764359888,24.080635954483146,24.891186937225303,11,7.8821999322312655,21.050261397743526,21.259146017121328,11,42.85132836492388,121.01,11,8.834206957003769,8.536481720861351,9.36062764359888,7.8821999322312655,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,33.05853388415071,26.74055079189112,61.01097479954723,60.54914024327374
121.5,122.181649,12.300256417854307,29.73638530242626,30.585106349168584,11,13.1424862014234,26.70152073143911,28.49900221975335,11,12.466388539384138,30.208303538853077,31.100089562219637,11,13.167855253739315,27.197170325247395,28.840469530281393,11,29.72418384650485,121.51,11,12.300256417854307,13.1424862014234,12.466388539384138,13.167855253739315,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,34.8193030447622,45.32695425906771,52.47626158413064,58.88352062685034
122.0,122.681649,16.448106681535048,38.072756351143404,44.36841588159194,11,15.318068674227474,34.01071339973173,40.893331658833695,11,18.10165432641433,38.50334293294043,43.898436422235044,11,16.640337739253724,34.410971043550674,40.565792695924564,11,18.71809164995153,122.01,11,16.448106681535048,15.318068674227474,18.10165432641433,16.640337739253724,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,41.44543911318184,59.34533568949003,62.302185089827795,66.9990979331322
122.5,123.181649,11.836838740053103,33.67915615555645,35.334789763595516,11,13.956772662474501,28.778553731130778,34.59447628901322,11,12.178114287877117,33.786529973395325,35.05787453857127,11,14.841944618356248,29.380873612505674,34.599197333700374,11,27.345054869058636,122.51,11,11.836838740053103,13.956772662474501,12.178114287877117,14.841944618356248,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,35.1766553787814,47.27245065357075,49.37293783889552,60.38934982210264
123.0,123.681649,13.378674490319018,58.74023122742479,52.240142278003894,11,11.727688504561595,40.37115393544937,43.78057447151041,11,12.22138207032189,59.8174383343167,52.24994011595135,11,10.815349532313897,41.56821576965746,43.880825182330575,11,39.25290163988568,123.01,11,13.378674490319018,11.727688504561595,12.22138207032189,10.815349532313897,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,37.89756011261182,44.66194609178029,62.07297027724317,66.95078191442137
123.5,124.181649,15.457055479362362,23.429564411281234,28.130905599207313,11,13.165922260065695,24.754571081883437,27.194198720264648,11,16.261253847894732,22.548573886491962,26.233350763757244,11,14.850953274149433,23.049810093476587,25.483375607691197,11,37.92163174096321,123.51,11,15.457055479362362,13.165922260065695,16.261253847894732,14.850953274149433,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,43.17524347450442,52.948976759907346,70.76755123127406,74.65486981584588
124.0,124.681649,18.16299608498965,25.282383357798434,28.301383670040263,11,12.117074003052785,30.582944909818792,29.171323728841703,11,19.52587071824374,26.63892104891432,28.744084205938794,11,13.33325701435518,29.437194884134023,29.28983301942083,11,26.272833606782452,124.01,11,18.16299608498965,12.117074003052785,19.52587071824374,13.33325701435518,4.976733742420574,4.976733742420574,19.906934969682297,24.767878742947495,42.774919652424664,62.11099153403385,71.52718571533637,71.32838705874933
