attack_label,attack_metric,budget,mask,number,selection_role,synthetic_teacher_spearman
NOT_USED_FOR_RANKING,,9,"[93,17,49,120,133,150,152,176,181]",41,SYNTHETIC_VALIDATION_ONLY,0.9765906270670363
NOT_USED_FOR_RANKING,,9,"[93,10,29,102,144,146,166,176,185]",42,SYNTHETIC_VALIDATION_ONLY,0.9712476288873946
NOT_USED_FOR_RANKING,,9,"[93,9,22,40,43,97,143,172,178]",43,SYNTHETIC_VALIDATION_ONLY,0.9701461206684487
NOT_USED_FOR_RANKING,,9,"[93,18,80,99,102,109,119,171,181]",44,SYNTHETIC_VALIDATION_ONLY,0.97843831827301
NOT_USED_FOR_RANKING,,9,"[93,14,15,56,60,129,130,144,161]",45,SYNTHETIC_VALIDATION_ONLY,0.9760904384713361
NOT_USED_FOR_RANKING,,9,"[93,27,29,31,37,77,97,172,184]",46,SYNTHETIC_VALIDATION_ONLY,0.971021860701576
NOT_USED_FOR_RANKING,,9,"[93,52,73,108,121,131,141,178,185]",47,SYNTHETIC_VALIDATION_ONLY,0.984385916001115
NOT_USED_FOR_RANKING,,9,"[93,23,28,49,76,80,98,136,152]",48,SYNTHETIC_VALIDATION_ONLY,0.9744105701056683
NOT_USED_FOR_RANKING,,9,"[93,7,80,114,123,131,139,170,179]",49,SYNTHETIC_VALIDATION_ONLY,0.9861472358430228
NOT_USED_FOR_RANKING,,9,"[93,11,74,75,109,134,158,166,178]",50,SYNTHETIC_VALIDATION_ONLY,0.9763074601899077
NOT_USED_FOR_RANKING,,9,"[93,25,38,82,97,119,134,143,155]",51,SYNTHETIC_VALIDATION_ONLY,0.9860340784230119
NOT_USED_FOR_RANKING,,9,"[93,19,26,41,83,111,112,121,136]",52,SYNTHETIC_VALIDATION_ONLY,0.9818057081631874
NOT_USED_FOR_RANKING,,9,"[93,40,65,106,114,135,141,145,151]",53,SYNTHETIC_VALIDATION_ONLY,0.9885328347847002
NOT_USED_FOR_RANKING,,9,"[93,8,32,41,66,85,100,157,186]",54,SYNTHETIC_VALIDATION_ONLY,0.9721796743034259
NOT_USED_FOR_RANKING,,9,"[93,12,32,40,72,90,95,182,185]",55,SYNTHETIC_VALIDATION_ONLY,0.9795332666415204
NOT_USED_FOR_RANKING,,9,"[93,7,14,31,33,69,75,78,131]",56,SYNTHETIC_VALIDATION_ONLY,0.9769290060186626
NOT_USED_FOR_RANKING,,9,"[93,16,27,29,35,44,64,90,140]",57,SYNTHETIC_VALIDATION_ONLY,0.9797710612198042
NOT_USED_FOR_RANKING,,9,"[93,3,13,15,56,67,85,126,150]",58,SYNTHETIC_VALIDATION_ONLY,0.9785815416741832
NOT_USED_FOR_RANKING,,9,"[93,12,22,114,134,142,145,148,182]",59,SYNTHETIC_VALIDATION_ONLY,0.9820238231901646
NOT_USED_FOR_RANKING,,9,"[93,4,12,29,35,39,115,173,176]",60,SYNTHETIC_VALIDATION_ONLY,0.9809223149712187
NOT_USED_FOR_RANKING,,9,"[93,24,43,67,110,115,124,150,157]",61,SYNTHETIC_VALIDATION_ONLY,0.9820937949281424
NOT_USED_FOR_RANKING,,9,"[93,14,31,36,42,55,122,138,163]",62,SYNTHETIC_VALIDATION_ONLY,0.9853108549125079
NOT_USED_FOR_RANKING,,9,"[93,0,8,18,24,27,65,154,176]",63,SYNTHETIC_VALIDATION_ONLY,0.9751348869245782
NOT_USED_FOR_RANKING,,9,"[93,7,32,36,87,89,95,125,138]",64,SYNTHETIC_VALIDATION_ONLY,0.9821244075635074
NOT_USED_FOR_RANKING,,9,"[93,40,41,58,67,96,115,119,181]",65,SYNTHETIC_VALIDATION_ONLY,0.9791413155780048
NOT_USED_FOR_RANKING,,9,"[93,2,4,36,56,88,129,152,181]",66,SYNTHETIC_VALIDATION_ONLY,0.9758898163788531
NOT_USED_FOR_RANKING,,9,"[93,54,64,71,80,133,160,164,178]",67,SYNTHETIC_VALIDATION_ONLY,0.9874597525843077
NOT_USED_FOR_RANKING,,9,"[93,16,30,46,48,147,149,176,180]",68,SYNTHETIC_VALIDATION_ONLY,0.9649567323198364
NOT_USED_FOR_RANKING,,9,"[93,13,77,79,98,119,131,142,144]",69,SYNTHETIC_VALIDATION_ONLY,0.9845958312150483
NOT_USED_FOR_RANKING,,9,"[93,1,44,48,49,50,87,102,120]",70,SYNTHETIC_VALIDATION_ONLY,0.9646735654427079
NOT_USED_FOR_RANKING,,9,"[93,31,65,71,92,99,120,154,157]",71,SYNTHETIC_VALIDATION_ONLY,0.9529210467334678
NOT_USED_FOR_RANKING,,9,"[93,21,35,71,92,149,161,178,184]",72,SYNTHETIC_VALIDATION_ONLY,0.9827798459528455
NOT_USED_FOR_RANKING,,9,"[93,6,59,79,102,109,161,165,175]",73,SYNTHETIC_VALIDATION_ONLY,0.9798700056305383
NOT_USED_FOR_RANKING,,9,"[93,2,26,79,92,139,166,176,179]",74,SYNTHETIC_VALIDATION_ONLY,0.9820954348907511
NOT_USED_FOR_RANKING,,9,"[93,8,13,36,80,106,120,160,161]",75,SYNTHETIC_VALIDATION_ONLY,0.9849385834002985
NOT_USED_FOR_RANKING,,9,"[93,21,26,34,59,62,100,175,177]",76,SYNTHETIC_VALIDATION_ONLY,0.9793873099693328
NOT_USED_FOR_RANKING,,9,"[93,8,32,39,47,52,115,141,162]",77,SYNTHETIC_VALIDATION_ONLY,0.9886033531768808
NOT_USED_FOR_RANKING,,9,"[93,59,72,85,95,100,111,119,167]",78,SYNTHETIC_VALIDATION_ONLY,0.9824015612444036
NOT_USED_FOR_RANKING,,9,"[93,21,40,58,100,110,125,131,154]",79,SYNTHETIC_VALIDATION_ONLY,0.9833161137259405
NOT_USED_FOR_RANKING,,9,"[93,6,54,119,121,162,167,179,183]",80,SYNTHETIC_VALIDATION_ONLY,0.9810365656996354
NOT_USED_FOR_RANKING,,9,"[93,12,16,18,54,60,138,159,176]",81,SYNTHETIC_VALIDATION_ONLY,0.9794037095954213
NOT_USED_FOR_RANKING,,9,"[93,1,19,47,65,80,85,99,105]",82,SYNTHETIC_VALIDATION_ONLY,0.9389261524837234
NOT_USED_FOR_RANKING,,9,"[93,2,49,64,82,90,118,158,180]",83,SYNTHETIC_VALIDATION_ONLY,0.9768311549163345
NOT_USED_FOR_RANKING,,9,"[93,15,37,40,46,49,97,151,157]",84,SYNTHETIC_VALIDATION_ONLY,0.9783645199556116
NOT_USED_FOR_RANKING,,9,"[93,22,28,78,109,147,159,163,182]",85,SYNTHETIC_VALIDATION_ONLY,0.9797016361360295
NOT_USED_FOR_RANKING,,9,"[93,3,5,6,83,92,146,168,183]",86,SYNTHETIC_VALIDATION_ONLY,0.9812497608387862
NOT_USED_FOR_RANKING,,9,"[93,22,35,37,44,62,94,142,182]",87,SYNTHETIC_VALIDATION_ONLY,0.9871869721370353
NOT_USED_FOR_RANKING,,9,"[93,0,54,72,91,112,124,149,176]",88,SYNTHETIC_VALIDATION_ONLY,0.9783967725535858
NOT_USED_FOR_RANKING,,9,"[93,4,31,100,121,128,155,164,183]",89,SYNTHETIC_VALIDATION_ONLY,0.9768672340937294
NOT_USED_FOR_RANKING,,9,"[93,4,15,45,53,97,103,138,181]",90,SYNTHETIC_VALIDATION_ONLY,0.981184708988635
NOT_USED_FOR_RANKING,,9,"[93,14,26,84,91,103,130,143,169]",91,SYNTHETIC_VALIDATION_ONLY,0.9844236351411189
NOT_USED_FOR_RANKING,,9,"[93,4,40,57,81,89,107,124,150]",92,SYNTHETIC_VALIDATION_ONLY,0.9775997507256834
NOT_USED_FOR_RANKING,,9,"[93,17,43,70,96,103,113,117,141]",93,SYNTHETIC_VALIDATION_ONLY,0.9854354920707807
NOT_USED_FOR_RANKING,,9,"[93,13,68,87,99,103,134,153,184]",94,SYNTHETIC_VALIDATION_ONLY,0.9455395750310227
NOT_USED_FOR_RANKING,,9,"[93,25,26,33,35,48,108,121,172]",95,SYNTHETIC_VALIDATION_ONLY,0.9816061793791102
NOT_USED_FOR_RANKING,,9,"[93,19,84,95,113,160,165,168,183]",96,SYNTHETIC_VALIDATION_ONLY,0.9734686849139839
NOT_USED_FOR_RANKING,,9,"[93,0,15,28,51,111,147,156,177]",97,SYNTHETIC_VALIDATION_ONLY,0.9789100808501565
NOT_USED_FOR_RANKING,,9,"[93,5,51,78,144,155,175,177,183]",98,SYNTHETIC_VALIDATION_ONLY,0.9773564896053705
NOT_USED_FOR_RANKING,,9,"[93,18,24,45,77,121,153,156,175]",99,SYNTHETIC_VALIDATION_ONLY,0.9677031230354616
NOT_USED_FOR_RANKING,,9,"[93,0,8,26,29,66,89,110,143]",100,SYNTHETIC_VALIDATION_ONLY,0.9716532463059842
NOT_USED_FOR_RANKING,,9,"[93,14,41,43,51,87,88,91,167]",101,SYNTHETIC_VALIDATION_ONLY,0.9839431260967249
NOT_USED_FOR_RANKING,,9,"[93,12,20,46,72,95,131,142,166]",102,SYNTHETIC_VALIDATION_ONLY,0.9849107040359479
NOT_USED_FOR_RANKING,,9,"[93,13,16,61,62,67,70,104,144]",103,SYNTHETIC_VALIDATION_ONLY,0.9794857077258637
NOT_USED_FOR_RANKING,,9,"[93,0,17,31,48,88,133,140,143]",104,SYNTHETIC_VALIDATION_ONLY,0.9759401085655246
NOT_USED_FOR_RANKING,,9,"[93,16,48,69,97,103,120,157,163]",105,SYNTHETIC_VALIDATION_ONLY,0.9795021073519523
NOT_USED_FOR_RANKING,,9,"[93,8,41,83,120,166,172,178,179]",106,SYNTHETIC_VALIDATION_ONLY,0.9714258381575567
NOT_USED_FOR_RANKING,,9,"[93,27,45,47,59,69,73,118,168]",107,SYNTHETIC_VALIDATION_ONLY,0.9838261420972935
NOT_USED_FOR_RANKING,,9,"[93,19,20,43,53,68,72,126,167]",108,SYNTHETIC_VALIDATION_ONLY,0.9754322668109834
NOT_USED_FOR_RANKING,,9,"[93,27,31,40,55,57,97,107,123]",109,SYNTHETIC_VALIDATION_ONLY,0.9842410526373332
NOT_USED_FOR_RANKING,,9,"[93,6,10,15,18,108,116,118,141]",110,SYNTHETIC_VALIDATION_ONLY,0.9820101568350909
NOT_USED_FOR_RANKING,,9,"[93,9,51,80,82,87,106,171,186]",111,SYNTHETIC_VALIDATION_ONLY,0.9835462551453826
NOT_USED_FOR_RANKING,,9,"[93,10,46,49,68,97,108,109,127]",112,SYNTHETIC_VALIDATION_ONLY,0.9784880638054786
NOT_USED_FOR_RANKING,,9,"[93,10,23,27,92,103,121,146,158]",113,SYNTHETIC_VALIDATION_ONLY,0.9782765086289367
NOT_USED_FOR_RANKING,,9,"[93,2,91,92,96,108,139,152,164]",114,SYNTHETIC_VALIDATION_ONLY,0.9772723048581158
NOT_USED_FOR_RANKING,,9,"[93,19,22,24,86,91,167,171,177]",115,SYNTHETIC_VALIDATION_ONLY,0.9728487790478377
NOT_USED_FOR_RANKING,,9,"[93,40,56,78,80,81,103,145,146]",116,SYNTHETIC_VALIDATION_ONLY,0.9840409771990531
NOT_USED_FOR_RANKING,,9,"[93,3,52,77,86,89,141,153,156]",117,SYNTHETIC_VALIDATION_ONLY,0.9445955032225264
NOT_USED_FOR_RANKING,,9,"[93,21,22,64,90,99,101,147,154]",118,SYNTHETIC_VALIDATION_ONLY,0.9797541149395127
NOT_USED_FOR_RANKING,,9,"[93,37,47,62,96,107,126,132,134]",119,SYNTHETIC_VALIDATION_ONLY,0.9824070277864331
NOT_USED_FOR_RANKING,,9,"[93,14,66,72,73,83,112,133,157]",120,SYNTHETIC_VALIDATION_ONLY,0.9684602391065484
NOT_USED_FOR_RANKING,,9,"[93,13,37,53,131,138,168,170,179]",121,SYNTHETIC_VALIDATION_ONLY,0.9869043519141097
NOT_USED_FOR_RANKING,,9,"[93,11,20,38,70,95,110,146,161]",122,SYNTHETIC_VALIDATION_ONLY,0.9783541335257556
NOT_USED_FOR_RANKING,,9,"[93,11,12,14,65,97,101,123,180]",123,SYNTHETIC_VALIDATION_ONLY,0.9683831608639323
NOT_USED_FOR_RANKING,,9,"[93,39,82,105,117,146,158,181,184]",124,SYNTHETIC_VALIDATION_ONLY,0.9865003744581291
NOT_USED_FOR_RANKING,,9,"[93,8,9,11,34,37,136,146,170]",125,SYNTHETIC_VALIDATION_ONLY,0.9728679119449409
NOT_USED_FOR_RANKING,,9,"[93,20,26,49,101,107,109,136,145]",126,SYNTHETIC_VALIDATION_ONLY,0.9852233902400359
NOT_USED_FOR_RANKING,,9,"[93,35,37,49,79,119,149,176,182]",127,SYNTHETIC_VALIDATION_ONLY,0.9874346064909719
NOT_USED_FOR_RANKING,,9,"[93,6,17,42,59,97,125,128,158]",128,SYNTHETIC_VALIDATION_ONLY,0.9741968283123145
NOT_USED_FOR_RANKING,,9,"[93,5,33,54,58,88,90,130,168]",129,SYNTHETIC_VALIDATION_ONLY,0.9831067451662103
NOT_USED_FOR_RANKING,,9,"[93,12,39,41,74,76,137,163,178]",130,SYNTHETIC_VALIDATION_ONLY,0.9733205416249844
NOT_USED_FOR_RANKING,,9,"[93,10,35,82,94,96,105,131,180]",131,SYNTHETIC_VALIDATION_ONLY,0.9802477436847773
NOT_USED_FOR_RANKING,,9,"[93,7,86,99,121,125,166,183,184]",132,SYNTHETIC_VALIDATION_ONLY,0.9813459719785055
NOT_USED_FOR_RANKING,,9,"[93,72,82,97,98,103,115,118,123]",133,SYNTHETIC_VALIDATION_ONLY,0.9323909014874461
NOT_USED_FOR_RANKING,,9,"[93,26,49,52,59,85,90,157,178]",134,SYNTHETIC_VALIDATION_ONLY,0.9799722299664901
NOT_USED_FOR_RANKING,,9,"[93,77,78,97,123,155,170,178,184]",135,SYNTHETIC_VALIDATION_ONLY,0.9844963401501113
NOT_USED_FOR_RANKING,,9,"[93,0,12,35,60,134,157,161,170]",136,SYNTHETIC_VALIDATION_ONLY,0.971523142605682
NOT_USED_FOR_RANKING,,9,"[93,35,72,73,75,78,104,147,185]",137,SYNTHETIC_VALIDATION_ONLY,0.9754847456144666
NOT_USED_FOR_RANKING,,9,"[93,8,10,36,41,80,142,172,173]",138,SYNTHETIC_VALIDATION_ONLY,0.9742383740317386
NOT_USED_FOR_RANKING,,9,"[93,3,73,109,146,150,172,177,186]",139,SYNTHETIC_VALIDATION_ONLY,0.9755087983993965
NOT_USED_FOR_RANKING,,9,"[93,23,29,55,81,94,99,136,144]",140,SYNTHETIC_VALIDATION_ONLY,0.9854136259026627
NOT_USED_FOR_RANKING,,9,"[93,36,37,56,77,103,110,158,174]",141,SYNTHETIC_VALIDATION_ONLY,0.9542395766709851
NOT_USED_FOR_RANKING,,9,"[93,6,21,48,54,87,124,135,171]",142,SYNTHETIC_VALIDATION_ONLY,0.979694529631391
NOT_USED_FOR_RANKING,,9,"[93,14,60,84,95,97,115,119,127]",143,SYNTHETIC_VALIDATION_ONLY,0.9681956584723201
NOT_USED_FOR_RANKING,,9,"[93,17,20,41,79,88,90,92,149]",144,SYNTHETIC_VALIDATION_ONLY,0.9855103836965851
NOT_USED_FOR_RANKING,,9,"[93,11,31,58,67,117,125,138,180]",145,SYNTHETIC_VALIDATION_ONLY,0.9834937763418993
NOT_USED_FOR_RANKING,,9,"[93,34,66,76,88,102,108,167,182]",146,SYNTHETIC_VALIDATION_ONLY,0.9805320038703117
NOT_USED_FOR_RANKING,,9,"[93,1,63,66,72,94,103,154,165]",147,SYNTHETIC_VALIDATION_ONLY,0.9707244808151708
NOT_USED_FOR_RANKING,,9,"[93,4,28,83,84,85,160,174,186]",148,SYNTHETIC_VALIDATION_ONLY,0.9778758110981736
NOT_USED_FOR_RANKING,,9,"[93,16,19,54,85,111,128,135,156]",149,SYNTHETIC_VALIDATION_ONLY,0.9711924168128967
NOT_USED_FOR_RANKING,,9,"[93,30,50,58,100,128,142,169,182]",150,SYNTHETIC_VALIDATION_ONLY,0.9778621447431
NOT_USED_FOR_RANKING,,9,"[93,90,122,123,144,160,162,166,168]",151,SYNTHETIC_VALIDATION_ONLY,0.9816499117153462
NOT_USED_FOR_RANKING,,9,"[93,10,26,117,119,122,149,155,161]",152,SYNTHETIC_VALIDATION_ONLY,0.9802575834604305
NOT_USED_FOR_RANKING,,9,"[93,8,44,69,88,96,115,117,175]",153,SYNTHETIC_VALIDATION_ONLY,0.9865714395045126
NOT_USED_FOR_RANKING,,9,"[93,3,58,108,123,127,132,155,186]",154,SYNTHETIC_VALIDATION_ONLY,0.9800143223401173
NOT_USED_FOR_RANKING,,9,"[93,7,66,75,96,97,107,117,146]",155,SYNTHETIC_VALIDATION_ONLY,0.9814050106324242
NOT_USED_FOR_RANKING,,9,"[93,6,7,41,67,106,110,129,149]",156,SYNTHETIC_VALIDATION_ONLY,0.9744400894326276
NOT_USED_FOR_RANKING,,9,"[93,21,46,67,84,95,136,148,182]",157,SYNTHETIC_VALIDATION_ONLY,0.9745772996375683
NOT_USED_FOR_RANKING,,9,"[93,36,62,102,105,132,151,153,161]",158,SYNTHETIC_VALIDATION_ONLY,0.9873733812202415
NOT_USED_FOR_RANKING,,9,"[93,23,34,43,94,146,155,180,185]",159,SYNTHETIC_VALIDATION_ONLY,0.9695054419425903
NOT_USED_FOR_RANKING,,9,"[93,20,22,25,39,118,120,142,186]",160,SYNTHETIC_VALIDATION_ONLY,0.9754054807550386
NOT_USED_FOR_RANKING,,9,"[93,14,18,69,152,163,164,168,172]",161,SYNTHETIC_VALIDATION_ONLY,0.9652382592343561
NOT_USED_FOR_RANKING,,9,"[93,24,45,66,69,71,147,171,175]",162,SYNTHETIC_VALIDATION_ONLY,0.9876532681721523
NOT_USED_FOR_RANKING,,9,"[93,17,26,31,39,63,90,145,183]",163,SYNTHETIC_VALIDATION_ONLY,0.9834336443795748
NOT_USED_FOR_RANKING,,9,"[93,0,12,50,61,63,124,141,181]",164,SYNTHETIC_VALIDATION_ONLY,0.9796119848467455
NOT_USED_FOR_RANKING,,9,"[93,19,38,48,52,57,100,111,165]",165,SYNTHETIC_VALIDATION_ONLY,0.9787542844023156
NOT_USED_FOR_RANKING,,9,"[93,29,51,56,65,100,107,118,128]",166,SYNTHETIC_VALIDATION_ONLY,0.9814170370248892
NOT_USED_FOR_RANKING,,9,"[93,23,28,65,67,72,99,109,172]",167,SYNTHETIC_VALIDATION_ONLY,0.977636923211484
NOT_USED_FOR_RANKING,,9,"[93,5,75,91,99,128,136,139,160]",168,SYNTHETIC_VALIDATION_ONLY,0.9769076865047477
NOT_USED_FOR_RANKING,,9,"[93,10,41,69,71,75,79,125,132]",169,SYNTHETIC_VALIDATION_ONLY,0.9891500073798317
NOT_USED_FOR_RANKING,,9,"[93,9,17,85,99,134,138,166,168]",170,SYNTHETIC_VALIDATION_ONLY,0.9711503244392695
NOT_USED_FOR_RANKING,,9,"[93,10,90,96,109,134,171,182,184]",171,SYNTHETIC_VALIDATION_ONLY,0.9812202415118269
NOT_USED_FOR_RANKING,,9,"[93,30,40,41,43,60,169,172,177]",172,SYNTHETIC_VALIDATION_ONLY,0.9720014650332639
NOT_USED_FOR_RANKING,,9,"[93,17,44,49,70,78,79,108,141]",173,SYNTHETIC_VALIDATION_ONLY,0.9812366411379154
NOT_USED_FOR_RANKING,,9,"[93,0,18,70,108,151,168,173,181]",174,SYNTHETIC_VALIDATION_ONLY,0.9710568465705648
NOT_USED_FOR_RANKING,,9,"[93,19,34,65,67,118,128,130,183]",175,SYNTHETIC_VALIDATION_ONLY,0.9687712853480274
NOT_USED_FOR_RANKING,,9,"[93,7,18,46,75,80,83,123,183]",176,SYNTHETIC_VALIDATION_ONLY,0.9790543975597357
NOT_USED_FOR_RANKING,,9,"[93,4,76,85,97,120,139,162,177]",177,SYNTHETIC_VALIDATION_ONLY,0.9822233519742417
NOT_USED_FOR_RANKING,,9,"[93,58,69,73,104,108,125,147,175]",178,SYNTHETIC_VALIDATION_ONLY,0.9742903061810191
NOT_USED_FOR_RANKING,,9,"[93,59,94,122,124,127,165,173,174]",179,SYNTHETIC_VALIDATION_ONLY,0.9737802778096659
NOT_USED_FOR_RANKING,,9,"[93,0,66,111,124,139,147,178,184]",180,SYNTHETIC_VALIDATION_ONLY,0.9851042196237926
NOT_USED_FOR_RANKING,,9,"[93,17,23,36,92,139,150,153,176]",181,SYNTHETIC_VALIDATION_ONLY,0.969876620146394
NOT_USED_FOR_RANKING,,9,"[93,12,42,44,58,91,144,156,157]",182,SYNTHETIC_VALIDATION_ONLY,0.9753382422880759
NOT_USED_FOR_RANKING,,9,"[93,39,65,67,69,72,81,116,179]",183,SYNTHETIC_VALIDATION_ONLY,0.986934417895272
NOT_USED_FOR_RANKING,,9,"[93,15,52,56,57,62,114,144,157]",184,SYNTHETIC_VALIDATION_ONLY,0.9887739092882015
NOT_USED_FOR_RANKING,,9,"[93,39,54,80,94,115,140,141,157]",185,SYNTHETIC_VALIDATION_ONLY,0.9754175071475036
NOT_USED_FOR_RANKING,,9,"[93,28,81,96,99,105,135,171,175]",186,SYNTHETIC_VALIDATION_ONLY,0.9802297040960799
NOT_USED_FOR_RANKING,,9,"[93,19,67,87,140,145,164,174,184]",187,SYNTHETIC_VALIDATION_ONLY,0.98316414385752
NOT_USED_FOR_RANKING,,9,"[93,16,24,55,61,86,121,128,148]",188,SYNTHETIC_VALIDATION_ONLY,0.9890516096233005
NOT_USED_FOR_RANKING,,9,"[93,23,35,70,72,128,134,158,167]",189,SYNTHETIC_VALIDATION_ONLY,0.9827962455789341
NOT_USED_FOR_RANKING,,9,"[93,1,20,32,35,40,91,111,138]",190,SYNTHETIC_VALIDATION_ONLY,0.9716696459320727
NOT_USED_FOR_RANKING,,9,"[93,32,49,58,65,67,109,121,175]",191,SYNTHETIC_VALIDATION_ONLY,0.9719347732205039
NOT_USED_FOR_RANKING,,9,"[93,37,48,50,110,115,123,136,153]",192,SYNTHETIC_VALIDATION_ONLY,0.9605157135750638
NOT_USED_FOR_RANKING,,9,"[93,17,31,92,98,107,110,119,179]",193,SYNTHETIC_VALIDATION_ONLY,0.9877746254052073
NOT_USED_FOR_RANKING,,9,"[93,13,29,65,79,94,118,127,161]",194,SYNTHETIC_VALIDATION_ONLY,0.9485926387545031
NOT_USED_FOR_RANKING,,9,"[93,69,90,115,134,158,159,169,186]",195,SYNTHETIC_VALIDATION_ONLY,0.9748325871503463
NOT_USED_FOR_RANKING,,9,"[93,14,34,45,116,120,159,182,186]",196,SYNTHETIC_VALIDATION_ONLY,0.9820101568350909
NOT_USED_FOR_RANKING,,9,"[93,27,35,37,44,47,79,89,99]",197,SYNTHETIC_VALIDATION_ONLY,0.9841016558155808
NOT_USED_FOR_RANKING,,9,"[93,18,81,83,97,104,117,166,173]",198,SYNTHETIC_VALIDATION_ONLY,0.9501014043546474
NOT_USED_FOR_RANKING,,9,"[93,32,38,40,101,123,135,138,176]",199,SYNTHETIC_VALIDATION_ONLY,0.9784771307214196
