scenario,model,operating_point,threshold,epoch_count,alarm_comparison,clean_test_fpr,stable_pre_fpr,roc_auc,pr_auc,post_detection_rate,persistent_detection_rate,persistent_alarm_ratio,first_alarm_delay_s,first_sustained_alarm_delay_s,tracked_prn_count_median,tracked_prn_count_min,tracked_prn_count_max,pre_onset_alarm
DS7,complex random K7 seed23,q99,-0.34556454640371054,528,strict_greater,,0.016666666666666666,0.7895445134575569,0.9239054693939636,0.4720496894409938,0.5826446280991735,0.5826446280991735,7.0,82.5,10.0,10,11,True
DS7,complex random K7 seed23,q995,-0.27144266795263866,528,strict_greater,,0.008333333333333333,0.7895445134575569,0.9239054693939636,0.40993788819875776,0.5247933884297521,0.5247933884297521,11.5,100.5,10.0,10,11,True
DS7,complex random K7 seed37,q99,-0.34556454640371054,528,strict_greater,,0.041666666666666664,0.8073757763975156,0.929981646824174,0.5403726708074534,0.6446280991735537,0.6446280991735537,3.5,70.0,10.0,10,11,True
DS7,complex random K7 seed37,q995,-0.2549215051117632,528,strict_greater,,0.016666666666666666,0.8073757763975156,0.929981646824174,0.4440993788819876,0.5661157024793388,0.5661157024793388,11.5,100.5,10.0,10,11,True
DS7,magnitude all9,q99,0.22827645160655868,528,strict_greater,,0.016666666666666666,0.8190734989648033,0.9338301479918566,0.48757763975155277,0.628099173553719,0.628099173553719,17.5,90.5,10.0,10,11,True
DS7,magnitude all9,q995,0.24459215379641341,528,strict_greater,,0.016666666666666666,0.8190734989648033,0.9338301479918566,0.4813664596273292,0.6239669421487604,0.6239669421487604,25.0,91.0,10.0,10,11,True
DS7,phase all9,q99,0.6088638328956528,528,strict_greater,,0.0,0.8183747412008282,0.929574316665832,0.3447204968944099,0.45454545454545453,0.45454545454545453,11.5,76.0,10.0,10,11,True
DS7,phase all9,q995,0.6248404374588015,528,strict_greater,,0.0,0.8183747412008282,0.929574316665832,0.3447204968944099,0.45454545454545453,0.45454545454545453,11.5,76.0,10.0,10,11,True
DS8,B0-Exact,q99,1.9453127765750735,926,strict_greater,,0.0,0.9815162037037037,0.997135247898435,0.8958333333333334,0.95,0.95,18.0,18.0,9.0,8,10,False
DS8,B0-Exact,q995,1.9880378324299022,926,strict_greater,,0.0,0.9815162037037037,0.997135247898435,0.8875,0.946875,0.946875,18.0,18.0,9.0,8,10,False
DS8,complex K3,q99,-0.47994853752557864,926,strict_greater,,0.016666666666666666,0.7389467592592592,0.9529710686627044,0.45,0.496875,0.496875,7.0,112.5,11.0,9,11,True
DS8,complex K3,q995,-0.34556454640371054,926,strict_greater,,0.0,0.7389467592592592,0.9529710686627044,0.31805555555555554,0.35625,0.35625,11.5,152.5,11.0,9,11,False
DS8,complex adaptive K5,q99,-0.3479183784859982,926,strict_greater,,0.0,0.799675925925926,0.9650679496840657,0.45,0.5,0.5,8.5,128.5,11.0,9,11,False
DS8,complex adaptive K5,q995,-0.34556454640371054,926,strict_greater,,0.0,0.799675925925926,0.9650679496840657,0.45,0.5,0.5,8.5,128.5,11.0,9,11,False
DS8,complex adaptive K7,q99,-0.3479183784859982,926,strict_greater,,0.008333333333333333,0.8514583333333333,0.974657964516548,0.5444444444444444,0.60625,0.60625,8.5,100.5,11.0,9,11,True
DS8,complex adaptive K7,q995,-0.34556454640371054,926,strict_greater,,0.008333333333333333,0.8514583333333333,0.974657964516548,0.5430555555555555,0.6046875,0.6046875,8.5,100.5,11.0,9,11,True
DS8,complex all9,q99,-0.30931693380844905,926,strict_greater,,0.008333333333333333,0.9373032407407408,0.9900181583669022,0.7972222222222223,0.878125,0.878125,4.0,83.0,11.0,9,11,True
DS8,complex all9,q995,-0.2854974355207343,926,strict_greater,,0.0,0.9373032407407408,0.9900181583669022,0.7888888888888889,0.8734375,0.8734375,9.0,83.0,11.0,9,11,True
DS8,complex fixed K5,q99,-0.43276511138249457,926,strict_greater,,0.025,0.8167476851851851,0.9683147697538437,0.5402777777777777,0.6015625,0.6015625,10.5,98.5,11.0,9,11,True
DS8,complex fixed K5,q995,-0.34556454640371054,926,strict_greater,,0.0,0.8167476851851851,0.9683147697538437,0.4583333333333333,0.5140625,0.5140625,11.5,112.0,11.0,9,11,False
DS8,complex fixed K7,q99,-0.39678467263579087,926,strict_greater,,0.05,0.9171527777777778,0.9865822757970164,0.7763888888888889,0.8609375,0.8609375,4.0,83.0,11.0,9,11,True
DS8,complex fixed K7,q995,-0.34556454640371054,926,strict_greater,,0.0,0.9171527777777778,0.9865822757970164,0.7444444444444445,0.8296875,0.8296875,10.5,96.5,11.0,9,11,False
DS8,complex random K5 seed11,q99,-0.34556454640371054,926,strict_greater,,0.025,0.9185069444444445,0.9868607475068862,0.7805555555555556,0.859375,0.859375,8.5,78.5,11.0,9,11,True
DS8,complex random K5 seed11,q995,-0.29671779756134975,926,strict_greater,,0.008333333333333333,0.9185069444444445,0.9868607475068862,0.7638888888888888,0.85,0.85,9.0,83.0,11.0,9,11,True
DS8,complex random K5 seed23,q99,-0.34556454640371054,926,strict_greater,,0.008333333333333333,0.9181018518518519,0.9866096195522442,0.7416666666666667,0.825,0.825,8.5,82.5,11.0,9,11,True
DS8,complex random K5 seed23,q995,-0.3114668949425018,926,strict_greater,,0.008333333333333333,0.9181018518518519,0.9866096195522442,0.7194444444444444,0.8015625,0.8015625,11.5,82.5,11.0,9,11,True
DS8,complex random K5 seed37,q99,-0.3479183784859982,926,strict_greater,,0.008333333333333333,0.9179050925925926,0.9867661314079409,0.7402777777777778,0.821875,0.821875,8.5,96.5,11.0,9,11,True
DS8,complex random K5 seed37,q995,-0.34556454640371054,926,strict_greater,,0.008333333333333333,0.9179050925925926,0.9867661314079409,0.7402777777777778,0.821875,0.821875,8.5,96.5,11.0,9,11,True
DS8,complex random K7 seed11,q99,-0.3479183784859982,926,strict_greater,,0.008333333333333333,0.9184490740740741,0.9868991266018965,0.7652777777777777,0.8484375,0.8484375,8.5,64.0,11.0,9,11,True
DS8,complex random K7 seed11,q995,-0.34556454640371054,926,strict_greater,,0.0,0.9184490740740741,0.9868991266018965,0.7652777777777777,0.8484375,0.8484375,8.5,64.0,11.0,9,11,False
DS8,complex random K7 seed23,q99,-0.34556454640371054,926,strict_greater,,0.016666666666666666,0.923125,0.9874933492766007,0.7638888888888888,0.8484375,0.8484375,8.5,64.0,11.0,9,11,True
DS8,complex random K7 seed23,q995,-0.27144266795263866,926,strict_greater,,0.008333333333333333,0.923125,0.9874933492766007,0.7291666666666666,0.8125,0.8125,11.5,96.5,11.0,9,11,True
DS8,complex random K7 seed37,q99,-0.34556454640371054,926,strict_greater,,0.05,0.9286689814814815,0.9885026745727078,0.8166666666666667,0.8890625,0.8890625,8.5,11.5,11.0,9,11,True
DS8,complex random K7 seed37,q995,-0.2549215051117632,926,strict_greater,,0.025,0.9286689814814815,0.9885026745727078,0.7763888888888889,0.85625,0.85625,9.0,85.5,11.0,9,11,True
DS8,magnitude all9,q99,0.22827645160655868,926,strict_greater,,0.016666666666666666,0.9174305555555555,0.9864968785435603,0.7694444444444445,0.8609375,0.8609375,23.5,90.5,11.0,9,11,True
DS8,magnitude all9,q995,0.24459215379641341,926,strict_greater,,0.016666666666666666,0.9174305555555555,0.9864968785435603,0.7680555555555556,0.859375,0.859375,23.5,90.5,11.0,9,11,True
DS8,phase all9,q99,0.6088638328956528,926,strict_greater,,0.008333333333333333,0.921886574074074,0.9870101159588653,0.7208333333333333,0.80625,0.80625,11.5,105.0,11.0,9,11,True
DS8,phase all9,q995,0.6248404374588015,926,strict_greater,,0.008333333333333333,0.921886574074074,0.9870101159588653,0.7194444444444444,0.80625,0.80625,11.5,105.0,11.0,9,11,True
